50 3
0 0 0.00
0 1 75.30
0 2 52.35
0 3 27.18
0 4 57.67
0 5 50.17
0 6 114.48
0 7 48.41
0 8 107.40
0 9 64.16
0 10 88.19
0 11 65.16
0 12 44.95
0 13 45.38
0 14 97.01
0 15 84.34
0 16 99.62
0 17 84.65
0 18 73.69
0 19 128.77
0 20 117.44
0 21 92.58
0 22 96.35
0 23 95.97
0 24 75.87
0 25 119.58
0 26 91.52
0 27 71.52
0 28 87.90
0 29 24.56
0 30 129.22
0 31 71.00
0 32 69.32
0 33 54.73
0 34 54.07
0 35 80.80
0 36 54.77
0 37 73.46
0 38 73.56
0 39 23.54
0 40 53.83
0 41 80.58
0 42 46.45
0 43 35.73
0 44 37.60
0 45 92.29
0 46 131.09
0 47 31.21
0 48 37.73
0 49 49.29
1 0 75.30
1 1 0.00
1 2 101.62
1 3 101.57
1 4 41.65
1 5 84.30
1 6 104.76
1 7 103.92
1 8 182.70
1 9 115.94
1 10 162.58
1 11 25.48
1 12 64.86
1 13 88.33
1 14 172.31
1 15 159.65
1 16 174.01
1 17 83.73
1 18 93.49
1 19 97.00
1 20 93.93
1 21 166.97
1 22 44.63
1 23 44.26
1 24 150.26
1 25 74.06
1 26 165.91
1 27 123.24
1 28 160.81
1 29 98.95
1 30 89.61
1 31 35.92
1 32 93.80
1 33 106.45
1 34 66.51
1 35 16.35
1 36 23.86
1 37 146.48
1 38 144.53
1 39 96.63
1 40 65.68
1 41 154.97
1 42 80.78
1 43 110.12
1 44 103.30
1 45 47.48
1 46 118.43
1 47 105.60
1 48 102.84
1 49 90.27
2 0 52.35
2 1 101.62
2 2 0.00
2 3 77.77
2 4 80.46
2 5 27.85
2 6 110.78
2 7 13.35
2 8 96.74
2 9 67.86
2 10 110.51
2 11 76.14
2 12 71.27
2 13 23.05
2 14 87.60
2 15 74.09
2 16 121.94
2 17 80.96
2 18 69.99
2 19 125.08
2 20 113.74
2 21 114.90
2 22 92.65
2 23 92.27
2 24 98.20
2 25 115.88
2 26 113.85
2 27 75.22
2 28 140.25
2 29 58.38
2 30 125.52
2 31 88.06
2 32 65.62
2 33 65.57
2 34 80.39
2 35 107.12
2 36 77.76
2 37 125.80
2 38 125.91
2 39 75.89
2 40 80.15
2 41 102.90
2 42 24.13
2 43 68.12
2 44 89.94
2 45 88.60
2 46 127.40
2 47 70.90
2 48 39.42
2 49 24.71
3 0 27.18
3 1 101.57
3 2 77.77
3 3 0.00
3 4 61.69
3 5 77.35
3 6 117.73
3 7 73.83
3 8 109.85
3 9 68.37
3 10 77.16
3 11 92.33
3 12 43.44
3 13 72.55
3 14 99.46
3 15 95.59
3 16 72.44
3 17 97.24
3 18 77.75
3 19 142.07
3 20 113.23
3 21 71.72
3 22 107.61
3 23 116.00
3 24 73.43
