30 3
0 0 0.00
0 1 48.00
0 2 98.36
0 3 22.82
0 4 80.61
0 5 68.80
0 6 81.12
0 7 97.68
0 8 139.36
0 9 92.27
0 10 84.77
0 11 81.98
0 12 92.75
0 13 124.06
0 14 82.45
0 15 73.38
0 16 108.40
0 17 105.97
0 18 85.82
0 19 20.83
0 20 122.72
0 21 64.99
0 22 72.21
0 23 99.51
0 24 111.56
0 25 120.08
0 26 87.98
0 27 117.51
0 28 77.31
0 29 50.13
1 0 48.00
1 1 0.00
1 2 89.61
1 3 46.01
1 4 51.35
1 5 58.24
1 6 44.74
1 7 61.30
1 8 145.29
1 9 125.61
1 10 70.86
1 11 68.39
1 12 44.75
1 13 102.37
1 14 44.25
1 15 38.27
1 16 114.34
1 17 57.97
1 18 91.75
1 19 47.34
1 20 128.66
1 21 16.99
1 22 47.63
1 23 105.45
1 24 87.61
1 25 126.02
1 26 129.55
1 27 81.61
1 28 125.31
1 29 10.56
2 0 98.36
2 1 89.61
2 2 0.00
2 3 90.93
2 4 110.18
2 5 108.78
2 6 57.17
2 7 53.42
2 8 75.94
2 9 114.05
2 10 18.76
2 11 21.22
2 12 110.33
2 13 129.66
2 14 94.78
2 15 51.35
2 16 70.64
2 17 111.56
2 18 72.03
2 19 106.56
2 20 89.55
2 21 104.88
2 22 105.46
2 23 77.12
2 24 117.16
2 25 90.35
2 26 124.38
2 27 123.11
2 28 138.72
2 29 96.38
3 0 22.82
3 1 46.01
3 2 90.93
3 3 0.00
3 4 78.62
3 5 66.81
3 6 73.70
3 7 90.26
3 8 116.54
3 9 79.60
3 10 77.34
3 11 74.55
3 12 90.76
3 13 122.07
3 14 80.46
3 15 65.96
3 16 85.58
3 17 103.98
3 18 63.00
3 19 15.63
3 20 99.90
3 21 63.00
3 22 70.22
3 23 76.69
3 24 109.57
3 25 97.26
3 26 83.54
3 27 115.52
3 28 79.30
3 29 48.13
4 0 80.61
4 1 51.35
4 2 110.18
4 3 78.62
4 4 0.00
4 5 11.81
4 6 90.07
4 7 100.61
4 8 165.86
4 9 158.22
4 10 91.42
4 11 88.96
4 12 20.46
4 13 51.02
4 14 24.36
4 15 76.31
4 16 134.90
4 17 29.35
4 18 112.32
4 19 79.95
4 20 149.23
4 21 37.46
4 22 8.39
4 23 126.02
4 24 36.25
4 25 146.58
4 26 162.15
4 27 37.84
4 28 157.91
4 29 45.43
5 0 68.80
5 1 58.24
5 2 108.78
5 3 66.81
5 4 11.81
5 5 0.00
5 6 96.96
5 7 108.10
5 8 154.66
5 9 146.41
5 10 95.19
5 11 92.40
5 12 27.95
5 13 55.26
5 14 31.85
5 15 83.80
5 16 123.70
5 17 37.17
5 18 101.12
5 19 68.14
5 20 138.03
5 21 44.35
5 22 10.61
5 23 114.81
5 24 42.77
5 25 135.38
5 26 150.34
5 27 48.72
5 28 146.10
5 29 52.32
6 0 81.12
6 1 44.74
6 2 57.17
6 3 73.70
6 4 90.07
6 5 96.96
6 6 0.00
6 7 16.56
6 8 112.85
6 9 99.18
6 10 38.41
6 11 35.94
6 12 81.61
6 13 141.09
6 14 82.97
6 15 18.11
6 16 83.41
6 17 86.44
6 18 84.80
6 19 89.32
6 20 102.32
6 21 56.90
6 22 86.35
6 23 89.89
6 24 126.33
6 25 103.12
6 26 107.15
6 27 120.33
6 28 121.48
6 29 55.29
7 0 97.68
7 1 61.30
7 2 53.42
7 3 90.26
7 4 100.61
7 5 108.10
7 6 16.56
7 7 0.00
7 8 109.10
7 9 113.38
7 10 34.66
7 11 32.19
7 12 87.24
7 13 146.72
7 14 88.60
7 15 24.30
7 16 89.04
7 17 92.06
7 18 90.43
7 19 105.88
7 20 107.94
7 21 73.46
7 22 100.56
7 23 95.52
7 24 131.96
7 25 108.75
7 26 123.71
7 27 125.96
7 28 138.04
7 29 71.85
8 0 139.36
8 1 145.29
8 2 75.94
8 3 116.54
8 4 165.86
8 5 154.66
8 6 112.85
8 7 109.10
8 8 0.00
8 9 49.43
8 10 80.34
8 11 76.90
8 12 166.01
8 13 174.01
8 14 150.46
8 15 107.03
8 16 36.40
8 17 165.51
8 18 56.54
8 19 127.39
8 20 23.34
8 21 160.56
8 22 161.14
8 23 39.85
8 24 161.52
8 25 19.28
8 26 59.77
8 27 167.47
8 28 74.10
8 29 152.06
9 0 92.27
9 1 125.61
9 2 114.05
9 3 79.60
9 4 158.22
9 5 146.41
9 6 99.18
9 7 113.38
9 8 49.43
9 9 0.00
9 10 100.46
9 11 97.67
9 12 170.36
9 13 201.67
9 14 160.06
9 15 103.72
9 16 64.05
9 17 183.58
9 18 84.20
