20 2
0 0 0.00
0 1 67.83
0 2 94.57
0 3 10.18
0 4 139.93
0 5 103.88
0 6 140.23
0 7 63.63
0 8 3.64
0 9 129.40
0 10 78.32
0 11 76.39
0 12 75.84
0 13 13.71
0 14 66.11
0 15 88.17
0 16 92.43
0 17 87.28
0 18 75.39
0 19 103.17
1 0 67.83
1 1 0.00
1 2 62.78
1 3 74.99
1 4 75.12
1 5 36.05
1 6 75.43
1 7 7.67
1 8 68.11
1 9 64.59
1 10 53.85
1 11 76.46
1 12 77.91
1 13 78.51
1 14 4.30
1 15 46.94
1 16 24.60
1 17 64.84
1 18 10.58
1 19 35.34
2 0 94.57
2 1 62.78
2 2 0.00
2 3 85.73
2 4 137.90
2 5 33.30
2 6 138.21
2 7 61.60
2 8 90.92
2 9 127.37
2 10 80.59
2 11 103.20
2 12 104.65
2 13 91.64
2 14 64.08
2 15 15.84
2 16 41.01
2 17 7.29
2 18 73.36
2 19 30.62
3 0 10.18
3 1 74.99
3 2 85.73
3 3 0.00
3 4 150.11
3 5 95.04
3 6 150.41
3 7 73.81
3 8 6.88
3 9 139.58
3 10 88.50
3 11 86.57
3 12 86.03
3 13 5.91
3 14 76.29
3 15 79.33
3 16 83.59
3 17 78.44
3 18 85.57
3 19 94.33
4 0 139.93
4 1 75.12
4 2 137.90
4 3 150.11
4 4 0.00
4 5 104.60
4 6 11.99
4 7 76.30
4 8 143.24
4 9 10.53
4 10 61.61
4 11 63.54
4 12 64.09
4 13 153.64
4 14 73.82
4 15 122.06
4 16 96.89
4 17 139.97
4 18 64.55
4 19 107.29
5 0 103.88
5 1 36.05
5 2 33.30
5 3 95.04
5 4 104.60
5 5 0.00
5 6 104.90
5 7 43.72
5 8 100.23
5 9 94.07
5 10 89.90
5 11 112.51
5 12 113.96
5 13 100.95
5 14 40.35
5 15 17.46
5 16 11.44
5 17 35.36
5 18 43.26
5 19 2.68
6 0 140.23
6 1 75.43
6 2 138.21
6 3 150.41
6 4 11.99
6 5 104.90
6 6 0.00
6 7 76.60
6 8 143.54
6 9 10.83
6 10 61.91
6 11 63.84
6 12 64.39
6 13 153.94
6 14 74.12
6 15 122.36
6 16 97.19
6 17 140.27
6 18 64.85
6 19 107.59
7 0 63.63
7 1 7.67
7 2 61.60
7 3 73.81
7 4 76.30
7 5 43.72
7 6 76.60
7 7 0.00
7 8 66.93
7 9 65.77
7 10 46.18
7 11 68.79
7 12 70.24
7 13 77.34
7 14 3.37
7 15 45.76
7 16 32.27
7 17 63.66
7 18 11.76
7 19 43.01
8 0 3.64
8 1 68.11
8 2 90.92
8 3 6.88
8 4 143.24
8 5 100.23
8 6 143.54
8 7 66.93
8 8 0.00
8 9 132.70
8 10 81.63
8 11 79.70
8 12 79.15
8 13 10.40
8 14 69.41
8 15 84.53
8 16 88.79
8 17 83.63
8 18 78.69
8 19 99.53
9 0 129.40
9 1 64.59
9 2 127.37
9 3 139.58
9 4 10.53
9 5 94.07
9 6 10.83
9 7 65.77
9 8 132.70
9 9 0.00
9 10 51.08
9 11 53.01
9 12 53.56
9 13 143.11
9 14 63.29
9 15 111.53
9 16 86.36
9 17 129.43
9 18 54.01
