50 3
0 0 0.00
0 1 52.01
0 2 51.52
0 3 77.40
0 4 38.71
0 5 110.81
0 6 134.75
0 7 120.36
0 8 119.13
0 9 53.69
0 10 55.25
0 11 152.23
0 12 63.68
0 13 22.69
0 14 89.85
0 15 65.60
0 16 85.63
0 17 58.03
0 18 94.72
0 19 48.39
0 20 85.38
0 21 142.39
0 22 107.80
0 23 35.67
0 24 59.11
0 25 83.92
0 26 124.28
0 27 73.74
0 28 128.59
0 29 110.86
0 30 93.01
0 31 68.13
0 32 49.03
0 33 95.75
0 34 100.36
0 35 100.41
0 36 91.97
0 37 126.11
0 38 48.13
0 39 92.38
0 40 113.64
0 41 34.99
0 42 137.70
0 43 89.87
0 44 100.82
0 45 49.96
0 46 39.47
0 47 83.61
0 48 52.53
0 49 85.97
1 0 52.01
1 1 0.00
1 2 58.10
1 3 108.24
1 4 45.83
1 5 120.92
1 6 144.86
1 7 88.52
1 8 171.13
1 9 14.70
1 10 58.81
1 11 162.34
1 12 87.12
1 13 67.46
1 14 64.35
1 15 51.38
1 16 137.63
1 17 107.54
1 18 104.83
1 19 53.51
1 20 95.50
1 21 194.39
1 22 159.80
1 23 72.38
1 24 47.55
1 25 135.92
1 26 132.86
1 27 83.85
1 28 138.70
1 29 120.97
1 30 145.02
1 31 86.34
1 32 61.46
1 33 147.76
1 34 110.47
1 35 152.42
1 36 102.08
1 37 178.11
1 38 91.05
1 39 102.49
1 40 69.97
1 41 69.81
1 42 99.94
1 43 93.42
1 44 152.82
1 45 51.19
1 46 87.39
1 47 93.72
1 48 99.67
1 49 137.98
2 0 51.52
2 1 58.10
2 2 0.00
2 3 75.53
2 4 48.40
2 5 68.67
2 6 86.76
2 7 104.60
2 8 138.42
2 9 45.18
2 10 24.57
2 11 104.24
2 12 57.43
2 13 70.67
2 14 119.43
2 15 59.21
2 16 132.70
2 17 94.53
2 18 54.74
2 19 56.28
2 20 56.47
2 21 161.68
2 22 127.09
2 23 39.67
2 24 39.82
2 25 103.21
2 26 108.52
2 27 40.42
2 28 88.94
2 29 89.91
2 30 112.31
2 31 119.65
2 32 97.02
2 33 115.05
2 34 52.37
2 35 119.71
2 36 43.98
2 37 145.40
2 38 58.34
2 39 58.36
2 40 118.83
2 41 82.97
2 42 121.94
2 43 47.70
2 44 135.11
2 45 101.48
2 46 90.98
2 47 60.87
2 48 104.05
2 49 129.89
3 0 77.40
3 1 108.24
3 2 75.53
3 3 0.00
3 4 94.95
