50 2
0 0 0.00
0 1 55.76
0 2 45.57
0 3 38.15
0 4 67.55
0 5 73.60
0 6 96.28
0 7 52.32
0 8 74.78
0 9 84.19
0 10 51.63
0 11 24.82
0 12 38.98
0 13 42.77
0 14 107.03
0 15 42.34
0 16 36.27
0 17 83.91
0 18 57.64
0 19 57.26
0 20 6.35
0 21 44.88
0 22 45.81
0 23 57.40
0 24 16.51
0 25 79.65
0 26 21.03
0 27 99.15
0 28 67.99
0 29 76.31
0 30 68.43
0 31 69.97
0 32 45.29
0 33 15.03
0 34 88.04
0 35 44.09
0 36 64.48
0 37 65.22
0 38 56.19
0 39 43.74
0 40 89.46
0 41 34.42
0 42 52.06
0 43 51.10
0 44 73.60
0 45 40.18
0 46 57.93
0 47 8.61
0 48 64.06
0 49 15.84
1 0 55.76
1 1 0.00
1 2 13.22
1 3 93.92
1 4 89.34
1 5 124.92
1 6 44.95
1 7 103.64
1 8 28.38
1 9 28.43
1 10 102.95
1 11 76.14
1 12 19.17
1 13 94.09
1 14 56.99
1 15 98.11
1 16 87.59
1 17 135.23
1 18 4.18
1 19 108.58
1 20 57.67
1 21 96.20
1 22 11.55
1 23 113.16
1 24 55.79
1 25 28.33
1 26 72.35
1 27 47.83
1 28 41.18
1 29 20.55
1 30 31.32
1 31 14.21
1 32 60.95
1 33 70.79
1 34 32.28
1 35 95.41
1 36 115.80
1 37 32.09
1 38 107.51
1 39 95.06
1 40 38.14
1 41 90.18
1 42 101.36
1 43 102.42
1 44 22.28
1 45 15.59
1 46 109.25
1 47 55.23
1 48 17.28
1 49 51.43
2 0 45.57
2 1 13.22
2 2 0.00
2 3 80.69
2 4 83.60
2 5 119.17
2 6 53.75
2 7 97.90
2 8 32.25
2 9 41.65
2 10 97.20
2 11 70.40
2 12 6.59
2 13 88.34
2 14 64.49
2 15 84.88
2 16 81.84
2 17 129.48
2 18 15.10
2 19 102.84
2 20 51.92
2 21 90.45
2 22 1.67
2 23 99.93
2 24 50.04
2 25 34.08
2 26 66.60
2 27 53.58
2 28 27.96
2 29 33.77
2 30 22.86
2 31 27.44
2 32 55.21
2 33 59.97
2 34 45.50
2 35 89.66
2 36 110.05
2 37 26.34
2 38 101.76
2 39 89.31
2 40 43.89
2 41 76.95
2 42 95.62
2 43 96.67
2 44 28.03
2 45 7.68
2 46 103.50
2 47 42.01
2 48 18.48
2 49 38.21
3 0 38.15
3 1 93.92
3 2 80.69
3 3 0.00
3 4 105.70
3 5 68.89
3 6 134.44
3 7 51.38
3 8 112.94
3 9 122.34
3 10 83.62
3 11 31.36
3 12 74.74
3 13 66.28
3 14 145.18
3 15 8.83
3 16 61.38
3 17 79.20
3 18 95.79
3 19 91.56
3 20 43.50
3 21 72.72
3 22 82.36
3 23 19.24
3 24 54.66
3 25 88.16
3 26 38.24
3 27 103.86
3 28 72.70
3 29 114.46
3 30 73.14
3 31 108.13
3 32 83.45
3 33 23.12
3 34 126.19
3 35 81.96
3 36 70.87
3 37 103.37
3 38 71.95
3 39 64.64
3 40 94.17
3 41 6.55
3 42 90.21
3 43 46.39
3 44 90.70
3 45 78.33
3 46 53.22
3 47 38.68
3 48 76.64
3 49 42.48
4 0 67.55
4 1 89.34
4 2 83.60
4 3 105.70
4 4 0.00
4 5 55.93
4 6 44.39
4 7 54.32
4 8 60.96
4 9 88.24
4 10 22.08
4 11 74.34
4 12 77.00
4 13 39.42
4 14 39.48
4 15 109.89
4 16 44.32
4 17 45.89
4 18 85.16
4 19 19.24
4 20 62.20
4 21 32.98
4 22 83.83
4 23 124.94
4 24 51.04
4 25 117.67
4 26 67.46
4 27 137.18
4 28 106.02
4 29 97.60
4 30 106.45
4 31 86.68
4 32 28.39
4 33 82.58
4 34 77.19
4 35 23.74
4 36 34.83
4 37 57.25
4 38 33.75
4 39 41.06
4 40 127.48
4 41 101.96
4 42 15.49
4 43 64.03
4 44 111.62
4 45 75.91
4 46 66.08
4 47 67.02
4 48 102.08
4 49 63.22
5 0 73.60
5 1 124.92
5 2 119.17
5 3 68.89
5 4 55.93
5 5 0.00
5 6 84.66
5 7 21.28
5 8 96.54
5 9 123.81
5 10 33.85
5 11 48.78
5 12 112.58
5 13 30.83
5 14 95.41
5 15 60.06
5 16 37.33
5 17 27.98
5 18 120.74
5 19 41.79
5 20 67.25
5 21 28.72
5 22 119.41
5 23 81.68
5 24 69.13
5 25 153.25
5 26 52.57
5 27 172.75
5 28 141.59
5 29 133.18
5 30 142.03
5 31 122.26
5 32 63.97
5 33 59.20
5 34 112.77
5 35 32.19
5 36 21.10
5 37 92.83
5 38 22.17
5 39 29.86
5 40 163.06
5 41 75.44
5 42 40.44
5 43 22.50
5 44 147.20
5 45 111.49
5 46 15.67
5 47 82.21
5 48 137.66
5 49 89.44
6 0 96.28
6 1 44.95
6 2 53.75
6 3 134.44
6 4 44.39
6 5 84.66
6 6 0.00
6 7 83.06
6 8 21.50
6 9 43.84
6 10 58.00
6 11 103.07
6 12 59.69
