10 2
0 0 0.00
0 1 98.01
0 2 12.85
0 3 58.40
0 4 73.78
0 5 97.18
0 6 92.79
0 7 17.67
0 8 86.67
0 9 14.23
1 0 98.01
1 1 0.00
1 2 85.16
1 3 40.46
1 4 64.02
1 5 4.31
1 6 6.95
1 7 80.34
1 8 11.34
1 9 99.31
2 0 12.85
2 1 85.16
2 2 0.00
2 3 45.55
2 4 60.93
2 5 84.33
2 6 79.94
2 7 4.82
2 8 73.82
2 9 18.17
3 0 58.40
3 1 40.46
3 2 45.55
3 3 0.00
3 4 23.56
3 5 38.78
3 6 47.41
3 7 40.73
3 8 37.14
3 9 59.70
4 0 73.78
4 1 64.02
4 2 60.93
4 3 23.56
4 4 0.00
4 5 59.70
4 6 70.97
4 7 56.11
4 8 60.70
4 9 75.08
5 0 97.18
5 1 4.31
5 2 84.33
5 3 38.78
5 4 59.70
5 5 0.00
5 6 11.27
5 7 79.51
5 8 10.51
5 9 98.48
6 0 92.79
6 1 6.95
6 2 79.94
6 3 47.41
6 4 70.97
6 5 11.27
6 6 0.00
6 7 75.12
6 8 10.27
6 9 94.09
7 0 17.67
7 1 80.34
7 2 4.82
7 3 40.73
7 4 56.11
7 5 79.51
7 6 75.12
7 7 0.00
7 8 69.00
7 9 21.95
8 0 86.67
8 1 11.34
8 2 73.82
8 3 37.14
8 4 60.70
8 5 10.51
8 6 10.27
8 7 69.00
8 8 0.00
8 9 87.97
9 0 14.23
9 1 99.31
9 2 18.17
9 3 59.70
9 4 75.08
9 5 98.48
9 6 94.09
9 7 21.95
9 8 87.97
9 9 0.00
