50 3
0 0 0.00
0 1 72.80
0 2 62.85
0 3 114.56
0 4 77.06
0 5 74.10
0 6 74.66
0 7 118.48
0 8 115.34
0 9 49.07
0 10 79.00
0 11 61.64
0 12 110.16
0 13 23.25
0 14 67.08
0 15 65.19
0 16 78.25
0 17 119.94
0 18 22.73
0 19 57.71
0 20 95.79
0 21 70.58
0 22 77.52
0 23 78.14
0 24 48.75
0 25 68.73
0 26 40.41
0 27 8.43
0 28 72.35
0 29 84.59
0 30 76.97
0 31 31.31
0 32 22.66
0 33 79.98
0 34 70.85
0 35 79.15
0 36 123.94
0 37 37.80
0 38 67.27
0 39 83.27
0 40 102.02
0 41 74.94
0 42 61.49
0 43 96.39
0 44 52.56
0 45 37.90
0 46 22.34
0 47 45.48
0 48 113.02
0 49 74.23
1 0 72.80
1 1 0.00
1 2 135.65
1 3 140.73
1 4 11.02
1 5 146.90
1 6 131.05
1 7 89.14
1 8 61.25
1 9 111.87
1 10 107.20
1 11 134.44
1 12 57.47
1 13 58.69
1 14 139.88
1 15 54.25
1 16 21.86
1 17 94.79
1 18 61.39
1 19 114.09
1 20 130.00
1 21 64.07
1 22 125.46
1 23 110.51
1 24 116.32
1 25 141.53
1 26 76.59
1 27 64.37
1 28 145.15
1 29 157.39
1 30 124.16
1 31 60.29
1 32 64.37
1 33 106.40
1 34 143.65
1 35 126.08
1 36 87.86
1 37 55.49
1 38 140.07
1 39 139.66
1 40 141.08
1 41 118.92
1 42 130.64
1 43 25.54
1 44 73.11
1 45 69.47
1 46 56.89
1 47 61.69
1 48 67.69
1 49 57.64
2 0 62.85
2 1 135.65
2 2 0.00
2 3 104.49
2 4 139.91
2 5 29.91
2 6 89.94
2 7 122.06
2 8 161.90
2 9 36.78
2 10 127.82
2 11 15.81
2 12 159.52
2 13 86.10
2 14 23.21
2 15 81.40
2 16 139.31
2 17 124.85
2 18 74.26
2 19 32.04
2 20 85.71
2 21 71.58
2 22 90.22
2 23 68.06
2 24 30.67
2 25 10.90
2 26 73.78
2 27 71.28
2 28 35.61
2 29 33.38
2 30 66.90
2 31 80.61
2 32 71.28
2 33 122.97
2 34 31.47
2 35 69.08
2 36 137.40
2 37 92.22
2 38 14.19
2 39 81.85
2 40 91.94
2 41 127.69
2 42 36.76
2 43 159.24
2 44 103.81
2 45 86.84
2 46 78.76
2 47 95.76
2 48 152.28
2 49 78.01
3 0 114.56
3 1 140.73
3 2 104.49
3 3 0.00
3 4 151.75
3 5 76.99
3 6 62.48
3 7 56.32
3 8 96.17
3 9 67.70
3 10 64.11
3 11 112.32
3 12 93.78
3 13 116.13
3 14 84.67
3 15 104.26
3 16 162.60
3 17 59.12
3 18 96.81
3 19 72.45
3 20 18.77
3 21 99.83
3 22 46.25
3 23 36.42
3 24 73.82
3 25 114.14
3 26 74.16
3 27 117.39
3 28 75.24
3 29 91.53
3 30 37.59
3 31 83.26
3 32 98.31
3 33 57.49
3 34 91.76
3 35 35.41
3 36 71.66
3 37 85.24
3 38 117.53
3 39 59.30
3 40 13.42
3 41 79.77
3 42 67.72
3 43 166.27
3 44 67.62
3 45 76.66
3 46 99.36
3 47 79.04
3 48 86.54
3 49 114.77
4 0 77.06
4 1 11.02
4 2 139.91
4 3 151.75
4 4 0.00
4 5 151.16
4 6 142.07
4 7 100.15
4 8 72.27
4 9 116.48
4 10 118.22
4 11 138.70
