30 2
0 0 0.00
0 1 53.70
0 2 112.43
0 3 39.41
0 4 97.62
0 5 65.62
0 6 99.39
0 7 73.61
0 8 27.04
0 9 7.83
0 10 47.40
0 11 91.74
0 12 76.77
0 13 93.15
0 14 30.79
0 15 98.52
0 16 54.38
0 17 74.30
0 18 64.61
0 19 62.40
0 20 65.32
0 21 76.02
0 22 94.67
0 23 120.28
0 24 91.25
0 25 136.84
0 26 71.33
0 27 51.13
0 28 110.13
0 29 20.51
1 0 53.70
1 1 0.00
1 2 79.02
1 3 14.29
1 4 43.92
1 5 62.31
1 6 65.98
1 7 52.46
1 8 57.64
1 9 56.89
1 10 10.26
1 11 58.34
1 12 52.26
1 13 59.75
1 14 50.63
1 15 44.82
1 16 11.49
1 17 20.60
1 18 79.16
1 19 29.00
1 20 11.61
1 21 32.56
1 22 61.26
1 23 86.87
1 24 57.85
1 25 83.14
1 26 37.93
1 27 15.11
1 28 76.72
1 29 70.84
2 0 112.43
2 1 79.02
2 2 0.00
2 3 75.08
2 4 109.11
2 5 141.33
2 6 25.11
2 7 131.48
2 8 85.38
2 9 120.25
2 10 89.29
2 11 35.14
2 12 46.61
2 13 19.27
2 14 81.63
2 15 56.41
2 16 90.51
2 17 82.10
2 18 73.51
2 19 50.02
2 20 80.53
2 21 111.59
2 22 17.76
2 23 16.18
2 24 21.17
2 25 88.79
2 26 41.10
2 27 63.91
2 28 9.21
2 29 91.91
3 0 39.41
3 1 14.29
3 2 75.08
3 3 0.00
3 4 58.21
3 5 66.25
3 6 62.04
3 7 56.40
3 8 43.34
3 9 45.17
3 10 14.20
3 11 54.40
3 12 39.42
3 13 55.81
3 14 36.34
3 15 59.12
3 16 15.43
3 17 34.89
3 18 64.87
3 19 25.06
3 20 25.91
3 21 36.61
3 22 57.32
3 23 82.93
3 24 53.91
3 25 97.43
3 26 33.99
3 27 11.72
3 28 72.78
3 29 56.55
4 0 97.62
4 1 43.92
4 2 109.11
4 3 58.21
4 4 0.00
4 5 32.22
4 6 96.07
4 7 24.01
4 8 101.55
4 9 100.81
4 10 50.22
4 11 88.43
4 12 96.18
4 13 89.83
4 14 94.55
4 15 52.70
4 16 43.24
4 17 27.01
4 18 123.08
4 19 59.09
4 20 32.30
4 21 21.60
4 22 91.35
4 23 116.96
4 24 87.94
4 25 39.22
4 26 68.01
4 27 46.49
4 28 106.81
4 29 114.75
5 0 65.62
5 1 62.31
5 2 141.33
5 3 66.25
5 4 32.22
5 5 0.00
5 6 128.29
5 7 9.85
5 8 69.55
5 9 68.81
5 10 52.05
5 11 120.65
5 12 105.67
5 13 122.06
5 14 62.55
5 15 84.92
5 16 50.82
5 17 59.23
5 18 93.51
5 19 91.31
5 20 60.80
5 21 29.74
5 22 123.57
5 23 149.18
5 24 120.16
5 25 71.22
5 26 100.24
5 27 77.42
5 28 139.03
5 29 82.75
6 0 99.39
6 1 65.98
6 2 25.11
6 3 62.04
6 4 96.07
6 5 128.29
6 6 0.00
6 7 118.44
6 8 72.34
6 9 107.21
6 10 76.25
6 11 10.03
6 12 22.62
6 13 7.00
6 14 68.59
6 15 75.59
6 16 77.47
6 17 69.06
6 18 48.40
6 19 36.98
6 20 67.49
6 21 98.55
6 22 29.63
6 23 20.89
6 24 19.22
6 25 113.90
6 26 28.06
6 27 50.87
6 28 34.33
6 29 78.87
7 0 73.61
7 1 52.46
7 2 131.48
7 3 56.40
7 4 24.01
7 5 9.85
7 6 118.44
7 7 0.00
7 8 77.54
7 9 76.79
7 10 42.19
7 11 110.80
7 12 95.82
7 13 112.21
7 14 70.54
7 15 75.07
7 16 40.97
7 17 49.38
7 18 99.07
7 19 81.46
7 20 50.95
7 21 19.89
7 22 113.72
7 23 139.33
7 24 110.31
7 25 63.23
7 26 90.38
7 27 67.57
7 28 129.18
7 29 90.74
8 0 27.04
8 1 57.64
8 2 85.38
8 3 43.34
8 4 101.55
8 5 69.55
8 6 72.34
8 7 77.54
8 8 0.00
8 9 34.87
8 10 51.33
8 11 64.70
8 12 49.72
8 13 66.11
8 14 7.00
8 15 102.46
8 16 58.32
8 17 78.23
8 18 37.56
8 19 63.66
8 20 69.25
8 21 79.96
8 22 67.62
8 23 93.23
8 24 64.21
8 25 140.77
8 26 54.74
8 27 55.06
8 28 83.08
8 29 13.20
9 0 7.83
9 1 56.89
9 2 120.25
9 3 45.17
9 4 100.81
9 5 68.81
9 6 107.21
9 7 76.79
9 8 34.87
9 9 0.00
9 10 50.59
9 11 99.57
9 12 84.60
9 13 100.98
9 14 38.62
9 15 101.71
9 16 57.57
9 17 77.49
9 18 72.44
9 19 70.23
9 20 68.50
9 21 79.21
9 22 102.49
9 23 128.10
9 24 99.08
9 25 140.03
9 26 79.16
9 27 56.34
9 28 117.96
9 29 28.34
10 0 47.40
10 1 10.26
10 2 89.29
10 3 14.20
10 4 50.22
10 5 52.05
10 6 76.25
10 7 42.19
10 8 51.33
10 9 50.59
10 10 0.00
10 11 68.60
10 12 53.63
10 13 70.01
10 14 44.33
10 15 51.13
10 16 6.99
10 17 26.90
10 18 72.86
10 19 39.26
10 20 17.92
10 21 28.62
10 22 71.53
10 23 97.13
10 24 68.11
10 25 89.44
10 26 48.19
10 27 25.37
10 28 86.99
10 29 64.53
11 0 91.74
11 1 58.34
11 2 35.14
11 3 54.40
11 4 88.43
11 5 120.65
11 6 10.03
11 7 110.80
11 8 64.70
11 9 99.57
11 10 68.60
11 11 0.00
11 12 14.97
11 13 17.02
11 14 60.95
11 15 85.62
11 16 69.83
11 17 61.42
11 18 38.37
11 19 46.82
11 20 59.85
11 21 90.90
11 22 39.66
11 23 28.53
11 24 29.25
11 25 123.93
11 26 37.90
11 27 43.23
11 28 44.35
11 29 71.23
12 0 76.77
12 1 52.26
12 2 46.61
12 3 39.42
12 4 96.18
12 5 105.67
12 6 22.62
12 7 95.82
12 8 49.72
12 9 84.60
12 10 53.63
12 11 14.97
12 12 0.00
12 13 28.49
12 14 45.97
12 15 97.09
12 16 54.86
12 17 72.86
12 18 26.90
12 19 58.29
12 20 63.88
12 21 75.93
12 22 51.13
12 23 43.51
12 24 40.72
12 25 135.40
12 26 49.37
12 27 49.69
12 28 55.82
12 29 56.26
13 0 93.15
13 1 59.75
13 2 19.27
13 3 55.81
13 4 89.83
13 5 122.06
13 6 7.00
13 7 112.21
13 8 66.11
13 9 100.98
13 10 70.01
13 11 17.02
13 12 28.49
13 13 0.00
13 14 62.36
13 15 68.59
13 16 71.24
13 17 62.82
13 18 55.39
13 19 30.75
13 20 61.25
13 21 92.31
13 22 22.63
13 23 27.12
13 24 12.23
13 25 106.91
13 26 21.82
13 27 44.64
13 28 27.33
13 29 72.64
14 0 30.79
14 1 50.63
14 2 81.63
14 3 36.34
14 4 94.55
14 5 62.55
14 6 68.59
14 7 70.54
14 8 7.00
14 9 38.62
14 10 44.33
14 11 60.95
14 12 45.97
14 13 62.36
14 14 0.00
14 15 95.46
14 16 51.31
14 17 71.23
14 18 33.81
14 19 56.66
14 20 62.25
14 21 72.95
14 22 63.87
14 23 89.48
14 24 60.46
14 25 133.77
14 26 47.74
14 27 48.06
14 28 79.33
14 29 20.20
15 0 98.52
15 1 44.82
15 2 56.41
15 3 59.12
15 4 52.70
15 5 84.92
15 6 75.59
15 7 75.07
15 8 102.46
15 9 101.71
15 10 51.13
15 11 85.62
15 12 97.09
15 13 68.59
15 14 95.46
15 15 0.00
15 16 44.14
15 17 25.69
15 18 123.99
15 19 38.80
15 20 33.21
15 21 55.18
15 22 45.96
15 23 66.66
15 24 56.37
15 25 38.31
15 26 47.71
15 27 47.39
15 28 54.11
15 29 115.66
16 0 54.38
16 1 11.49
16 2 90.51
16 3 15.43
16 4 43.24
16 5 50.82
16 6 77.47
16 7 40.97
16 8 58.32
16 9 57.57
16 10 6.99
16 11 69.83
16 12 54.86
16 13 71.24
16 14 51.31
16 15 44.14
16 16 0.00
16 17 19.92
16 18 79.85
16 19 40.49
16 20 10.93
16 21 21.64
16 22 72.75
16 23 98.36
16 24 69.34
16 25 82.46
16 26 49.42
16 27 26.60
16 28 88.22
16 29 71.52
17 0 74.30
17 1 20.60
17 2 82.10
17 3 34.89
17 4 27.01
17 5 59.23
17 6 69.06
17 7 49.38
17 8 78.23
17 9 77.49
17 10 26.90
17 11 61.42
17 12 72.86
17 13 62.82
17 14 71.23
17 15 25.69
17 16 19.92
17 17 0.00
17 18 99.76
17 19 32.08
17 20 8.98
17 21 29.49
17 22 64.34
17 23 89.95
17 24 60.93
17 25 62.54
17 26 41.00
17 27 23.17
17 28 79.80
17 29 91.44
18 0 64.61
18 1 79.16
18 2 73.51
18 3 64.87
18 4 123.08
18 5 93.51
18 6 48.40
18 7 99.07
18 8 37.56
18 9 72.44
18 10 72.86
18 11 38.37
18 12 26.90
18 13 55.39
18 14 33.81
18 15 123.99
18 16 79.85
18 17 99.76
18 18 0.00
18 19 85.19
18 20 90.78
18 21 101.48
18 22 78.03
18 23 57.33
18 24 67.62
18 25 162.30
18 26 76.27
18 27 76.59
18 28 82.72
18 29 44.09
19 0 62.40
19 1 29.00
19 2 50.02
19 3 25.06
19 4 59.09
19 5 91.31
19 6 36.98
19 7 81.46
19 8 63.66
19 9 70.23
19 10 39.26
19 11 46.82
19 12 58.29
19 13 30.75
19 14 56.66
19 15 38.80
19 16 40.49
19 17 32.08
19 18 85.19
19 19 0.00
19 20 30.51
19 21 61.56
19 22 32.26
19 23 57.87
19 24 28.85
19 25 77.11
19 26 8.93
19 27 13.89
19 28 47.73
19 29 76.86
