30 3
0 0 0.00
0 1 144.98
0 2 87.52
0 3 96.58
0 4 72.30
0 5 110.06
0 6 24.42
0 7 114.83
0 8 95.37
0 9 101.01
0 10 120.65
0 11 158.47
0 12 115.56
0 13 23.49
0 14 173.63
0 15 179.02
0 16 52.71
0 17 103.83
0 18 78.20
0 19 123.98
0 20 115.86
0 21 118.25
0 22 172.08
0 23 122.51
0 24 77.33
0 25 130.69
0 26 61.21
0 27 103.77
0 28 108.52
0 29 31.53
1 0 144.98
1 1 0.00
1 2 98.82
1 3 88.91
1 4 92.65
1 5 120.44
1 6 150.86
1 7 127.59
1 8 101.21
1 9 43.97
1 10 66.24
1 11 83.29
1 12 58.45
1 13 168.47
1 14 49.88
1 15 62.80
1 16 166.35
1 17 46.08
1 18 115.43
1 19 42.64
1 20 132.22
1 21 110.84
1 22 68.59
1 23 199.52
1 24 110.01
1 25 34.20
1 26 128.13
1 27 73.18
1 28 62.64
1 29 166.93
2 0 87.52
2 1 98.82
2 2 0.00
2 3 88.96
2 4 77.08
2 5 62.74
2 6 93.40
2 7 57.72
2 8 66.31
2 9 76.93
2 10 123.69
2 11 70.95
2 12 62.20
2 13 111.01
2 14 86.11
2 15 91.50
2 16 67.53
2 17 92.46
2 18 75.00
2 19 107.12
2 20 74.45
2 21 53.07
2 22 84.56
2 23 100.70
2 24 81.13
2 25 66.48
2 26 70.67
2 27 56.15
2 28 74.44
2 29 109.47
3 0 96.58
3 1 88.91
3 2 88.96
3 3 0.00
3 4 62.80
3 5 101.34
3 6 80.50
3 7 108.49
3 8 132.40
3 9 44.95
3 10 95.55
3 11 102.41
3 12 89.63
3 13 97.21
3 14 117.57
3 15 122.95
3 16 147.25
3 17 42.83
3 18 93.57
3 19 46.27
3 20 163.40
3 21 142.03
3 22 116.01
3 23 180.42
3 24 21.10
3 25 74.63
3 26 98.82
3 27 68.98
3 28 81.74
3 29 128.11
4 0 72.30
4 1 92.65
4 2 77.08
4 3 62.80
4 4 0.00
4 5 38.54
4 6 96.72
4 7 75.45
4 8 120.52
4 9 60.02
4 10 48.35
4 11 106.14
4 12 77.76
4 13 80.34
4 14 121.30
4 15 126.69
4 16 89.54
4 17 70.06
4 18 30.77
4 19 90.20
4 20 151.53
4 21 130.15
4 22 119.75
4 23 117.62
4 24 56.87
4 25 78.36
4 26 36.02
4 27 51.44
4 28 71.20
4 29 74.28
5 0 110.06
5 1 120.44
