20 3
0 0 0.00
0 1 83.13
0 2 75.22
0 3 115.99
0 4 76.44
0 5 77.15
0 6 75.01
0 7 86.51
0 8 81.21
0 9 85.88
0 10 66.81
0 11 23.54
0 12 13.10
0 13 88.45
0 14 63.07
0 15 84.12
0 16 71.38
0 17 102.76
0 18 125.12
0 19 84.08
1 0 83.13
1 1 0.00
1 2 15.87
1 3 89.34
1 4 15.00
1 5 5.98
1 6 62.84
1 7 17.42
1 8 5.07
1 9 169.02
1 10 80.77
1 11 90.86
1 12 87.09
1 13 171.58
1 14 70.78
1 15 155.88
1 16 12.87
1 17 63.24
1 18 91.11
1 19 148.56
2 0 75.22
2 1 15.87
2 2 0.00
2 3 92.78
2 4 7.70
2 5 11.28
2 6 55.94
2 7 12.91
2 8 18.15
2 9 161.10
2 10 72.85
2 11 82.95
2 12 79.18
2 13 163.67
2 14 62.87
2 15 147.96
2 16 4.69
2 17 71.15
2 18 94.55
2 19 140.65
3 0 115.99
3 1 89.34
3 2 92.78
3 3 0.00
3 4 100.47
3 5 88.91
3 6 40.99
3 7 84.06
3 8 84.27
3 9 192.52
3 10 49.18
3 11 116.22
3 12 119.71
3 13 192.57
3 14 52.92
3 15 200.11
3 16 88.09
3 17 26.10
3 18 9.85
3 19 200.07
4 0 76.44
4 1 15.00
4 2 7.70
4 3 100.47
4 4 0.00
4 5 11.56
4 6 63.64
4 7 20.25
4 8 17.28
4 9 162.33
4 10 74.08
4 11 84.17
4 12 80.40
4 13 164.89
4 14 64.09
4 15 149.18
4 16 12.38
4 17 74.38
4 18 102.24
4 19 141.87
5 0 77.15
5 1 5.98
5 2 11.28
5 3 88.91
5 4 11.56
5 5 0.00
5 6 56.86
5 7 18.38
5 8 6.87
5 9 163.04
5 10 74.79
5 11 84.89
5 12 81.11
5 13 165.60
5 14 64.80
5 15 149.90
5 16 8.27
5 17 62.82
5 18 90.68
5 19 142.58
6 0 75.01
6 1 62.84
6 2 55.94
6 3 40.99
6 4 63.64
6 5 56.86
6 6 0.00
6 7 66.22
6 8 60.92
6 9 151.54
6 10 17.93
6 11 75.23
6 12 78.73
6 13 151.58
6 14 11.94
6 15 159.12
6 16 51.25
6 17 27.75
6 18 50.11
6 19 159.09
7 0 86.51
7 1 17.42
7 2 12.91
7 3 84.06
7 4 20.25
7 5 18.38
7 6 66.22
7 7 0.00
7 8 16.56
7 9 172.40
7 10 84.15
7 11 94.24
7 12 90.47
7 13 174.96
7 14 74.16
7 15 159.26
7 16 15.13
7 17 66.66
7 18 84.91
7 19 151.94
8 0 81.21
8 1 5.07
8 2 18.15
8 3 84.27
8 4 17.28
8 5 6.87
8 6 60.92
8 7 16.56
8 8 0.00
8 9 167.10
8 10 78.85
8 11 88.94
8 12 85.17
8 13 169.66
8 14 68.86
8 15 153.96
8 16 15.14
8 17 58.17
8 18 86.04
8 19 146.64
9 0 85.88
9 1 169.02
9 2 161.10
9 3 192.52
9 4 162.33
9 5 163.04
9 6 151.54
9 7 172.40
9 8 167.10
9 9 0.00
9 10 143.34
9 11 78.15
9 12 81.93
9 13 6.26
9 14 139.60
9 15 16.15
9 16 157.27
9 17 179.29
9 18 201.65
9 19 20.45
10 0 66.81
10 1 80.77
10 2 72.85
10 3 49.18
10 4 74.08
10 5 74.79
10 6 17.93
10 7 84.15
10 8 78.85
10 9 143.34
10 10 0.00
10 11 67.03
10 12 70.53
10 13 143.38
10 14 9.99
10 15 150.93
10 16 69.02
10 17 35.95
10 18 58.31
10 19 150.89
11 0 23.54
11 1 90.86
11 2 82.95
11 3 116.22
11 4 84.17
11 5 84.89
11 6 75.23
11 7 94.24
11 8 88.94
11 9 78.15
11 10 67.03
11 11 0.00
11 12 10.44
11 13 80.72
11 14 63.29
11 15 83.89
11 16 79.11
11 17 102.98
11 18 125.34
11 19 83.86
12 0 13.10
12 1 87.09
12 2 79.18
12 3 119.71
12 4 80.40
12 5 81.11
12 6 78.73
12 7 90.47
12 8 85.17
12 9 81.93
12 10 70.53
12 11 10.44
12 12 0.00
12 13 84.49
12 14 66.79
12 15 80.40
12 16 75.34
12 17 106.48
12 18 128.84
12 19 80.36
13 0 88.45
13 1 171.58
13 2 163.67
13 3 192.57
13 4 164.89
13 5 165.60
13 6 151.58
13 7 174.96
13 8 169.66
13 9 6.26
13 10 143.38
13 11 80.72
13 12 84.49
13 13 0.00
13 14 139.64
13 15 15.70
13 16 159.83
13 17 179.33
13 18 201.69
13 19 23.02
14 0 63.07
14 1 70.78
14 2 62.87
14 3 52.92
14 4 64.09
14 5 64.80
14 6 11.94
14 7 74.16
14 8 68.86
14 9 139.60
14 10 9.99
14 11 63.29
14 12 66.79
14 13 139.64
14 14 0.00
14 15 147.19
14 16 59.03
14 17 39.69
14 18 62.05
14 19 147.15
15 0 84.12
15 1 155.88
15 2 147.96
15 3 200.11
15 4 149.18
15 5 149.90
15 6 159.12
15 7 159.26
15 8 153.96
15 9 16.15
15 10 150.93
15 11 83.89
15 12 80.40
15 13 15.70
15 14 147.19
15 15 0.00
15 16 144.13
15 17 186.88
15 18 209.24
15 19 7.31
16 0 71.38
16 1 12.87
16 2 4.69
16 3 88.09
16 4 12.38
16 5 8.27
16 6 51.25
16 7 15.13
16 8 15.14
16 9 157.27
16 10 69.02
16 11 79.11
16 12 75.34
16 13 159.83
16 14 59.03
16 15 144.13
16 16 0.00
16 17 68.15
16 18 90.51
16 19 136.81
17 0 102.76
17 1 63.24
17 2 71.15
17 3 26.10
17 4 74.38
17 5 62.82
17 6 27.75
17 7 66.66
17 8 58.17
17 9 179.29
17 10 35.95
17 11 102.98
17 12 106.48
17 13 179.33
17 14 39.69
17 15 186.88
17 16 68.15
17 17 0.00
17 18 27.87
17 19 186.84
18 0 125.12
18 1 91.11
18 2 94.55
18 3 9.85
18 4 102.24
18 5 90.68
18 6 50.11
18 7 84.91
18 8 86.04
18 9 201.65
18 10 58.31
18 11 125.34
18 12 128.84
18 13 201.69
18 14 62.05
18 15 209.24
18 16 90.51
18 17 27.87
18 18 0.00
18 19 209.20
19 0 84.08
19 1 148.56
19 2 140.65
19 3 200.07
19 4 141.87
19 5 142.58
19 6 159.09
19 7 151.94
19 8 146.64
19 9 20.45
19 10 150.89
19 11 83.86
19 12 80.36
19 13 23.02
19 14 147.15
19 15 7.31
19 16 136.81
19 17 186.84
19 18 209.20
19 19 0.00
