40 2
0 0 0.00
0 1 112.44
0 2 124.21
0 3 50.33
0 4 51.56
0 5 20.52
0 6 54.23
0 7 26.04
0 8 58.65
0 9 124.86
0 10 101.64
0 11 75.84
0 12 24.99
0 13 49.97
0 14 60.38
0 15 64.11
0 16 154.52
0 17 125.86
0 18 63.54
0 19 85.78
0 20 42.32
0 21 30.08
0 22 31.07
0 23 23.42
0 24 38.27
0 25 58.25
0 26 107.82
0 27 100.63
0 28 56.86
0 29 115.93
0 30 120.55
0 31 81.70
0 32 32.20
0 33 27.81
0 34 84.12
0 35 37.15
0 36 100.99
0 37 123.31
0 38 19.42
0 39 76.30
1 0 112.44
1 1 0.00
1 2 31.34
1 3 82.09
1 4 130.72
1 5 131.94
1 6 113.26
1 7 129.81
1 8 102.63
1 9 12.42
1 10 84.67
1 11 98.55
1 12 87.45
1 13 69.75
1 14 116.99
1 15 120.20
1 16 42.08
1 17 108.89
1 18 48.90
1 19 68.81
1 20 77.47
1 21 82.35
1 22 96.02
1 23 89.22
1 24 106.26
1 25 54.19
1 26 90.85
1 27 57.39
1 28 55.58
1 29 12.01
1 30 8.66
1 31 64.73
1 32 80.24
1 33 84.62
1 34 28.32
1 35 102.79
1 36 46.27
1 37 33.08
1 38 131.85
1 39 74.52
2 0 124.21
2 1 31.34
2 2 0.00
2 3 93.86
2 4 142.49
2 5 143.71
2 6 125.03
2 7 141.58
2 8 114.40
2 9 35.77
2 10 83.65
2 11 110.32
2 12 99.22
2 13 81.52
2 14 128.76
2 15 131.97
2 16 30.31
2 17 77.55
2 18 60.67
2 19 69.96
2 20 89.24
2 21 94.12
2 22 107.79
2 23 100.99
2 24 118.04
2 25 65.96
2 26 96.42
2 27 26.05
2 28 67.35
2 29 43.35
2 30 40.00
2 31 51.65
2 32 92.01
2 33 96.39
2 34 56.54
2 35 114.56
2 36 23.22
2 37 1.74
2 38 143.62
2 39 86.30
3 0 50.33
3 1 82.09
3 2 93.86
3 3 0.00
3 4 48.63
3 5 49.85
3 6 31.17
3 7 47.72
3 8 20.54
3 9 94.51
3 10 51.31
3 11 25.52
3 12 27.98
3 13 12.34
3 14 34.90
3 15 38.11
3 16 124.17
3 17 75.54
3 18 33.19
3 19 35.46
3 20 8.01
3 21 48.49
3 22 19.25
3 23 26.91
3 24 24.17
3 25 51.50
3 26 57.49
3 27 70.29
3 28 26.51
3 29 85.58
3 30 90.20
3 31 42.21
3 32 36.71
3 33 56.76
3 34 58.55
3 35 20.70
3 36 70.64
3 37 92.96
3 38 49.76
3 39 25.97
4 0 51.56
4 1 130.72
4 2 142.49
4 3 48.63
4 4 0.00
4 5 31.04
4 6 17.46
4 7 25.51
4 8 28.09
4 9 143.13
4 10 58.83
4 11 32.17
4 12 43.27
4 13 60.96
4 14 13.73
4 15 12.55
4 16 172.80
4 17 74.31
4 18 81.82
4 19 72.52
4 20 53.25
4 21 49.72
4 22 34.70
4 23 41.50
4 24 24.45
4 25 76.53
4 26 56.26
4 27 118.91
4 28 75.14
4 29 134.20
4 30 138.82
4 31 90.84
4 32 50.48
4 33 57.99
4 34 102.40
4 35 27.93
4 36 119.27
4 37 141.58
4 38 32.18
4 39 56.19
5 0 20.52
5 1 131.94
5 2 143.71
5 3 49.85
5 4 31.04
5 5 0.00
5 6 33.70
5 7 5.52
5 8 38.13
5 9 144.36
5 10 81.12
5 11 55.32
5 12 44.49
5 13 62.19
5 14 39.86
5 15 43.59
5 16 174.02
5 17 105.34
5 18 83.04
5 19 73.75
5 20 54.47
5 21 49.58
5 22 35.92
5 23 42.72
5 24 25.67
5 25 77.75
5 26 87.29
5 27 120.13
5 28 76.36
5 29 135.43
5 30 140.05
5 31 92.06
5 32 51.70
5 33 47.32
5 34 103.62
5 35 29.15
5 36 120.49
5 37 142.81
5 38 1.15
5 39 57.41
6 0 54.23
6 1 113.26
6 2 125.03
6 3 31.17
6 4 17.46
