40 2
0 0 0.00
0 1 20.56
0 2 73.71
0 3 72.40
0 4 78.03
0 5 1.53
0 6 37.32
0 7 67.82
0 8 48.02
0 9 63.58
0 10 23.14
0 11 76.44
0 12 12.30
0 13 73.93
0 14 72.09
0 15 47.06
0 16 59.82
0 17 27.87
0 18 72.58
0 19 59.29
0 20 82.37
0 21 80.44
0 22 69.95
0 23 56.15
0 24 14.24
0 25 70.13
0 26 23.80
0 27 64.43
0 28 80.07
0 29 75.31
0 30 79.27
0 31 24.27
0 32 21.62
0 33 52.41
0 34 65.20
0 35 10.16
0 36 79.39
0 37 56.09
0 38 81.69
0 39 49.56
1 0 20.56
1 1 0.00
1 2 94.27
1 3 92.96
1 4 89.97
1 5 22.09
1 6 57.88
1 7 88.38
1 8 59.97
1 9 75.52
1 10 3.31
1 11 97.00
1 12 32.87
1 13 94.49
1 14 92.65
1 15 59.00
1 16 71.77
1 17 48.44
1 18 84.52
1 19 71.24
1 20 102.94
1 21 92.38
1 22 90.51
1 23 44.97
1 24 33.04
1 25 54.85
1 26 5.01
1 27 84.99
1 28 92.01
1 29 87.25
1 30 99.83
1 31 44.84
1 32 42.18
1 33 56.74
1 34 77.14
1 35 10.40
1 36 99.95
1 37 75.94
1 38 93.63
1 39 61.51
2 0 73.71
2 1 94.27
2 2 0.00
2 3 6.91
2 4 81.64
2 5 72.18
2 6 36.39
2 7 5.89
2 8 74.30
2 9 33.28
2 10 96.85
2 11 10.53
2 12 61.40
2 13 56.89
2 14 8.64
2 15 116.33
2 16 116.15
2 17 48.08
2 18 37.42
2 19 112.03
2 20 24.30
2 21 77.13
2 22 7.03
2 23 129.86
2 24 61.23
2 25 143.84
2 26 97.51
2 27 50.59
2 28 93.92
2 29 30.72
2 30 43.33
2 31 49.43
2 32 56.60
2 33 126.11
2 34 119.34
2 35 83.87
2 36 14.56
2 37 18.33
2 38 95.36
2 39 64.98
3 0 72.40
3 1 92.96
3 2 6.91
3 3 0.00
3 4 80.33
3 5 70.87
3 6 35.08
3 7 8.36
3 8 73.00
3 9 31.97
3 10 95.54
3 11 17.44
3 12 60.10
3 13 49.98
3 14 15.55
3 15 115.03
3 16 114.84
3 17 44.53
3 18 36.11
3 19 110.73
3 20 17.39
3 21 75.83
3 22 2.45
3 23 128.55
3 24 59.92
3 25 142.53
3 26 96.20
3 27 43.68
3 28 92.61
3 29 37.63
3 30 36.42
3 31 48.12
3 32 50.78
3 33 124.81
3 34 118.03
3 35 82.56
3 36 7.66
3 37 18.42
3 38 94.05
3 39 63.67
4 0 78.03
4 1 89.97
4 2 81.64
4 3 80.33
4 4 0.00
4 5 76.76
4 6 68.89
4 7 75.75
4 8 30.01
4 9 48.36
4 10 93.28
4 11 84.37
4 12 80.55
4 13 90.34
4 14 80.02
4 15 34.69
4 16 34.51
4 17 81.53
4 18 44.22
4 19 30.39
4 20 90.31
4 21 4.51
4 22 77.89
4 23 48.21
4 24 92.27
4 25 62.20
4 26 94.98
4 27 84.03
4 28 12.28
4 29 51.17
4 30 87.20
4 31 75.64
