50 2
0 0 0.00
0 1 87.78
0 2 62.52
0 3 83.63
0 4 153.57
0 5 118.92
0 6 13.51
0 7 36.37
0 8 33.25
0 9 62.73
0 10 68.31
0 11 50.24
0 12 119.77
0 13 92.25
0 14 6.71
0 15 79.07
0 16 37.46
0 17 105.30
0 18 59.87
0 19 81.16
0 20 109.93
0 21 82.97
0 22 106.48
0 23 93.05
0 24 95.58
0 25 60.65
0 26 57.18
0 27 78.46
0 28 77.30
0 29 96.87
0 30 145.83
0 31 141.08
0 32 108.15
0 33 78.67
0 34 45.16
0 35 76.06
0 36 156.36
0 37 162.34
0 38 112.37
0 39 113.23
0 40 73.35
0 41 96.64
0 42 169.00
0 43 128.27
0 44 73.96
0 45 91.50
0 46 73.09
0 47 26.90
0 48 92.25
0 49 93.84
1 0 87.78
1 1 0.00
1 2 25.26
1 3 34.93
1 4 65.79
1 5 97.66
1 6 74.27
1 7 88.19
1 8 54.52
1 9 120.59
1 10 19.47
1 11 39.85
1 12 87.97
1 13 5.11
1 14 81.06
1 15 114.40
1 16 50.32
1 17 54.89
1 18 61.12
1 19 16.48
1 20 107.28
1 21 34.76
1 22 61.47
1 23 66.83
1 24 103.70
1 25 54.39
1 26 80.12
1 27 9.31
1 28 21.84
1 29 39.01
1 30 58.05
1 31 53.30
1 32 81.24
1 33 129.19
1 34 65.68
1 35 11.89
1 36 68.58
1 37 74.57
1 38 91.38
1 39 25.46
1 40 14.42
1 41 42.32
1 42 81.22
1 43 40.49
1 44 131.81
1 45 121.18
1 46 37.90
1 47 61.24
1 48 114.69
1 49 98.54
2 0 62.52
2 1 25.26
2 2 0.00
2 3 21.11
2 4 91.05
2 5 80.74
2 6 49.01
2 7 71.26
2 8 29.26
2 9 103.66
2 10 5.79
2 11 14.60
2 12 71.04
2 13 29.73
2 14 55.81
2 15 97.47
2 16 25.06
2 17 42.78
2 18 44.19
2 19 33.40
2 20 90.35
2 21 42.03
2 22 44.54
2 23 49.90
2 24 86.77
2 25 37.46
2 26 63.19
2 27 15.94
2 28 14.78
2 29 55.93
2 30 83.31
2 31 78.56
2 32 64.31
2 33 112.26
2 34 40.43
2 35 28.82
2 36 93.84
2 37 99.82
2 38 74.45
2 39 50.71
2 40 13.25
2 41 34.12
2 42 106.48
2 43 65.75
2 44 114.89
2 45 104.25
2 46 20.97
2 47 35.98
2 48 97.77
2 49 81.62
3 0 83.63
3 1 34.93
3 2 21.11
3 3 0.00
3 4 69.94
3 5 62.73
3 6 70.12
3 7 53.26
3 8 50.37
3 9 85.66
3 10 17.10
3 11 35.71
3 12 53.04
3 13 29.82
3 14 76.92
3 15 79.47
3 16 46.17
3 17 21.67
3 18 26.19
3 19 51.40
3 20 72.35
3 21 60.04
3 22 26.54
