40 2
0 0 0.00
0 1 38.15
0 2 41.96
0 3 50.75
0 4 46.22
0 5 44.93
0 6 90.51
0 7 96.54
0 8 29.29
0 9 56.54
0 10 47.30
0 11 24.19
0 12 64.45
0 13 60.78
0 14 51.89
0 15 51.28
0 16 76.54
0 17 42.31
0 18 29.47
0 19 45.87
0 20 25.58
0 21 79.28
0 22 80.27
0 23 85.83
0 24 53.67
0 25 69.88
0 26 29.76
0 27 47.09
0 28 33.59
0 29 85.52
0 30 30.83
0 31 80.36
0 32 41.00
0 33 48.04
0 34 80.89
0 35 83.40
0 36 28.11
0 37 38.34
0 38 21.43
0 39 8.28
1 0 38.15
1 1 0.00
1 2 80.11
1 3 52.79
1 4 84.37
1 5 65.93
1 6 128.66
1 7 134.69
1 8 60.20
1 9 74.41
1 10 85.46
1 11 14.24
1 12 102.60
1 13 98.93
1 14 90.04
1 15 51.24
1 16 114.69
1 17 72.83
1 18 37.94
1 19 11.35
1 20 63.73
1 21 117.43
1 22 118.43
1 23 123.98
1 24 91.82
1 25 108.03
1 26 15.97
1 27 85.25
1 28 71.74
1 29 123.67
1 30 30.80
1 31 80.40
1 32 40.96
1 33 86.20
1 34 119.04
1 35 121.56
1 36 66.26
1 37 76.50
1 38 16.72
1 39 46.43
2 0 41.96
2 1 80.11
2 2 0.00
2 3 27.31
2 4 29.31
2 5 14.18
2 6 75.17
2 7 54.59
2 8 19.91
2 9 88.82
2 10 66.09
2 11 66.15
2 12 48.42
2 13 73.59
2 14 63.06
2 15 83.56
2 16 34.58
2 17 74.59
2 18 61.76
2 19 87.83
2 20 39.24
2 21 37.32
2 22 38.32
2 23 43.87
2 24 11.72
2 25 75.47
2 26 71.71
2 27 9.09
2 28 39.16
2 29 43.56
2 30 63.12
2 31 48.08
2 32 73.28
2 33 14.75
2 34 38.94
2 35 68.08
2 36 15.31
2 37 66.95
2 38 63.39
2 39 33.68
3 0 50.75
3 1 52.79
3 2 27.31
3 3 0.00
3 4 47.77
3 5 13.13
3 6 93.63
3 7 81.90
3 8 21.46
3 9 107.28
3 10 84.56
3 11 38.84
3 12 66.88
3 13 92.06
3 14 81.53
3 15 102.03
3 16 61.90
3 17 93.05
3 18 80.22
3 19 62.13
3 20 57.70
3 21 64.64
3 22 65.63
3 23 71.18
3 24 39.03
3 25 93.94
3 26 66.76
3 27 32.45
3 28 57.62
3 29 70.88
3 30 81.58
3 31 29.62
3 32 91.74
3 33 33.40
3 34 66.25
3 35 86.54
3 36 33.77
3 37 85.41
3 38 57.21
3 39 50.44
4 0 46.22
4 1 84.37
4 2 29.31
4 3 47.77
4 4 0.00
4 5 41.96
