20 2
0 0 0.00
0 1 56.90
0 2 132.77
0 3 112.33
0 4 10.90
0 5 89.56
0 6 40.86
0 7 132.33
0 8 99.17
0 9 16.13
0 10 86.54
0 11 92.76
0 12 28.07
0 13 28.65
0 14 36.27
0 15 94.08
0 16 110.00
0 17 24.46
0 18 148.21
0 19 107.76
1 0 56.90
1 1 0.00
1 2 75.87
1 3 82.32
1 4 66.94
1 5 112.01
1 6 25.55
1 7 75.43
1 8 53.00
1 9 73.02
1 10 119.72
1 11 123.42
1 12 42.83
1 13 61.83
1 14 45.41
1 15 95.21
1 16 53.10
1 17 33.42
1 18 91.31
1 19 69.13
2 0 132.77
2 1 75.87
2 2 0.00
2 3 20.43
2 4 142.81
2 5 43.21
2 6 101.42
2 7 8.75
2 8 33.60
2 9 148.89
2 10 74.85
2 11 50.44
2 12 118.70
2 13 130.42
2 14 96.50
2 15 38.69
2 16 68.44
2 17 109.29
2 18 22.02
2 19 25.01
3 0 112.33
3 1 82.32
3 2 20.43
3 3 0.00
3 4 122.37
3 5 29.68
3 6 90.01
3 7 19.99
3 8 29.32
3 9 128.46
3 10 54.41
3 11 41.09
3 12 98.27
3 13 109.98
3 14 76.07
3 15 18.25
3 16 77.79
3 17 88.86
3 18 35.88
3 19 13.19
4 0 10.90
4 1 66.94
4 2 142.81
4 3 122.37
4 4 0.00
4 5 99.60
4 6 51.76
4 7 142.37
4 8 109.21
4 9 6.09
4 10 75.65
4 11 102.79
4 12 38.97
4 13 17.76
4 14 46.31
4 15 104.12
4 16 120.03
4 17 35.35
4 18 158.25
4 19 117.80
5 0 89.56
5 1 112.01
5 2 43.21
5 3 29.68
5 4 99.60
5 5 0.00
5 6 119.69
5 7 47.78
5 8 59.01
5 9 105.69
5 10 31.64
5 11 11.41
5 12 106.90
5 13 87.21
5 14 66.60
5 15 16.80
5 16 107.47
5 17 103.29
5 18 61.05
5 19 42.87
6 0 40.86
6 1 25.55
6 2 101.42
6 3 90.01
6 4 51.76
6 5 119.69
6 6 0.00
6 7 100.98
6 8 67.82
6 9 52.50
6 10 127.40
6 11 131.11
6 12 17.28
6 13 69.52
6 14 53.09
6 15 102.90
6 16 78.65
6 17 16.41
6 18 116.86
6 19 76.82
7 0 132.33
7 1 75.43
7 2 8.75
7 3 19.99
7 4 142.37
7 5 47.78
7 6 100.98
7 7 0.00
7 8 33.16
7 9 148.45
7 10 74.41
7 11 59.19
7 12 118.26
7 13 129.98
7 14 96.06
7 15 38.24
7 16 59.69
7 17 108.85
7 18 15.88
7 19 24.56
8 0 99.17
8 1 53.00
