50 3
0 0 0.00
0 1 99.79
0 2 88.35
0 3 64.11
0 4 99.91
0 5 91.15
0 6 83.73
0 7 51.61
0 8 128.07
0 9 79.33
0 10 86.78
0 11 92.68
0 12 104.87
0 13 59.31
0 14 52.34
0 15 82.83
0 16 106.38
0 17 53.02
0 18 46.05
0 19 48.31
0 20 47.10
0 21 55.73
0 22 36.72
0 23 110.53
0 24 157.59
0 25 67.09
0 26 128.03
0 27 97.30
0 28 125.94
0 29 120.24
0 30 107.89
0 31 36.35
0 32 56.99
0 33 112.38
0 34 56.94
0 35 81.30
0 36 92.28
0 37 93.33
0 38 33.15
0 39 59.13
0 40 82.06
0 41 80.37
0 42 145.17
0 43 105.53
0 44 123.17
0 45 42.55
0 46 92.92
0 47 63.93
0 48 116.95
0 49 95.04
1 0 99.79
1 1 0.00
1 2 89.37
1 3 142.79
1 4 92.79
1 5 159.29
1 6 87.02
1 7 108.77
1 8 129.09
1 9 40.66
1 10 108.92
1 11 93.70
1 12 91.12
1 13 146.51
1 14 70.58
1 15 152.80
1 16 22.59
1 17 58.06
1 18 124.72
1 19 126.98
1 20 125.41
1 21 155.52
1 22 63.07
1 23 61.32
1 24 57.80
1 25 72.93
1 26 69.96
1 27 53.28
1 28 92.72
1 29 112.06
1 30 85.75
1 31 104.63
1 32 127.95
1 33 166.69
1 34 93.24
1 35 159.97
1 36 170.95
1 37 172.00
1 38 91.39
1 39 158.92
1 40 85.10
1 41 74.97
1 42 66.68
1 43 105.37
1 44 124.19
1 45 79.27
1 46 97.27
1 47 78.86
1 48 100.43
1 49 173.71
2 0 88.35
2 1 89.37
2 2 0.00
2 3 94.22
2 4 134.69
2 5 75.64
2 6 52.86
2 7 53.27
2 8 47.61
2 9 98.69
2 10 86.72
2 11 39.81
2 12 128.63
2 13 95.30
2 14 36.01
2 15 117.62
2 16 105.28
2 17 110.63
2 18 67.06
2 19 44.25
2 20 69.56
2 21 104.31
2 22 105.02
2 23 61.94
2 24 109.00
2 25 72.07
2 26 79.45
2 27 91.53
2 28 149.64
2 29 155.03
2 30 142.68
2 31 75.43
2 32 91.78
2 33 147.16
2 34 72.80
2 35 103.26
2 36 87.30
2 37 88.35
2 38 72.64
2 39 107.71
2 40 42.36
2 41 70.06
2 42 101.26
2 43 140.32
2 44 66.10
2 45 45.80
2 46 181.27
2 47 27.07
2 48 151.74
2 49 94.03
3 0 64.11
3 1 142.79
3 2 94.22
3 3 0.00
3 4 50.00
3 5 42.56
3 6 124.32
3 7 85.62
3 8 69.50
3 9 143.45
3 10 146.22
3 11 85.30
3 12 51.67
3 13 118.74
3 14 103.59
3 15 46.55
3 16 164.42
3 17 84.73
3 18 27.16
3 19 50.30
3 20 80.77
3 21 109.62
3 22 88.75
3 23 103.30
3 24 128.88
3 25 131.20
3 26 110.38
3 27 89.51
3 28 72.05
3 29 60.81
3 30 84.62
3 31 45.66
3 32 26.28
3 33 52.94
3 34 116.37
3 35 32.64
3 36 80.18
3 37 68.92
3 38 51.39
3 39 113.02
3 40 122.39
3 41 129.19
3 42 91.28
3 43 46.10
3 44 64.60
3 45 88.74
3 46 151.49
3 47 116.16
3 48 84.31
3 49 44.31
4 0 99.91
4 1 92.79
4 2 134.69
4 3 50.00
4 4 0.00
4 5 83.03
4 6 164.79
4 7 126.09
4 8 114.08
4 9 109.77
4 10 186.69
4 11 125.37
4 12 9.48
4 13 159.22
4 14 144.07
4 15 79.06
4 16 114.42
4 17 48.44
4 18 70.12
4 19 94.87
4 20 121.25
4 21 155.52
4 22 71.15
4 23 88.87
4 24 78.88
4 25 150.70
4 26 87.08
4 27 43.16
4 28 26.15
4 29 20.33
4 30 40.05
4 31 76.48
4 32 59.80
4 33 73.90
4 34 156.85
4 35 78.54
4 36 126.08
4 37 114.82
4 38 69.75
4 39 158.92
4 40 162.87
4 41 152.74
4 42 51.66
4 43 12.58
4 44 109.17
4 45 129.21
4 46 106.92
4 47 156.63
4 48 39.74
4 49 90.21
5 0 91.15
5 1 159.29
5 2 75.64
5 3 42.56
5 4 83.03
5 5 0.00
5 6 128.50
5 7 50.51
5 8 63.95
5 9 159.95
5 10 162.35
5 11 101.80
5 12 77.46
5 13 76.19
5 14 101.65
5 15 79.13
5 16 180.92
5 17 113.43
5 18 47.70
5 19 47.05
5 20 48.38
5 21 83.13
5 22 107.82
5 23 119.80
5 24 145.38
5 25 147.71
5 26 126.88
5 27 106.01
5 28 98.53
5 29 103.37
5 30 117.20
5 31 78.23
5 32 58.86
5 33 95.50
5 34 128.56
5 35 57.08
5 36 53.69
5 37 54.46
5 38 75.44
5 39 92.08
5 40 118.00
5 41 145.70
5 42 117.76
5 43 88.66
5 44 87.28
5 45 87.89
5 46 184.07
5 47 94.92
5 48 116.89
5 49 45.77
6 0 83.73
6 1 87.02
6 2 52.86
6 3 124.32
6 4 164.79
6 5 128.50
6 6 0.00
6 7 77.98
6 8 97.42
6 9 94.08
6 10 36.85
6 11 39.42
6 12 158.72
6 13 113.45
6 14 37.52
6 15 147.71
6 16 77.21
6 17 117.90
6 18 97.16
6 19 96.19
6 20 94.62
6 21 122.46
6 22 100.40
6 23 75.92
6 24 102.30
6 25 59.13
6 26 77.71
6 27 121.63
6 28 179.74
6 29 185.13
6 30 172.78
6 31 101.23
6 32 121.87
6 33 177.26
6 34 68.19
6 35 133.36
6 36 140.16
6 37 141.21
6 38 95.04
6 39 125.86
6 40 10.49
6 41 17.20
6 42 131.35
6 43 170.42
6 44 66.79
6 45 46.21
6 46 176.65
6 47 45.22
6 48 181.84
6 49 142.92
7 0 51.61
7 1 108.77
7 2 53.27
7 3 85.62
7 4 126.09
7 5 50.51
7 6 77.98
7 7 0.00
7 8 96.04
7 9 109.44
7 10 111.84
7 11 93.08
7 12 120.03
7 13 42.03
7 14 51.13
7 15 109.02
7 16 130.41
7 17 79.20
7 18 58.46
7 19 35.32
7 20 16.64
7 21 51.05
7 22 68.28
7 23 115.21
7 24 162.27
7 25 97.19
7 26 132.71
7 27 101.98
7 28 141.04
7 29 146.43
7 30 134.08
7 31 62.54
7 32 83.18
7 33 138.56
7 34 78.04
7 35 94.66
7 36 62.17
7 37 67.80
7 38 56.34
7 39 54.44
7 40 67.49
7 41 95.18
7 42 149.85
7 43 131.72
7 44 119.37
7 45 37.38
7 46 144.53
7 47 44.41
7 48 143.14
7 49 85.43
8 0 128.07
8 1 129.09
8 2 47.61
8 3 69.50
8 4 114.08
8 5 63.95
8 6 97.42
8 7 96.04
8 8 0.00
8 9 138.42
8 10 131.28
8 11 70.72
8 12 104.60
8 13 138.07
8 14 75.74
8 15 116.05
8 16 149.85
8 17 150.36
8 18 84.63
8 19 86.43
8 20 112.33
8 21 147.08
8 22 144.74
8 23 88.73
8 24 114.31
8 25 116.63
8 26 95.81
8 27 112.92
8 28 107.02
8 29 108.30
