30 2
0 0 0.00
0 1 45.32
0 2 129.41
0 3 28.33
0 4 46.16
0 5 9.51
0 6 43.96
0 7 4.11
0 8 97.26
0 9 5.09
0 10 14.64
0 11 24.25
0 12 12.52
0 13 63.49
0 14 55.96
0 15 41.67
0 16 19.44
0 17 63.84
0 18 103.65
0 19 26.68
0 20 47.88
0 21 100.56
0 22 108.49
0 23 42.40
0 24 25.35
0 25 31.81
0 26 52.13
0 27 37.14
0 28 109.84
0 29 12.61
1 0 45.32
1 1 0.00
1 2 100.65
1 3 34.28
1 4 17.58
1 5 35.81
1 6 18.18
1 7 41.21
1 8 68.50
1 9 40.22
1 10 53.61
1 11 69.57
1 12 56.00
1 13 108.81
1 14 27.20
1 15 3.65
1 16 63.95
1 17 109.16
1 18 74.88
1 19 48.78
1 20 93.19
1 21 71.80
1 22 79.73
1 23 33.83
1 24 50.93
1 25 13.50
1 26 6.82
1 27 8.18
1 28 81.07
1 29 57.80
2 0 129.41
2 1 100.65
2 2 0.00
2 3 101.09
2 4 83.25
2 5 128.83
2 6 118.83
2 7 128.13
2 8 32.16
2 9 126.76
2 10 144.05
2 11 142.02
2 12 116.90
2 13 117.31
2 14 73.45
2 15 103.79
2 16 148.85
2 17 113.51
2 18 25.77
2 19 102.73
2 20 104.52
2 21 28.85
2 22 20.92
2 23 87.02
2 24 104.06
2 25 112.92
2 26 102.93
2 27 104.98
2 28 20.32
2 29 116.80
3 0 28.33
3 1 34.28
3 2 101.09
3 3 0.00
3 4 17.83
3 5 27.74
3 6 32.92
3 7 27.05
3 8 68.93
3 9 25.67
3 10 42.97
3 11 40.93
3 12 21.72
3 13 74.53
3 14 27.63
3 15 30.63
3 16 47.77
3 17 74.87
3 18 75.32
3 19 14.50
3 20 58.91
3 21 72.24
3 22 80.16
3 23 14.07
3 24 16.65
3 25 20.78
3 26 41.10
3 27 26.10
3 28 81.51
3 29 23.52
4 0 46.16
4 1 17.58
4 2 83.25
4 3 17.83
4 4 0.00
4 5 45.57
4 6 35.58
4 7 44.88
4 8 51.10
4 9 43.50
4 10 60.80
4 11 58.76
4 12 38.43
4 13 91.23
4 14 9.80
4 15 20.54
4 16 65.60
4 17 91.58
4 18 57.48
4 19 31.20
4 20 75.61
4 21 54.40
4 22 62.33
4 23 16.25
4 24 33.35
4 25 29.66
4 26 24.39
4 27 21.72
4 28 63.68
4 29 40.23
5 0 9.51
5 1 35.81
5 2 128.83
5 3 27.74
5 4 45.57
5 5 0.00
5 6 34.45
5 7 5.40
5 8 96.67
5 9 4.41
5 10 17.80
5 11 33.76
5 12 20.19
5 13 73.00
5 14 55.37
5 15 32.16
5 16 28.14
5 17 73.35
5 18 103.06
5 19 26.09
5 20 57.38
5 21 99.98
5 22 107.91
5 23 41.81
5 24 24.76
5 25 22.31
5 26 42.63
5 27 27.63
5 28 109.25
5 29 21.99
6 0 43.96
6 1 18.18
6 2 118.83
6 3 32.92
6 4 35.58
6 5 34.45
6 6 0.00
6 7 39.85
6 8 86.67
6 9 38.86
6 10 52.25
6 11 68.21
6 12 54.65
6 13 107.45
6 14 45.37
6 15 15.04
6 16 62.60
6 17 107.80
6 18 93.06
6 19 47.42
6 20 91.83
6 21 89.98
6 22 97.91
6 23 32.47
6 24 49.57
6 25 12.14
