50 3
0 0 0.00
0 1 63.80
0 2 57.45
0 3 114.93
0 4 119.92
0 5 87.82
0 6 102.94
0 7 51.91
0 8 48.47
0 9 76.12
0 10 55.14
0 11 60.68
0 12 103.58
0 13 115.45
0 14 50.85
0 15 147.50
0 16 99.16
0 17 70.64
0 18 90.34
0 19 95.41
0 20 59.69
0 21 69.22
0 22 64.76
0 23 61.17
0 24 109.39
0 25 158.60
0 26 144.87
0 27 94.19
0 28 74.46
0 29 66.93
0 30 85.95
0 31 27.63
0 32 110.43
0 33 162.55
0 34 151.16
0 35 73.65
0 36 66.14
0 37 10.58
0 38 127.64
0 39 70.48
0 40 92.84
0 41 65.57
0 42 99.42
0 43 81.71
0 44 75.70
0 45 20.87
0 46 150.67
0 47 96.63
0 48 159.13
0 49 93.38
1 0 63.80
1 1 0.00
1 2 42.17
1 3 87.86
1 4 178.72
1 5 103.09
1 6 118.22
1 7 51.95
1 8 63.74
1 9 106.81
1 10 118.93
1 11 75.96
1 12 108.98
1 13 130.73
1 14 48.11
1 15 162.77
1 16 35.36
1 17 129.44
1 18 105.62
1 19 126.81
1 20 118.49
1 21 84.49
1 22 22.63
1 23 119.97
1 24 168.19
1 25 173.88
1 26 81.62
1 27 87.00
1 28 94.73
1 29 94.79
1 30 144.75
1 31 86.45
1 32 54.88
1 33 140.46
1 34 166.44
1 35 132.46
1 36 50.86
1 37 67.50
1 38 108.05
1 39 90.75
1 40 78.06
1 41 80.85
1 42 123.90
1 43 96.98
1 44 68.58
1 45 63.53
1 46 165.95
1 47 111.91
1 48 174.40
1 49 66.54
2 0 57.45
2 1 42.17
2 2 0.00
2 3 95.81
2 4 173.39
2 5 145.27
2 6 160.39
2 7 79.86
2 8 105.91
2 9 122.97
2 10 98.02
2 11 118.13
2 12 103.65
2 13 172.90
2 14 27.19
2 15 204.94
2 16 56.28
2 17 124.11
2 18 147.79
2 19 121.48
2 20 113.16
2 21 126.66
2 22 64.80
2 23 114.64
2 24 162.87
2 25 216.05
2 26 123.79
2 27 113.58
2 28 121.32
2 29 124.38
2 30 142.69
2 31 81.10
2 32 97.05
2 33 182.63
2 34 208.61
2 35 127.13
2 36 27.71
2 37 53.04
2 38 150.23
2 39 117.33
2 40 104.64
2 41 123.02
2 42 118.57
2 43 139.16
2 44 105.71
2 45 56.40
2 46 208.12
2 47 154.08
2 48 216.57
2 49 93.12
3 0 114.93
3 1 87.86
3 2 95.81
3 3 0.00
3 4 98.17
3 5 161.28
3 6 179.45
3 7 137.30
3 8 146.97
3 9 181.75
3 10 170.07
3 11 145.49
3 12 22.84
3 13 131.15
3 14 99.24
3 15 149.98
3 16 97.29
3 17 81.63
3 18 114.44
3 19 44.06
3 20 131.01
3 21 100.45
3 22 107.20
3 23 122.51
3 24 103.50
3 25 133.45
3 26 60.80
3 27 172.36
3 28 180.09
3 29 125.86
3 30 99.48
3 31 137.58
3 32 133.64
3 33 90.94
3 34 114.92
3 35 83.95
3 36 104.50
3 37 118.64
3 38 68.13
3 39 176.10
3 40 163.42
3 41 96.94
3 42 47.93
3 43 117.69
3 44 153.94
3 45 114.67
3 46 150.40
3 47 188.17
3 48 153.71
3 49 151.89
4 0 119.92
4 1 178.72
4 2 173.39
4 3 98.17
4 4 0.00
4 5 119.05
4 6 140.42
4 7 171.83
4 8 136.38
4 9 114.12
4 10 98.96
4 11 146.36
4 12 75.33
4 13 126.23
4 14 158.94
4 15 120.17
4 16 188.15
4 17 49.28
4 18 106.16
4 19 66.81
4 20 98.83
4 21 111.12
4 22 178.90
4 23 79.43
4 24 10.53
4 25 79.38
4 26 151.65
4 27 214.11
4 28 176.12
4 29 83.93
4 30 33.97
4 31 92.29
4 32 218.76
4 33 145.78
4 34 115.69
4 35 64.56
4 36 184.23
4 37 120.36
4 38 117.28
4 39 163.65
4 40 212.76
4 41 104.93
4 42 75.42
4 43 112.73
4 44 195.62
4 45 125.77
4 46 111.64
4 47 119.32
4 48 81.05
4 49 213.30
5 0 87.82
5 1 103.09
5 2 145.27
5 3 161.28
5 4 119.05
5 5 0.00
5 6 21.37
5 7 65.41
5 8 39.35
5 9 74.31
5 10 86.44
5 11 27.31
5 12 159.24
5 13 64.94
5 14 138.67
5 15 72.10
5 16 94.10
5 17 93.17
5 18 46.84
5 19 151.06
5 20 90.01
5 21 60.83
5 22 80.47
5 23 80.58
5 24 108.53
5 25 70.78
5 26 113.56
5 27 95.05
5 28 57.07
5 29 35.43
5 30 85.08
5 31 67.55
5 32 99.71
5 33 131.25
5 34 101.16
5 35 116.75
5 36 153.96
5 37 98.40
5 38 96.34
5 39 44.60
5 40 93.70
5 41 64.34
5 42 155.07
5 43 43.59
5 44 76.57
5 45 105.50
5 46 66.31
5 47 26.89
5 48 71.31
5 49 94.25
6 0 102.94
6 1 118.22
6 2 160.39
6 3 179.45
6 4 140.42
6 5 21.37
6 6 0.00
6 7 80.53
6 8 54.48
6 9 92.63
6 10 104.76
6 11 42.26
6 12 177.41
6 13 48.30
6 14 153.79
6 15 53.78
6 16 111.03
6 17 111.34
6 18 65.01
6 19 169.23
6 20 108.18
6 21 79.00
6 22 95.59
6 23 98.75
6 24 129.89
6 25 61.05
6 26 120.61
6 27 73.69
6 28 56.77
6 29 56.49
6 30 106.45
6 31 82.67
6 32 78.34
6 33 112.93
6 34 82.84
6 35 134.93
6 36 169.08
6 37 113.52
6 38 111.32
6 39 50.52
6 40 95.29
6 41 82.51
6 42 173.24
6 43 61.76
6 44 55.20
6 45 120.62
6 46 47.99
6 47 36.13
6 48 59.37
6 49 106.24
7 0 51.91
7 1 51.95
7 2 79.86
7 3 137.30
7 4 171.83
7 5 65.41
7 6 80.53
7 7 0.00
7 8 35.44
7 9 85.65
7 10 97.78
7 11 38.27
7 12 135.26
7 13 93.04
7 14 73.26
7 15 125.09
7 16 68.88
7 17 122.55
7 18 67.93
7 19 127.09
7 20 111.60
7 21 60.71
7 22 30.10
7 23 113.08
7 24 161.30
7 25 136.19
7 26 102.22
7 27 42.28
7 28 42.79
7 29 87.89
7 30 137.86
7 31 79.53
7 32 67.79
7 33 119.91
7 34 128.76
7 35 125.56
7 36 88.55
7 37 51.47
7 38 85.00
7 39 38.80
7 40 40.93
7 41 66.90
7 42 131.10
7 43 59.30
7 44 33.01
7 45 54.83
7 46 128.26
7 47 74.22
7 48 136.72
7 49 41.47
8 0 48.47
8 1 63.74
8 2 105.91
8 3 146.97
8 4 136.38
8 5 39.35
8 6 54.48
8 7 35.44
8 8 0.00
8 9 66.60
8 10 78.73
8 11 23.67
8 12 144.93
8 13 72.65
8 14 99.32
8 15 99.03
8 16 78.55
8 17 87.10
8 18 44.18
8 19 136.75
8 20 76.16
8 21 46.52
8 22 42.51
8 23 77.64
8 24 125.86
8 25 110.14
8 26 121.28
8 27 77.72
8 28 39.74
8 29 52.45
8 30 102.42
8 31 46.24
8 32 86.85
8 33 138.96
8 34 108.87
8 35 102.44
8 36 114.60
8 37 59.05
8 38 104.05
8 39 29.13
8 40 76.37
8 41 50.03
8 42 140.76
8 43 38.87
8 44 59.23
8 45 66.15
8 46 102.20
8 47 48.17
8 48 110.66
8 49 76.91
9 0 76.12
9 1 106.81
9 2 122.97
9 3 181.75
9 4 114.12
9 5 74.31
9 6 92.63
9 7 85.65
9 8 66.60
9 9 0.00
9 10 41.93
9 11 90.27
9 12 179.70
9 13 139.25
9 14 111.40
9 15 146.40
9 16 142.17
9 17 113.64
9 18 110.77
9 19 171.53
9 20 110.48
9 21 108.60
9 22 107.77
9 23 101.04
9 24 103.60
9 25 133.25
9 26 187.87
9 27 109.54
9 28 70.92
9 29 55.89
9 30 92.29
9 31 60.82
9 32 153.44
9 33 205.56
9 34 175.47
9 35 137.22
9 36 105.04
9 37 82.56
9 38 170.65
9 39 68.68
9 40 98.63
9 41 102.27
9 42 175.54
9 43 105.47
9 44 118.66
9 45 96.99
9 46 140.62
9 47 57.73
9 48 120.22
9 49 99.18
10 0 55.14
10 1 118.93
10 2 98.02
10 3 170.07
10 4 98.96
10 5 86.44
10 6 104.76
10 7 97.78
10 8 78.73
10 9 41.93
10 10 0.00
10 11 102.39
10 12 147.23
10 13 151.38
10 14 70.83
10 15 158.53
10 16 154.30
10 17 88.44
10 18 122.90
10 19 129.59
10 20 68.54
10 21 120.73
10 22 119.90
10 23 59.11
10 24 89.85
10 25 149.47
10 26 200.00
10 27 124.27
10 28 86.29
10 29 65.86
10 30 76.11
10 31 32.49
10 32 165.57
10 33 217.69
10 34 187.60
10 35 95.28
10 36 94.39
10 37 51.43
10 38 182.78
10 39 80.81
10 40 122.92
10 41 114.40
10 42 133.60
10 43 117.60
10 44 130.78
10 45 55.40
10 46 152.75
10 47 87.50
10 48 150.00
10 49 123.46
11 0 60.68
11 1 75.96
11 2 118.13
11 3 145.49
11 4 146.36
11 5 27.31
11 6 42.26
11 7 38.27
11 8 23.67
11 9 90.27
11 10 102.39
11 11 0.00
11 12 143.45
11 13 54.77
11 14 111.53
11 15 86.82
11 16 77.07
11 17 97.08
11 18 40.20
11 19 135.27
11 20 86.13
11 21 45.04
11 22 53.33
11 23 87.61
11 24 135.83
11 25 97.92
11 26 97.61
11 27 67.75
11 28 34.60
11 29 62.43
11 30 112.39
11 31 69.91
11 32 72.41
11 33 115.29
11 34 90.48
11 35 100.96
11 36 126.82
11 37 71.26
11 38 80.38
11 39 30.61
11 40 66.40
11 41 48.55
11 42 139.28
11 43 33.63
11 44 49.26
11 45 78.36
11 46 89.99
11 47 42.68
11 48 98.45
11 49 66.94
12 0 103.58
12 1 108.98
12 2 103.65
12 3 22.84
12 4 75.33
12 5 159.24
12 6 177.41
12 7 135.26
12 8 144.93
12 9 179.70
12 10 147.23
12 11 143.45
12 12 0.00
12 13 129.11
12 14 89.54
12 15 147.93
12 16 118.41
12 17 66.06
12 18 112.40
12 19 21.22
12 20 108.17
12 21 98.41
12 22 109.16
12 23 99.68
12 24 81.74
12 25 131.40
12 26 81.91
12 27 170.31
12 28 178.05
12 29 123.81
12 30 87.42
12 31 118.88
12 32 149.02
12 33 88.89
12 34 112.88
12 35 61.12
12 36 114.48
12 37 97.15
12 38 66.09
12 39 174.06
12 40 161.37
12 41 94.90
12 42 25.10
12 43 115.64
12 44 151.90
12 45 91.83
12 46 148.36
12 47 186.13
12 48 151.66
12 49 149.85
13 0 115.45
13 1 130.73
13 2 172.90
13 3 131.15
13 4 126.23
13 5 64.94
13 6 48.30
13 7 93.04
13 8 72.65
13 9 139.25
13 10 151.38
13 11 54.77
13 12 129.11
13 13 0.00
13 14 166.31
13 15 32.05
13 16 121.74
13 17 76.95
13 18 28.47
13 19 120.93
13 20 112.31
13 21 46.24
13 22 108.10
13 23 103.82
13 24 115.70
13 25 46.85
13 26 72.31
13 27 87.88
13 28 69.28
13 29 85.52
13 30 92.26
13 31 118.89
13 32 92.54
13 33 66.31
13 34 36.22
13 35 86.62
13 36 181.59
13 37 126.03
13 38 63.02
13 39 70.56
13 40 107.80
13 41 49.88
13 42 124.94
13 43 33.78
13 44 69.39
13 45 133.13
13 46 35.22
13 47 82.75
13 48 45.18
13 49 118.75
14 0 50.85
14 1 48.11
14 2 27.19
14 3 99.24
14 4 158.94
14 5 138.67
14 6 153.79
14 7 73.26
14 8 99.32
14 9 111.40
14 10 70.83
14 11 111.53
14 12 89.54
14 13 166.31
14 14 0.00
14 15 198.35
14 16 83.47
14 17 117.28
14 18 141.20
14 19 99.27
14 20 90.95
14 21 120.07
14 22 58.20
14 23 92.43
14 24 149.83
14 25 209.45
14 26 129.17
14 27 102.01
14 28 109.74
14 29 117.78
14 30 136.09
14 31 71.12
14 32 94.74
