30 2
0 0 0.00
0 1 24.95
0 2 99.51
0 3 61.80
0 4 68.42
0 5 20.24
0 6 77.41
0 7 76.56
0 8 84.78
0 9 59.60
0 10 55.10
0 11 74.23
0 12 83.93
0 13 47.04
0 14 52.86
0 15 43.76
0 16 76.00
0 17 67.32
0 18 14.67
0 19 67.72
0 20 57.38
0 21 61.04
0 22 8.48
0 23 57.25
0 24 52.59
0 25 92.64
0 26 68.11
0 27 55.44
0 28 46.78
0 29 30.21
1 0 24.95
1 1 0.00
1 2 89.65
1 3 39.14
1 4 43.48
1 5 13.68
1 6 52.46
1 7 66.70
1 8 59.83
1 9 34.65
1 10 30.15
1 11 49.29
1 12 58.98
1 13 68.14
1 14 62.73
1 15 63.96
1 16 51.05
1 17 42.38
1 18 33.73
1 19 56.68
1 20 67.24
1 21 36.09
1 22 16.46
1 23 32.30
1 24 27.65
1 25 82.77
1 26 43.16
1 27 65.30
1 28 62.43
1 29 8.89
2 0 99.51
2 1 89.65
2 2 0.00
2 3 128.79
2 4 78.25
2 5 79.27
2 6 91.39
2 7 22.95
2 8 45.57
2 9 94.75
2 10 117.34
2 11 91.96
2 12 48.76
2 13 107.50
2 14 152.37
2 15 103.31
2 16 90.08
2 17 108.53
2 18 84.84
2 19 32.97
2 20 156.89
2 21 124.84
2 22 94.57
2 23 110.51
2 24 103.54
2 25 9.53
2 26 91.79
2 27 154.95
2 28 101.79
2 29 80.75
3 0 61.80
3 1 39.14
3 2 128.79
3 3 0.00
3 4 50.53
3 5 50.54
3 6 37.39
3 7 105.84
3 8 83.22
3 9 34.03
3 10 11.44
3 11 36.83
3 12 80.03
3 13 105.00
3 14 26.08
3 15 100.81
3 16 38.70
3 17 20.25
3 18 70.59
3 19 95.82
3 20 28.10
3 21 3.95
3 22 53.32
3 23 18.27
3 24 25.24
3 25 121.91
3 26 36.99
3 27 29.28
3 28 99.29
3 29 48.03
4 0 68.42
4 1 43.48
4 2 78.25
4 3 50.53
4 4 0.00
4 5 57.16
4 6 13.14
4 7 55.31
4 8 32.69
4 9 16.50
4 10 39.09
4 11 13.70
4 12 29.50
4 13 111.62
4 14 74.12
4 15 107.43
4 16 11.83
4 17 30.28
4 18 77.21
4 19 45.29
4 20 78.63
4 21 46.58
4 22 59.94
4 23 32.26
4 24 25.29
4 25 71.38
4 26 13.54
4 27 76.69
4 28 105.91
4 29 38.21
5 0 20.24
5 1 13.68
5 2 79.27
5 3 50.54
5 4 57.16
5 5 0.00
5 6 66.15
5 7 56.32
5 8 73.51
5 9 48.33
5 10 43.83
5 11 62.97
5 12 72.67
5 13 54.46
5 14 73.11
5 15 50.27
5 16 64.74
5 17 56.06
5 18 20.05
5 19 56.46
5 20 77.62
5 21 49.78
5 22 15.30
5 23 45.99
5 24 41.33
5 25 72.39
5 26 56.85
5 27 75.68
5 28 48.75
5 29 18.95
6 0 77.41
6 1 52.46
6 2 91.39
6 3 37.39
6 4 13.14
6 5 66.15
6 6 0.00
6 7 68.44
6 8 45.82
6 9 17.81
6 10 25.95
6 11 3.18
6 12 42.63
6 13 120.61
6 14 60.98
6 15 116.42
6 16 1.41
6 17 17.14
6 18 86.20
6 19 58.42
6 20 65.49
6 21 33.44
6 22 68.93
6 23 20.16
6 24 24.82
6 25 84.52
6 26 9.30
6 27 63.56
6 28 114.90
6 29 47.20
7 0 76.56
7 1 66.70
7 2 22.95
7 3 105.84
7 4 55.31
7 5 56.32
7 6 68.44
7 7 0.00
7 8 33.39
7 9 71.80
7 10 94.39
7 11 69.01
7 12 32.55
7 13 94.58
7 14 129.42
7 15 90.39
7 16 67.13
7 17 85.59
7 18 61.89
7 19 16.34
7 20 133.94
7 21 101.89
7 22 71.62
7 23 87.56
7 24 80.60
7 25 16.08
7 26 68.84
7 27 132.00
7 28 88.87
7 29 57.80
8 0 84.78
8 1 59.83
8 2 45.57
8 3 83.22
8 4 32.69
8 5 73.51
8 6 45.82
8 7 33.39
8 8 0.00
8 9 49.18
8 10 71.77
8 11 46.39
8 12 3.19
8 13 127.98
8 14 106.80
8 15 123.79
8 16 44.51
8 17 62.97
8 18 93.57
8 19 17.06
8 20 111.32
8 21 79.27
8 22 76.30
8 23 64.94
8 24 57.98
8 25 38.70
8 26 46.22
8 27 109.38
8 28 122.27
8 29 54.56
9 0 59.60
9 1 34.65
9 2 94.75
9 3 34.03
9 4 16.50
9 5 48.33
9 6 17.81
9 7 71.80
9 8 49.18
9 9 0.00
9 10 22.59
9 11 14.64
9 12 45.99
9 13 102.79
9 14 57.62
9 15 98.61
9 16 16.41
9 17 13.78
9 18 68.38
9 19 61.78
9 20 62.13
9 21 30.08
9 22 51.11
9 23 15.76
9 24 8.79
9 25 87.88
9 26 8.51
9 27 60.20
9 28 97.08
9 29 29.38
10 0 55.10
10 1 30.15
10 2 117.34
10 3 11.44
10 4 39.09
10 5 43.83
10 6 25.95
10 7 94.39
10 8 71.77
10 9 22.59
10 10 0.00
10 11 25.39
10 12 68.58
10 13 98.29
10 14 35.03
10 15 94.11
10 16 27.26
10 17 12.23
10 18 63.88
10 19 84.37
10 20 39.55
10 21 7.49
10 22 46.61
10 23 6.83
10 24 13.80
10 25 110.47
10 26 25.55
10 27 37.61
10 28 92.58
10 29 36.59
11 0 74.23
11 1 49.29
11 2 91.96
11 3 36.83
11 4 13.70
11 5 62.97
11 6 3.18
11 7 69.01
11 8 46.39
11 9 14.64
11 10 25.39
11 11 0.00
11 12 43.20
11 13 117.43
11 14 60.42
11 15 113.24
11 16 1.87
11 17 16.58
11 18 83.02
11 19 58.99
11 20 64.93
11 21 32.88
11 22 65.75
11 23 18.56
11 24 21.64
11 25 85.08
11 26 6.12
11 27 62.99
11 28 111.72
11 29 44.02
12 0 83.93
12 1 58.98
12 2 48.76
12 3 80.03
12 4 29.50
12 5 72.67
12 6 42.63
12 7 32.55
12 8 3.19
12 9 45.99
12 10 68.58
12 11 43.20
12 12 0.00
12 13 127.13
12 14 103.61
12 15 122.94
12 16 41.32
12 17 59.78
12 18 92.72
12 19 16.21
12 20 108.13
12 21 76.08
12 22 75.45
12 23 61.75
12 24 54.79
12 25 41.89
12 26 43.03
12 27 106.19
12 28 121.42
12 29 53.72
13 0 47.04
13 1 68.14
13 2 107.50
13 3 105.00
13 4 111.62
13 5 54.46
13 6 120.61
13 7 94.58
13 8 127.98
13 9 102.79
13 10 98.29
13 11 117.43
13 12 127.13
13 13 0.00
13 14 99.90
13 15 4.19
13 16 119.20
13 17 110.52
13 18 34.41
13 19 110.92
13 20 104.42
13 21 104.24
13 22 51.68
13 23 100.45
13 24 95.79
13 25 97.97
13 26 111.31
13 27 102.48
13 28 5.71
13 29 73.41
14 0 52.86
14 1 62.73
14 2 152.37
14 3 26.08
14 4 74.12
14 5 73.11
14 6 60.98
14 7 129.42
14 8 106.80
14 9 57.62
14 10 35.03
14 11 60.42
14 12 103.61
14 13 99.90
14 14 0.00
14 15 96.62
14 16 62.29
14 17 43.84
14 18 67.54
14 19 119.41
14 20 4.51
14 21 27.54
14 22 57.81
14 23 41.86
14 24 48.83
14 25 145.50
14 26 60.58
14 27 3.21
14 28 99.64
14 29 71.62
15 0 43.76
15 1 63.96
15 2 103.31
15 3 100.81
15 4 107.43
15 5 50.27
15 6 116.42
15 7 90.39
15 8 123.79
15 9 98.61
15 10 94.11
15 11 113.24
15 12 122.94
15 13 4.19
15 14 96.62
15 15 0.00
15 16 115.01
15 17 106.33
15 18 30.22
15 19 106.73
15 20 101.14
15 21 100.05
15 22 47.49
15 23 96.26
15 24 91.60
15 25 93.78
15 26 107.12
15 27 99.20
15 28 3.02
15 29 69.22
16 0 76.00
16 1 51.05
16 2 90.08
16 3 38.70
16 4 11.83
16 5 64.74
16 6 1.41
16 7 67.13
16 8 44.51
16 9 16.41
16 10 27.26
16 11 1.87
16 12 41.32
16 13 119.20
16 14 62.29
16 15 115.01
16 16 0.00
16 17 18.45
16 18 84.79
16 19 57.12
16 20 66.80
16 21 34.75
16 22 67.52
16 23 20.43
16 24 23.41
16 25 83.21
16 26 7.89
16 27 64.87
16 28 113.49
16 29 45.79
17 0 67.32
17 1 42.38
17 2 108.53
17 3 20.25
17 4 30.28
17 5 56.06
17 6 17.14
17 7 85.59
17 8 62.97
17 9 13.78
17 10 12.23
17 11 16.58
17 12 59.78
17 13 110.52
17 14 43.84
17 15 106.33
17 16 18.45
17 17 0.00
17 18 76.11
17 19 75.57
17 20 48.35
17 21 16.30
17 22 58.84
17 23 10.07
17 24 14.73
17 25 101.66
17 26 16.74
17 27 46.41
17 28 104.81
17 29 37.11
18 0 14.67
18 1 33.73
18 2 84.84
18 3 70.59
18 4 77.21
18 5 20.05
18 6 86.20
18 7 61.89
18 8 93.57
18 9 68.38
18 10 63.88
18 11 83.02
18 12 92.72
18 13 34.41
18 14 67.54
18 15 30.22
18 16 84.79
18 17 76.11
18 18 0.00
18 19 76.51
18 20 72.05
18 21 69.83
18 22 17.27
18 23 66.04
18 24 61.38
18 25 77.97
18 26 76.90
18 27 70.11
18 28 32.11
18 29 39.00
19 0 67.72
19 1 56.68
19 2 32.97
19 3 95.82
19 4 45.29
19 5 56.46
19 6 58.42
19 7 16.34
19 8 17.06
19 9 61.78
19 10 84.37
19 11 58.99
19 12 16.21
19 13 110.92
19 14 119.41
19 15 106.73
19 16 57.12
19 17 75.57
19 18 76.51
19 19 0.00
19 20 123.92
19 21 91.87
19 22 61.60
19 23 77.54
19 24 70.58
19 25 26.10
19 26 58.83
19 27 121.98
19 28 105.21
19 29 47.79
20 0 57.38
20 1 67.24
20 2 156.89
20 3 28.10
20 4 78.63
20 5 77.62
20 6 65.49
20 7 133.94
20 8 111.32
20 9 62.13
20 10 39.55
20 11 64.93
20 12 108.13
20 13 104.42
20 14 4.51
20 15 101.14
20 16 66.80
20 17 48.35
20 18 72.05
20 19 123.92
20 20 0.00
20 21 32.05
20 22 62.32
20 23 46.37
20 24 53.34
20 25 150.01
20 26 65.09
20 27 7.45
20 28 104.16
