20 3
0 0 0.00
0 1 97.31
0 2 67.62
0 3 142.43
0 4 127.44
0 5 114.28
0 6 110.73
0 7 105.73
0 8 56.14
0 9 97.33
0 10 103.00
0 11 48.11
0 12 158.76
0 13 171.93
0 14 126.77
0 15 70.37
0 16 121.87
0 17 147.91
0 18 148.84
0 19 86.03
1 0 97.31
1 1 0.00
1 2 84.35
1 3 74.24
1 4 179.34
1 5 56.12
1 6 58.51
1 7 152.47
1 8 59.21
1 9 124.63
1 10 107.65
1 11 74.78
1 12 71.25
1 13 119.71
1 14 73.96
1 15 83.37
1 16 174.09
1 17 50.60
1 18 96.62
1 19 97.41
2 0 67.62
2 1 84.35
2 2 0.00
2 3 129.47
2 4 157.26
2 5 101.32
2 6 80.79
2 7 130.40
2 8 36.32
2 9 70.70
2 10 35.38
2 11 101.57
2 12 145.80
2 13 125.75
2 14 117.45
2 15 114.68
2 16 152.01
2 17 134.95
2 18 135.68
2 19 153.64
3 0 142.43
3 1 74.24
3 2 129.47
3 3 0.00
3 4 142.73
3 5 28.15
3 6 48.68
3 7 118.44
3 8 104.33
3 9 169.76
3 10 152.77
3 11 94.32
3 12 29.45
3 13 45.48
3 14 53.72
3 15 76.25
3 16 137.49
3 17 36.27
3 18 22.39
3 19 109.59
4 0 127.44
4 1 179.34
4 2 157.26
4 3 142.73
4 4 0.00
4 5 136.50
4 6 142.60
4 7 26.87
4 8 136.13
4 9 125.95
4 10 146.55
4 11 104.56
4 12 172.19
4 13 114.30
4 14 105.38
4 15 95.97
4 16 17.95
4 17 148.35
4 18 138.58
4 19 110.58
5 0 114.28
5 1 56.12
5 2 101.32
5 3 28.15
5 4 136.50
5 5 0.00
5 6 29.02
5 7 109.64
5 8 76.18
5 9 141.61
5 10 124.62
5 11 75.87
5 12 44.48
5 13 63.59
5 14 57.52
5 15 58.14
5 16 131.25
5 17 39.93
5 18 40.50
5 19 93.72
6 0 110.73
6 1 58.51
6 2 80.79
6 3 48.68
6 4 142.60
6 5 29.02
6 6 0.00
6 7 115.73
6 8 55.65
6 9 121.08
6 10 104.09
6 11 78.26
6 12 65.01
6 13 61.20
6 14 86.54
6 15 83.78
6 16 137.35
6 17 68.96
6 18 54.89
6 19 122.74
7 0 105.73
7 1 152.47
7 2 130.40
7 3 118.44
7 4 26.87
7 5 109.64
7 6 115.73
7 7 0.00
7 8 109.26
7 9 102.61
7 10 119.68
7 11 77.69
7 12 145.32
7 13 92.32
7 14 102.78
7 15 69.10
7 16 21.62
7 17 123.92
7 18 124.65
7 19 88.87
8 0 56.14
8 1 59.21
8 2 36.32
8 3 104.33
8 4 136.13
8 5 76.18
8 6 55.65
8 7 109.26
8 8 0.00
8 9 65.42
8 10 71.70
8 11 65.25
8 12 120.66
8 13 115.80
8 14 88.67
8 15 78.36
8 16 130.88
8 17 109.81
8 18 110.54
8 19 117.32
9 0 97.33
9 1 124.63
9 2 70.70
9 3 169.76
9 4 125.95
9 5 141.61
9 6 121.08
9 7 102.61
9 8 65.42
9 9 0.00
9 10 59.98
9 11 122.30
9 12 186.09
9 13 143.63
9 14 154.09
9 15 135.41
9 16 108.32
9 17 175.23
9 18 175.96
9 19 174.37
10 0 103.00
10 1 107.65
10 2 35.38
10 3 152.77
10 4 146.55
10 5 124.62
10 6 104.09
10 7 119.68
10 8 71.70
10 9 59.98
10 10 0.00
10 11 136.95
10 12 169.10
10 13 126.65
10 14 152.83
10 15 150.06
10 16 141.30
10 17 158.25
10 18 158.98
10 19 189.02
11 0 48.11
11 1 74.78
11 2 101.57
11 3 94.32
11 4 104.56
11 5 75.87
11 6 78.26
11 7 77.69
11 8 65.25
11 9 122.30
11 10 136.95
11 11 0.00
11 12 110.65
11 13 139.46
11 14 78.66
11 15 22.25
11 16 99.31
11 17 99.80
11 18 116.37
11 19 52.07
12 0 158.76
12 1 71.25
12 2 145.80
12 3 29.45
12 4 172.19
12 5 44.48
12 6 65.01
12 7 145.32
12 8 120.66
12 9 186.09
12 10 169.10
12 11 110.65
12 12 0.00
12 13 57.89
12 14 66.81
12 15 88.40
12 16 166.94
12 17 46.27
12 18 33.61
12 19 106.60
13 0 171.93
13 1 119.71
13 2 125.75
13 3 45.48
13 4 114.30
13 5 63.59
13 6 61.20
13 7 92.32
13 8 115.80
13 9 143.63
13 10 126.65
13 11 139.46
13 12 57.89
13 13 0.00
13 14 96.88
13 15 121.73
13 16 109.05
13 17 81.74
13 18 32.33
13 19 155.07
14 0 126.77
14 1 73.96
14 2 117.45
14 3 53.72
14 4 105.38
14 5 57.52
14 6 86.54
14 7 102.78
14 8 88.67
14 9 154.09
14 10 152.83
14 11 78.66
14 12 66.81
14 13 96.88
14 14 0.00
14 15 56.40
14 16 102.55
14 17 42.97
14 18 65.74
14 19 77.57
15 0 70.37
15 1 83.37
15 2 114.68
15 3 76.25
15 4 95.97
15 5 58.14
15 6 83.78
15 7 69.10
15 8 78.36
15 9 135.41
15 10 150.06
15 11 22.25
15 12 88.40
15 13 121.73
15 14 56.40
15 15 0.00
15 16 90.72
15 17 77.55
15 18 98.64
15 19 38.96
16 0 121.87
16 1 174.09
16 2 152.01
16 3 137.49
16 4 17.95
16 5 131.25
16 6 137.35
16 7 21.62
16 8 130.88
16 9 108.32
16 10 141.30
16 11 99.31
16 12 166.94
16 13 109.05
16 14 102.55
16 15 90.72
16 16 0.00
16 17 143.10
16 18 133.33
16 19 105.01
17 0 147.91
17 1 50.60
17 2 134.95
17 3 36.27
17 4 148.35
17 5 39.93
17 6 68.96
17 7 123.92
17 8 109.81
17 9 175.23
17 10 158.25
17 11 99.80
17 12 46.27
17 13 81.74
17 14 42.97
17 15 77.55
17 16 143.10
17 17 0.00
17 18 58.66
17 19 73.32
18 0 148.84
18 1 96.62
18 2 135.68
18 3 22.39
18 4 138.58
18 5 40.50
18 6 54.89
18 7 124.65
18 8 110.54
18 9 175.96
18 10 158.98
18 11 116.37
18 12 33.61
18 13 32.33
18 14 65.74
18 15 98.64
18 16 133.33
18 17 58.66
18 18 0.00
18 19 131.98
19 0 86.03
19 1 97.41
19 2 153.64
19 3 109.59
19 4 110.58
19 5 93.72
19 6 122.74
19 7 88.87
19 8 117.32
19 9 174.37
19 10 189.02
19 11 52.07
19 12 106.60
19 13 155.07
19 14 77.57
19 15 38.96
19 16 105.01
19 17 73.32
19 18 131.98
19 19 0.00
