10 2
0 0 0.00
0 1 59.08
0 2 73.35
0 3 24.44
0 4 51.88
0 5 32.95
0 6 49.76
0 7 61.55
0 8 92.97
0 9 15.08
1 0 59.08
1 1 0.00
1 2 132.42
1 3 61.04
1 4 56.35
1 5 26.13
1 6 98.89
1 7 120.62
1 8 107.98
1 9 43.99
2 0 73.35
2 1 132.42
2 2 0.00
2 3 71.38
2 4 125.22
2 5 106.30
2 6 42.66
2 7 11.80
2 8 85.88
2 9 88.43
3 0 24.44
3 1 61.04
3 2 71.38
3 3 0.00
3 4 65.79
3 5 34.91
3 6 74.20
3 7 59.58
3 8 117.41
3 9 27.26
4 0 51.88
4 1 56.35
4 2 125.22
4 3 65.79
4 4 0.00
4 5 45.33
4 6 91.69
4 7 113.42
4 8 51.63
4 9 38.53
5 0 32.95
5 1 26.13
5 2 106.30
5 3 34.91
5 4 45.33
5 5 0.00
5 6 72.76
5 7 94.49
5 8 96.96
5 9 17.87
6 0 49.76
6 1 98.89
6 2 42.66
6 3 74.20
6 4 91.69
6 5 72.76
6 6 0.00
6 7 48.82
6 8 46.39
6 9 54.90
7 0 61.55
7 1 120.62
7 2 11.80
7 3 59.58
7 4 113.42
7 5 94.49
7 6 48.82
7 7 0.00
7 8 92.03
7 9 76.63
8 0 92.97
8 1 107.98
8 2 85.88
8 3 117.41
8 4 51.63
8 5 96.96
8 6 46.39
8 7 92.03
8 8 0.00
8 9 90.16
9 0 15.08
9 1 43.99
9 2 88.43
9 3 27.26
9 4 38.53
9 5 17.87
9 6 54.90
9 7 76.63
9 8 90.16
9 9 0.00
