20 3
0 0 0.00
0 1 88.80
0 2 96.91
0 3 111.79
0 4 48.75
0 5 107.07
0 6 71.34
0 7 111.25
0 8 85.35
0 9 95.86
0 10 124.23
0 11 75.60
0 12 85.03
0 13 35.27
0 14 84.94
0 15 89.20
0 16 67.66
0 17 111.14
0 18 84.08
0 19 85.33
1 0 88.80
1 1 0.00
1 2 55.02
1 3 71.35
1 4 124.11
1 5 27.99
1 6 57.39
1 7 28.91
1 8 164.58
1 9 108.06
1 10 127.88
1 11 130.67
1 12 76.38
1 13 82.47
1 14 52.04
1 15 44.44
1 16 91.18
1 17 132.68
1 18 98.36
1 19 102.38
2 0 96.91
2 1 55.02
2 2 0.00
2 3 63.80
2 4 132.22
2 5 83.01
2 6 62.47
2 7 58.37
2 8 149.26
2 9 139.65
2 10 182.90
2 11 154.15
2 12 131.41
2 13 113.81
2 14 107.06
2 15 85.47
2 16 146.20
2 17 187.70
2 18 83.04
2 19 157.40
3 0 111.79
3 1 71.35
3 2 63.80
3 3 0.00
3 4 76.54
3 5 60.53
3 6 53.27
3 7 70.02
3 8 197.14
3 9 179.41
3 10 119.11
3 11 90.35
3 12 88.68
3 13 117.29
3 14 92.49
3 15 115.79
3 16 130.34
3 17 123.90
3 18 130.92
3 19 127.51
4 0 48.75
4 1 124.11
4 2 132.22
4 3 76.54
4 4 0.00
4 5 113.13
4 6 78.31
4 7 146.55
4 8 129.83
4 9 142.85
4 10 79.75
4 11 48.71
4 12 70.85
4 13 80.73
4 14 98.92
4 15 124.51
4 16 93.78
4 17 82.94
4 18 115.12
4 19 90.95
5 0 107.07
5 1 27.99
5 2 83.01
5 3 60.53
5 4 113.13
5 5 0.00
5 6 51.74
5 7 33.42
5 8 192.42
5 9 118.88
5 10 99.89
5 11 119.69
5 12 48.39
5 13 97.45
5 14 31.96
5 15 55.26
5 16 69.81
5 17 104.68
5 18 126.20
5 19 74.38
6 0 71.34
6 1 57.39
6 2 62.47
6 3 53.27
