20 2
0 0 0.00
0 1 31.07
0 2 71.05
0 3 94.33
0 4 44.72
0 5 38.18
0 6 70.50
0 7 19.84
0 8 9.26
0 9 63.71
0 10 26.78
0 11 30.90
0 12 69.97
0 13 71.08
0 14 25.89
0 15 15.50
0 16 86.59
0 17 24.43
0 18 84.76
0 19 73.29
1 0 31.07
1 1 0.00
1 2 62.93
1 3 66.40
1 4 13.65
1 5 9.45
1 6 62.38
1 7 49.04
1 8 25.86
1 9 42.62
1 10 41.13
1 11 2.72
1 12 61.84
1 13 47.76
1 14 39.63
1 15 15.57
1 16 61.45
1 17 32.94
1 18 76.64
1 19 65.16
2 0 71.05
2 1 62.93
2 2 0.00
2 3 125.39
2 4 75.79
2 5 72.38
2 6 93.58
2 7 51.21
2 8 80.31
2 9 94.78
2 10 44.27
2 11 65.65
2 12 81.99
2 13 102.15
2 14 45.16
2 15 77.19
2 16 117.66
2 17 46.62
2 18 13.71
2 19 15.87
3 0 94.33
3 1 66.40
3 2 125.39
3 3 0.00
3 4 58.43
3 5 75.86
3 6 31.81
3 7 112.29
3 8 89.12
3 9 30.62
3 10 104.39
3 11 69.12
3 12 43.41
3 13 23.24
3 14 102.89
3 15 80.66
3 16 7.73
3 17 96.20
3 18 126.73
3 19 109.53
4 0 44.72
4 1 13.65
4 2 75.79
4 3 58.43
4 4 0.00
4 5 17.43
4 6 54.41
4 7 62.69
4 8 39.52
4 9 34.64
4 10 54.79
4 11 13.82
4 12 53.87
4 13 39.79
4 14 53.28
4 15 29.22
4 16 53.48
4 17 46.59
4 18 77.13
4 19 59.92
5 0 38.18
5 1 9.45
5 2 72.38
5 3 75.86
5 4 17.43
5 5 0.00
5 6 71.84
5 7 56.14
5 8 32.97
5 9 52.07
5 10 48.24
5 11 7.28
5 12 71.30
5 13 57.22
5 14 46.74
5 15 22.68
5 16 70.91
5 17 40.05
5 18 86.09
5 19 74.62
6 0 70.50
6 1 62.38
6 2 93.58
6 3 31.81
6 4 54.41
6 5 71.84
6 6 0.00
6 7 80.48
6 8 79.77
6 9 19.77
6 10 72.58
6 11 65.11
6 12 11.60
6 13 14.62
6 14 71.08
6 15 76.64
6 16 24.08
6 17 64.39
6 18 94.92
6 19 77.71
7 0 19.84
7 1 49.04
7 2 51.21
7 3 112.29
7 4 62.69
7 5 56.14
7 6 80.48
7 7 0.00
7 8 29.10
7 9 81.68
7 10 7.90
7 11 48.87
7 12 68.89
7 13 89.05
7 14 9.41
7 15 33.47
7 16 104.56
7 17 16.09
7 18 64.91
7 19 53.44
8 0 9.26
8 1 25.86
8 2 80.31
8 3 89.12
8 4 39.52
8 5 32.97
8 6 79.77
8 7 29.10
8 8 0.00
8 9 60.00
8 10 36.04
8 11 25.69
8 12 79.23
8 13 65.87
8 14 35.15
8 15 10.29
8 16 81.38
8 17 33.69
8 18 94.02
8 19 82.55
9 0 63.71
9 1 42.62
9 2 94.78
9 3 30.62
9 4 34.64
9 5 52.07
9 6 19.77
9 7 81.68
9 8 60.00
9 9 0.00
9 10 73.77
9 11 45.34
9 12 19.23
9 13 7.37
9 14 72.27
9 15 56.87
9 16 22.88
9 17 65.58
9 18 96.12
9 19 78.91
10 0 26.78
10 1 41.13
10 2 44.27
10 3 104.39
10 4 54.79
10 5 48.24
10 6 72.58
10 7 7.90
10 8 36.04
10 9 73.77
10 10 0.00
10 11 40.96
10 12 60.98
10 13 81.15
