20 2
0 0 0.00
0 1 83.76
0 2 61.87
0 3 81.68
0 4 88.77
0 5 44.80
0 6 9.09
0 7 83.90
0 8 35.86
0 9 92.76
0 10 86.79
0 11 44.12
0 12 39.16
0 13 91.30
0 14 57.55
0 15 28.16
0 16 32.28
0 17 26.20
0 18 35.70
0 19 108.44
1 0 83.76
1 1 0.00
1 2 27.71
1 3 42.21
1 4 86.19
1 5 65.19
1 6 92.86
1 7 114.74
1 8 119.63
1 9 76.96
1 10 70.99
1 11 39.64
1 12 122.92
1 13 7.53
1 14 101.45
1 15 55.60
1 16 91.31
1 17 91.77
1 18 48.06
1 19 24.67
2 0 61.87
2 1 27.71
2 2 0.00
2 3 19.80
2 4 64.30
2 5 43.30
2 6 70.97
2 7 92.85
2 8 97.74
2 9 49.25
2 10 43.28
2 11 23.94
2 12 101.03
2 13 29.42
2 14 79.56
2 15 41.08
2 16 69.42
2 17 69.88
2 18 29.77
2 19 46.56
3 0 81.68
3 1 42.21
3 2 19.80
3 3 0.00
3 4 84.11
3 5 63.10
3 6 90.77
3 7 112.66
3 8 117.54
3 9 44.87
3 10 28.78
3 11 38.43
3 12 120.84
3 13 41.73
3 14 99.36
3 15 55.58
3 16 89.22
3 17 89.69
3 18 45.98
3 19 26.76
4 0 88.77
4 1 86.19
4 2 64.30
4 3 84.11
4 4 0.00
4 5 43.97
4 6 80.41
4 7 28.55
4 8 56.32
4 9 39.24
4 10 87.51
4 11 69.20
4 12 51.98
4 13 93.72
4 14 31.23
4 15 86.34
4 16 56.50
4 17 62.58
4 18 75.04
4 19 110.86
5 0 44.80
5 1 65.19
5 2 43.30
5 3 63.10
5 4 43.97
5 5 0.00
5 6 36.43
5 7 49.55
5 8 54.44
5 9 47.96
5 10 66.51
5 11 25.54
5 12 57.73
5 13 72.72
5 14 36.26
5 15 42.37
5 16 26.12
5 17 26.58
5 18 31.07
5 19 89.86
6 0 9.09
6 1 92.86
6 2 70.97
6 3 90.77
6 4 80.41
6 5 36.43
6 6 0.00
6 7 75.53
6 8 26.77
6 9 84.39
6 10 94.18
6 11 53.21
6 12 30.06
6 13 100.39
6 14 49.18
6 15 37.26
6 16 23.91
6 17 17.83
6 18 44.79
6 19 117.53
7 0 83.90
7 1 114.74
7 2 92.85
7 3 112.66
7 4 28.55
7 5 49.55
7 6 75.53
7 7 0.00
7 8 51.45
7 9 67.79
7 10 116.06
7 11 75.10
7 12 47.11
7 13 122.28
7 14 26.35
7 15 81.47
7 16 51.62
7 17 57.71
7 18 70.17
7 19 139.42
8 0 35.86
8 1 119.63
8 2 97.74
8 3 117.54
8 4 56.32
8 5 54.44
8 6 26.77
8 7 51.45
8 8 0.00
8 9 72.67
8 10 120.95
8 11 79.98
8 12 4.34
8 13 127.16
8 14 25.09
8 15 64.03
8 16 28.32
8 17 27.86
8 18 71.56
8 19 144.30
9 0 92.76
9 1 76.96
9 2 49.25
9 3 44.87
9 4 39.24
9 5 47.96
9 6 84.39
9 7 67.79
9 8 72.67
9 9 0.00
9 10 48.27
9 11 73.18
9 12 75.97
9 13 76.48
9 14 54.49
9 15 90.33
9 16 60.48
9 17 66.56
9 18 79.02
9 19 71.63
10 0 86.79
10 1 70.99
10 2 43.28
10 3 28.78
10 4 87.51
10 5 66.51
10 6 94.18
10 7 116.06
10 8 120.95
10 9 48.27
10 10 0.00
10 11 67.21
10 12 124.24
10 13 70.51
10 14 102.77
10 15 84.36
10 16 92.63
10 17 93.09
10 18 73.05
10 19 54.28
11 0 44.12
11 1 39.64
11 2 23.94
11 3 38.43
11 4 69.20
11 5 25.54
11 6 53.21
11 7 75.10
11 8 79.98
11 9 73.18
11 10 67.21
11 11 0.00
11 12 83.28
11 13 47.18
11 14 61.80
11 15 17.14
11 16 51.66
11 17 52.13
11 18 8.42
11 19 64.32
12 0 39.16
12 1 122.92
12 2 101.03
12 3 120.84
12 4 51.98
12 5 57.73
12 6 30.06
12 7 47.11
12 8 4.34
12 9 75.97
12 10 124.24
12 11 83.28
12 12 0.00
12 13 130.45
12 14 21.47
12 15 67.32
12 16 31.61
12 17 31.15
12 18 74.86
12 19 147.59
13 0 91.30
13 1 7.53
13 2 29.42
13 3 41.73
13 4 93.72
13 5 72.72
13 6 100.39
13 7 122.28
13 8 127.16
13 9 76.48
13 10 70.51
13 11 47.18
13 12 130.45
13 13 0.00
13 14 108.98
13 15 63.13
13 16 98.84
13 17 99.30
13 18 55.60
13 19 17.14
14 0 57.55
14 1 101.45
14 2 79.56
14 3 99.36
14 4 31.23
14 5 36.26
14 6 49.18
14 7 26.35
14 8 25.09
14 9 54.49
14 10 102.77
14 11 61.80
14 12 21.47
14 13 108.98
14 14 0.00
14 15 55.12
14 16 25.27
14 17 31.35
14 18 53.38
14 19 126.12
15 0 28.16
15 1 55.60
15 2 41.08
15 3 55.58
15 4 86.34
15 5 42.37
15 6 37.26
15 7 81.47
15 8 64.03
15 9 90.33
15 10 84.36
15 11 17.14
15 12 67.32
15 13 63.13
15 14 55.12
15 15 0.00
15 16 35.71
15 17 36.17
15 18 11.31
15 19 80.27
16 0 32.28
16 1 91.31
16 2 69.42
16 3 89.22
16 4 56.50
16 5 26.12
16 6 23.91
16 7 51.62
16 8 28.32
16 9 60.48
16 10 92.63
16 11 51.66
16 12 31.61
16 13 98.84
16 14 25.27
16 15 35.71
16 16 0.00
16 17 6.08
16 18 43.25
16 19 115.98
17 0 26.20
17 1 91.77
17 2 69.88
17 3 89.69
17 4 62.58
17 5 26.58
17 6 17.83
17 7 57.71
17 8 27.86
17 9 66.56
17 10 93.09
17 11 52.13
17 12 31.15
17 13 99.30
17 14 31.35
17 15 36.17
17 16 6.08
17 17 0.00
17 18 43.71
17 19 116.44
18 0 35.70
18 1 48.06
18 2 29.77
18 3 45.98
18 4 75.04
18 5 31.07
18 6 44.79
18 7 70.17
18 8 71.56
18 9 79.02
18 10 73.05
18 11 8.42
18 12 74.86
18 13 55.60
18 14 53.38
18 15 11.31
18 16 43.25
18 17 43.71
18 18 0.00
18 19 72.74
19 0 108.44
19 1 24.67
19 2 46.56
19 3 26.76
19 4 110.86
19 5 89.86
19 6 117.53
19 7 139.42
19 8 144.30
19 9 71.63
19 10 54.28
19 11 64.32
19 12 147.59
19 13 17.14
19 14 126.12
19 15 80.27
19 16 115.98
19 17 116.44
19 18 72.74
19 19 0.00
