20 2
0 0 0.00
0 1 52.50
0 2 71.90
0 3 8.59
0 4 44.16
0 5 41.97
0 6 7.54
0 7 58.47
0 8 54.39
0 9 40.61
0 10 31.24
0 11 78.67
0 12 101.43
0 13 84.81
0 14 95.19
0 15 65.00
0 16 85.89
0 17 8.56
0 18 29.92
0 19 81.72
1 0 52.50
1 1 0.00
1 2 70.97
1 3 43.91
1 4 96.66
1 5 94.47
1 6 44.96
1 7 110.97
1 8 1.90
1 9 93.11
1 10 83.74
1 11 70.27
1 12 153.93
1 13 72.10
1 14 147.69
1 15 12.50
1 16 138.39
1 17 43.94
1 18 82.42
1 19 75.65
2 0 71.90
2 1 70.97
2 2 0.00
2 3 68.11
2 4 78.62
2 5 93.15
2 6 71.83
2 7 69.72
2 8 72.86
2 9 87.32
2 10 67.65
2 11 6.77
2 12 82.97
2 13 12.91
2 14 76.72
2 15 83.47
2 16 67.42
2 17 66.10
2 18 80.45
2 19 9.82
3 0 8.59
3 1 43.91
3 2 68.11
3 3 0.00
3 4 52.74
3 5 50.56
3 6 3.72
3 7 67.06
3 8 45.81
3 9 49.20
3 10 39.82
3 11 74.87
3 12 110.02
3 13 81.02
3 14 103.78
3 15 56.41
3 16 94.48
3 17 2.01
3 18 38.51
3 19 77.92
4 0 44.16
4 1 96.66
4 2 78.62
4 3 52.74
4 4 0.00
4 5 14.53
4 6 51.70
4 7 14.31
4 8 98.55
4 9 8.70
4 10 12.92
4 11 85.39
4 12 75.83
4 13 91.53
4 14 80.29
4 15 109.16
4 16 82.30
4 17 52.71
4 18 14.24
4 19 88.44
5 0 41.97
5 1 94.47
5 2 93.15
5 3 50.56
5 4 14.53
5 5 0.00
5 6 49.52
5 7 23.44
5 8 96.37
5 9 5.83
5 10 25.50
5 11 99.92
5 12 90.36
5 13 106.06
5 14 94.82
5 15 106.97
5 16 96.84
5 17 50.53
5 18 12.70
5 19 102.97
6 0 7.54
6 1 44.96
6 2 71.83
6 3 3.72
6 4 51.70
6 5 49.52
6 6 0.00
6 7 66.01
6 8 46.85
