20 3
0 0 0.00
0 1 142.08
0 2 148.12
0 3 159.63
0 4 118.77
0 5 59.65
0 6 39.59
0 7 99.42
0 8 85.06
0 9 208.52
0 10 77.37
0 11 94.80
0 12 129.46
0 13 75.00
0 14 131.96
0 15 134.08
0 16 148.15
0 17 143.11
0 18 105.83
0 19 148.14
1 0 142.08
1 1 0.00
1 2 104.89
1 3 38.22
1 4 81.11
1 5 115.18
1 6 133.59
1 7 65.98
1 8 62.93
1 9 92.49
1 10 64.71
1 11 136.06
1 12 91.80
1 13 114.02
1 14 140.19
1 15 51.15
1 16 52.51
1 17 55.12
1 18 74.22
1 19 86.33
2 0 148.12
2 1 104.89
2 2 0.00
2 3 140.22
2 4 98.83
2 5 121.22
2 6 139.64
2 7 120.34
2 8 63.06
2 9 70.49
2 10 86.66
2 11 103.76
2 12 131.44
2 13 139.16
2 14 37.74
2 15 53.74
2 16 113.76
2 17 57.25
2 18 128.58
2 19 43.80
3 0 159.63
3 1 38.22
3 2 140.22
3 3 0.00
3 4 102.05
3 5 132.73
3 6 151.15
3 7 75.52
3 8 98.26
3 9 72.05
3 10 82.26
3 11 171.39
3 12 90.50
3 13 131.57
3 14 175.52
3 15 86.48
3 16 29.26
3 17 86.54
3 18 54.99
3 19 121.67
4 0 118.77
4 1 81.11
4 2 98.83
4 3 102.05
4 4 0.00
4 5 85.10
4 6 103.51
4 7 26.53
4 8 78.77
4 9 96.52
4 10 91.20
4 11 69.34
4 12 32.61
4 13 83.94
4 14 73.47
4 15 60.14
4 16 75.60
4 17 41.59
4 18 77.93
4 19 124.10
5 0 59.65
5 1 115.18
5 2 121.22
5 3 132.73
5 4 85.10
5 5 0.00
5 6 23.08
5 7 70.77
5 8 65.87
5 9 181.62
5 10 52.55
5 11 61.18
5 12 74.74
5 13 31.03
5 14 88.45
5 15 107.18
5 16 121.25
5 17 116.20
5 18 86.08
5 19 141.93
6 0 39.59
6 1 133.59
6 2 139.64
6 3 151.15
6 4 103.51
6 5 23.08
6 6 0.00
6 7 89.19
6 8 76.58
6 9 200.04
6 10 68.88
6 11 58.22
6 12 93.15
6 13 39.28
6 14 106.87
6 15 125.60
6 16 139.67
6 17 134.62
6 18 96.16
6 19 139.65
7 0 99.42
7 1 65.98
7 2 120.34
7 3 75.52
7 4 26.53
7 5 70.77
7 6 89.19
7 7 0.00
7 8 69.54
7 9 110.85
7 10 71.85
7 11 95.87
7 12 30.04
7 13 69.62
7 14 100.00
7 15 81.65
7 16 50.48
7 17 63.10
7 18 51.40
7 19 145.60
8 0 85.06
8 1 62.93
8 2 63.06
8 3 98.26
8 4 78.77
8 5 65.87
8 6 76.58
8 7 69.54
8 8 0.00
8 9 123.46
8 10 40.61
8 11 73.13
8 12 89.46
8 13 88.36
8 14 91.96
8 15 49.02
8 16 71.80
8 17 58.04
8 18 77.78
8 19 76.06
9 0 208.52
9 1 92.49
9 2 70.49
9 3 72.05
9 4 96.52
9 5 181.62
9 6 200.04
9 7 110.85
9 8 123.46
9 9 0.00
9 10 131.15
9 11 164.16
9 12 106.88
9 13 180.46
9 14 105.79
9 15 74.44
9 16 60.85
9 17 65.42
9 18 103.88
9 19 79.73
10 0 77.37
10 1 64.71
10 2 86.66
10 3 82.26
10 4 91.20
10 5 52.55
10 6 68.88
10 7 71.85
10 8 40.61
10 9 131.15
10 10 0.00
10 11 113.73
10 12 101.89
10 13 52.49
10 14 117.86
10 15 56.71
10 16 70.78
10 17 65.73
10 18 41.92
10 19 111.93
11 0 94.80
11 1 136.06
11 2 103.76
11 3 171.39
11 4 69.34
11 5 61.18
11 6 58.22
11 7 95.87
11 8 73.13
11 9 164.16
11 10 113.73
11 11 0.00
11 12 80.89
11 13 92.21
11 14 70.99
11 15 89.72
11 16 144.93
11 17 98.75
11 18 147.27
11 19 103.78
12 0 129.46
12 1 91.80
12 2 131.44
12 3 90.50
12 4 32.61
12 5 74.74
12 6 93.15
12 7 30.04
12 8 89.46
12 9 106.88
12 10 101.89
12 11 80.89
12 12 0.00
12 13 77.19
12 14 96.23
12 15 92.75
12 16 64.04
12 17 74.20
12 18 66.37
12 19 156.70
13 0 75.00
13 1 114.02
13 2 139.16
13 3 131.57
13 4 83.94
13 5 31.03
13 6 39.28
13 7 69.62
13 8 88.36
13 9 180.46
13 10 52.49
13 11 92.21
13 12 77.19
13 13 0.00
13 14 103.95
13 15 106.02
13 16 120.09
13 17 115.05
13 18 76.59
13 19 164.42
14 0 131.96
14 1 140.19
14 2 37.74
14 3 175.52
14 4 73.47
14 5 88.45
14 6 106.87
14 7 100.00
14 8 91.96
14 9 105.79
14 10 117.86
14 11 70.99
14 12 96.23
14 13 103.95
14 14 0.00
14 15 89.04
14 16 149.06
14 17 88.98
14 18 151.40
14 19 81.54
15 0 134.08
15 1 51.15
15 2 53.74
15 3 86.48
15 4 60.14
15 5 107.18
15 6 125.60
15 7 81.65
15 8 49.02
15 9 74.44
15 10 56.71
15 11 89.72
15 12 92.75
15 13 106.02
15 14 89.04
15 15 0.00
15 16 68.18
15 17 27.64
15 18 89.89
15 19 63.95
16 0 148.15
16 1 52.51
16 2 113.76
16 3 29.26
16 4 75.60
16 5 121.25
16 6 139.67
16 7 50.48
16 8 71.80
16 9 60.85
16 10 70.78
16 11 144.93
16 12 64.04
16 13 120.09
16 14 149.06
16 15 68.18
16 16 0.00
16 17 60.08
16 18 43.51
16 19 132.13
17 0 143.11
17 1 55.12
17 2 57.25
17 3 86.54
17 4 41.59
17 5 116.20
17 6 134.62
17 7 63.10
17 8 58.04
17 9 65.42
17 10 65.73
17 11 98.75
17 12 74.20
17 13 115.05
17 14 88.98
17 15 27.64
17 16 60.08
17 17 0.00
17 18 71.33
17 19 82.51
18 0 105.83
18 1 74.22
18 2 128.58
18 3 54.99
18 4 77.93
18 5 86.08
18 6 96.16
18 7 51.40
18 8 77.78
18 9 103.88
18 10 41.92
18 11 147.27
18 12 66.37
18 13 76.59
18 14 151.40
18 15 89.89
18 16 43.51
18 17 71.33
18 18 0.00
18 19 153.84
19 0 148.14
19 1 86.33
19 2 43.80
19 3 121.67
19 4 124.10
19 5 141.93
19 6 139.65
19 7 145.60
19 8 76.06
19 9 79.73
19 10 111.93
19 11 103.78
19 12 156.70
19 13 164.42
19 14 81.54
19 15 63.95
19 16 132.13
19 17 82.51
19 18 153.84
19 19 0.00
