40 2
0 0 0.00
0 1 34.00
0 2 34.87
0 3 21.05
0 4 30.95
0 5 58.93
0 6 85.03
0 7 27.63
0 8 21.16
0 9 60.33
0 10 29.77
0 11 32.84
0 12 19.80
0 13 18.93
0 14 80.68
0 15 26.65
0 16 31.87
0 17 56.10
0 18 31.87
0 19 24.77
0 20 82.15
0 21 14.71
0 22 38.23
0 23 31.02
0 24 92.65
0 25 18.73
0 26 61.78
0 27 61.59
0 28 30.96
0 29 29.66
0 30 31.67
0 31 68.23
0 32 30.32
0 33 53.04
0 34 66.79
0 35 24.54
0 36 62.82
0 37 15.06
0 38 16.50
0 39 41.60
1 0 34.00
1 1 0.00
1 2 23.11
1 3 55.05
1 4 64.95
1 5 24.93
1 6 51.03
1 7 6.37
1 8 39.97
1 9 80.91
1 10 63.77
1 11 5.39
1 12 40.38
1 13 52.93
1 14 46.68
1 15 16.59
1 16 62.66
1 17 76.68
1 18 65.88
1 19 52.53
1 20 116.15
1 21 48.58
1 22 4.23
1 23 65.02
1 24 58.65
1 25 52.74
1 26 82.36
1 27 82.17
1 28 6.82
1 29 63.66
1 30 65.67
1 31 102.24
1 32 64.32
1 33 19.04
1 34 100.80
1 35 46.77
1 36 28.82
1 37 49.07
1 38 50.51
1 39 7.60
2 0 34.87
2 1 23.11
2 2 0.00
2 3 39.45
2 4 41.84
2 5 48.04
2 6 74.14
2 7 19.67
2 8 16.86
2 9 95.20
2 10 46.37
2 11 21.95
2 12 54.67
2 13 52.09
2 14 69.79
2 15 8.22
2 16 39.55
2 17 90.97
2 18 42.76
2 19 59.64
2 20 93.04
2 21 49.58
2 22 27.34
2 23 57.12
2 24 81.76
2 25 29.62
2 26 96.65
2 27 96.46
2 28 21.11
2 29 47.19
2 30 42.56
2 31 79.12
2 32 41.64
2 33 42.15
2 34 77.68
2 35 59.41
2 36 51.93
2 37 48.63
2 38 31.78
2 39 30.72
3 0 21.05
3 1 55.05
3 2 39.45
3 3 0.00
3 4 9.90
3 5 79.98
3 6 106.08
3 7 48.68
3 8 25.74
3 9 55.75
3 10 8.72
3 11 53.89
3 12 19.39
3 13 12.64
3 14 101.73
3 15 38.47
3 16 36.45
3 17 51.52
3 18 34.34
3 19 20.19
3 20 61.10
3 21 10.13
3 22 59.28
3 23 17.67
3 24 113.70
3 25 16.84
3 26 57.20
3 27 57.01
3 28 52.01
3 29 8.61
3 30 18.17
3 31 47.18
3 32 9.27
3 33 74.09
3 34 45.74
3 35 19.96
3 36 83.87
3 37 9.18
3 38 7.67
3 39 62.65
4 0 30.95
4 1 64.95
4 2 41.84
4 3 9.90
4 4 0.00
4 5 89.88
4 6 115.98
4 7 58.58
4 8 26.38
4 9 55.10
4 10 6.27
4 11 63.79
4 12 29.29
4 13 12.02
4 14 111.63
4 15 48.37
4 16 37.09
4 17 52.94
4 18 34.99
4 19 19.54
4 20 51.20
4 21 16.38
4 22 69.18
4 23 17.02
4 24 123.60
4 25 17.49
4 26 56.56
4 27 56.37
4 28 61.91
4 29 7.09
4 30 18.82
4 31 37.28
4 32 1.54
4 33 83.99
4 34 35.84
4 35 19.32
4 36 93.77
4 37 15.89
4 38 14.45
4 39 72.56
5 0 58.93
5 1 24.93
5 2 48.04
5 3 79.98
5 4 89.88
5 5 0.00
5 6 32.72
5 7 31.30
5 8 64.90
5 9 95.59
5 10 88.70
5 11 26.09
5 12 60.59
5 13 77.86
5 14 39.33
5 15 41.52
5 16 87.59
5 17 91.37
5 18 90.81
5 19 77.46
5 20 141.08
5 21 73.51
5 22 20.70
5 23 89.95
5 24 51.23
5 25 77.66
5 26 97.04
5 27 96.85
5 28 27.98
5 29 88.59
5 30 90.60
5 31 127.17
5 32 89.25
5 33 7.16
5 34 125.73
5 35 71.70
5 36 7.49
5 37 73.99
5 38 75.43
5 39 17.33
6 0 85.03
6 1 51.03
6 2 74.14
6 3 106.08
6 4 115.98
6 5 32.72
6 6 0.00
6 7 57.40
6 8 91.00
6 9 62.87
6 10 114.80
6 11 52.19
6 12 86.69
6 13 103.96
6 14 6.61
6 15 67.61
6 16 113.69
6 17 63.04
6 18 116.90
6 19 103.56
6 20 167.18
6 21 99.60
6 22 46.80
6 23 116.05
6 24 18.51
6 25 103.76
6 26 72.47
6 27 76.29
6 28 54.07
6 29 114.69
6 30 116.70
6 31 153.26
6 32 115.35
6 33 31.99
6 34 151.82
6 35 97.80
6 36 25.23
6 37 100.09
6 38 101.53
6 39 43.43
7 0 27.63
7 1 6.37
7 2 19.67
7 3 48.68
7 4 58.58
7 5 31.30
7 6 57.40
7 7 0.00
7 8 33.60
7 9 75.53
7 10 57.40
7 11 5.21
7 12 35.00
7 13 46.56
7 14 53.06
7 15 11.46
7 16 56.29
7 17 71.30
7 18 59.50
7 19 46.16
7 20 109.77
7 21 42.20
7 22 10.60
7 23 58.65
7 24 65.02
7 25 46.36
7 26 76.98
7 27 76.79
7 28 3.33
7 29 57.29
7 30 59.30
7 31 95.86
7 32 57.95
7 33 25.41
7 34 94.42
7 35 40.40
7 36 35.19
7 37 42.69
7 38 44.13
7 39 13.98
8 0 21.16
8 1 39.97
8 2 16.86
8 3 25.74
8 4 26.38
8 5 64.90
8 6 91.00
8 7 33.60
8 8 0.00
8 9 81.49
8 10 32.65
8 11 38.81
8 12 40.96
8 13 38.38
8 14 86.65
8 15 23.38
8 16 22.69
8 17 77.26
8 18 25.90
8 19 45.93
8 20 76.18
8 21 35.87
8 22 44.20
8 23 43.41
8 24 98.62
8 25 12.76
8 26 82.94
8 27 82.75
8 28 36.93
8 29 33.47
8 30 25.70
8 31 62.26
8 32 27.93
8 33 59.01
