40 3
0 0 0.00
0 1 37.63
0 2 113.24
0 3 85.66
0 4 34.90
0 5 64.82
0 6 45.33
0 7 61.08
0 8 85.50
0 9 50.38
0 10 110.48
0 11 104.02
0 12 32.94
0 13 109.28
0 14 33.54
0 15 85.15
0 16 102.12
0 17 101.59
0 18 118.59
0 19 124.20
0 20 56.49
0 21 78.67
0 22 53.45
0 23 34.50
0 24 128.65
0 25 112.02
0 26 13.45
0 27 29.66
0 28 138.57
0 29 89.32
0 30 53.10
0 31 97.69
0 32 65.53
0 33 29.82
0 34 97.76
0 35 99.26
0 36 78.23
0 37 15.98
0 38 42.42
0 39 32.87
1 0 37.63
1 1 0.00
1 2 105.91
1 3 103.38
1 4 17.32
1 5 71.10
1 6 63.49
1 7 70.36
1 8 92.73
1 9 72.73
1 10 77.70
1 11 71.24
1 12 59.61
1 13 76.50
1 14 66.32
1 15 88.07
1 16 69.34
1 17 94.26
1 18 85.81
1 19 116.87
1 20 76.59
1 21 71.12
1 22 59.74
1 23 72.13
1 24 121.31
1 25 79.24
1 26 42.50
1 27 62.44
1 28 131.23
1 29 93.95
1 30 75.12
1 31 111.28
1 32 75.08
1 33 9.45
1 34 101.33
1 35 91.92
1 36 88.66
1 37 41.41
1 38 75.20
1 39 56.20
2 0 113.24
2 1 105.91
2 2 0.00
2 3 96.64
2 4 116.36
2 5 85.98
2 6 67.91
2 7 52.17
2 8 85.99
2 9 107.57
2 10 100.22
2 11 77.98
2 12 99.33
2 13 83.24
2 14 116.50
2 15 81.32
2 16 76.08
2 17 11.65
2 18 95.27
2 19 69.61
2 20 116.50
2 21 84.15
2 22 59.79
2 23 116.25
2 24 78.04
2 25 85.98
2 26 123.82
2 27 124.11
2 28 91.01
2 29 87.21
2 30 133.35
2 31 104.54
2 32 88.70
2 33 109.84
2 34 94.59
2 35 15.86
2 36 81.92
2 37 117.45
2 38 118.22
2 39 99.58
3 0 85.66
3 1 103.38
3 2 96.64
3 3 0.00
3 4 86.06
3 5 32.29
3 6 53.93
3 7 56.39
3 8 10.83
3 9 136.04
3 10 181.08
3 11 174.62
3 12 118.60
3 13 179.88
3 14 62.79
3 15 15.32
3 16 172.72
3 17 87.22
3 18 189.19
3 19 166.25
3 20 142.15
3 21 36.06
3 22 62.34
3 23 116.40
3 24 174.68
3 25 182.62
3 26 99.11
3 27 70.99
3 28 187.65
3 29 17.11
3 30 138.76
3 31 13.37
3 32 28.31
3 33 100.43
3 34 13.57
3 35 91.61
3 36 14.72
3 37 101.64
3 38 57.68
3 39 118.53
4 0 34.90
4 1 17.32
4 2 116.36
4 3 86.06
4 4 0.00
4 5 53.77
4 6 60.75
4 7 67.62
4 8 75.41
4 9 70.00
4 10 95.02
4 11 88.56
4 12 56.88
4 13 93.83
4 14 48.99
4 15 70.74
4 16 86.67
4 17 104.71
4 18 103.13
4 19 127.32
4 20 73.85
4 21 62.34
4 22 57.01
4 23 69.40
4 24 131.76
4 25 96.56
4 26 39.76
4 27 45.11
4 28 141.69
4 29 76.62
4 30 72.39
