10 3
0 0 0.00
0 1 118.63
0 2 124.13
0 3 133.01
0 4 140.61
0 5 23.64
0 6 131.84
0 7 20.24
0 8 12.40
0 9 117.06
1 0 118.63
1 1 0.00
1 2 13.95
1 3 109.10
1 4 104.45
1 5 95.00
1 6 99.74
1 7 114.62
1 8 116.51
1 9 6.07
2 0 124.13
2 1 13.95
2 2 0.00
2 3 123.05
2 4 118.40
2 5 100.49
2 6 113.70
2 7 120.11
2 8 122.00
2 9 18.86
3 0 133.01
3 1 109.10
3 2 123.05
3 3 0.00
3 4 23.30
3 5 114.89
3 6 27.15
3 7 128.99
3 8 130.88
3 9 104.19
4 0 140.61
4 1 104.45
4 2 118.40
4 3 23.30
4 4 0.00
4 5 116.97
4 6 8.77
4 7 136.59
4 8 138.49
4 9 99.54
5 0 23.64
5 1 95.00
5 2 100.49
5 3 114.89
5 4 116.97
5 5 0.00
5 6 108.20
5 7 22.84
5 8 21.51
5 9 93.43
6 0 131.84
6 1 99.74
6 2 113.70
6 3 27.15
6 4 8.77
6 5 108.20
6 6 0.00
6 7 127.82
6 8 129.71
6 9 94.84
7 0 20.24
7 1 114.62
7 2 120.11
7 3 128.99
7 4 136.59
7 5 22.84
7 6 127.82
7 7 0.00
7 8 8.23
7 9 113.05
8 0 12.40
8 1 116.51
8 2 122.00
8 3 130.88
8 4 138.49
8 5 21.51
8 6 129.71
8 7 8.23
8 8 0.00
8 9 114.94
9 0 117.06
9 1 6.07
9 2 18.86
9 3 104.19
9 4 99.54
9 5 93.43
9 6 94.84
9 7 113.05
9 8 114.94
9 9 0.00
