10 2
0 0 0.00
0 1 6.42
0 2 2.53
0 3 92.88
0 4 104.15
0 5 9.28
0 6 8.82
0 7 107.58
0 8 9.27
0 9 27.21
1 0 6.42
1 1 0.00
1 2 4.72
1 3 99.31
1 4 110.57
1 5 11.15
1 6 3.57
1 7 114.00
1 8 8.20
1 9 28.87
2 0 2.53
2 1 4.72
2 2 0.00
2 3 94.58
2 4 105.85
2 5 11.81
2 6 7.12
2 7 109.28
2 8 6.74
2 9 29.74
3 0 92.88
3 1 99.31
3 2 94.58
3 3 0.00
3 4 11.27
3 5 88.15
3 6 101.70
3 7 14.70
3 8 91.11
3 9 104.55
4 0 104.15
4 1 110.57
4 2 105.85
4 3 11.27
4 4 0.00
4 5 99.42
4 6 112.97
4 7 16.09
4 8 102.37
4 9 115.82
5 0 9.28
5 1 11.15
5 2 11.81
5 3 88.15
5 4 99.42
5 5 0.00
5 6 13.55
5 7 102.85
5 8 18.55
5 9 17.93
6 0 8.82
6 1 3.57
6 2 7.12
6 3 101.70
6 4 112.97
6 5 13.55
6 6 0.00
6 7 116.40
6 8 11.18
6 9 25.30
7 0 107.58
7 1 114.00
7 2 109.28
7 3 14.70
7 4 16.09
7 5 102.85
7 6 116.40
7 7 0.00
7 8 105.80
7 9 119.25
8 0 9.27
8 1 8.20
8 2 6.74
8 3 91.11
8 4 102.37
8 5 18.55
8 6 11.18
8 7 105.80
8 8 0.00
8 9 36.48
9 0 27.21
9 1 28.87
9 2 29.74
9 3 104.55
9 4 115.82
9 5 17.93
9 6 25.30
9 7 119.25
9 8 36.48
9 9 0.00
