10 2
0 0 0.00
0 1 69.16
0 2 42.13
0 3 71.68
0 4 18.66
0 5 54.64
0 6 62.12
0 7 58.15
0 8 80.79
0 9 67.95
1 0 69.16
1 1 0.00
1 2 86.99
1 3 101.15
1 4 79.46
1 5 74.82
1 6 131.28
1 7 11.01
1 8 19.70
1 9 25.00
2 0 42.13
2 1 86.99
2 2 0.00
2 3 29.55
2 4 23.47
2 5 72.47
2 6 44.29
2 7 75.98
2 8 98.62
2 9 85.78
3 0 71.68
3 1 101.15
3 2 29.55
3 3 0.00
3 4 53.02
3 5 51.31
3 6 65.45
3 7 97.83
3 8 81.45
3 9 76.15
4 0 18.66
4 1 79.46
4 2 23.47
4 3 53.02
4 4 0.00
4 5 64.94
4 6 51.82
4 7 68.45
4 8 91.09
4 9 78.24
5 0 54.64
5 1 74.82
5 2 72.47
5 3 51.31
5 4 64.94
5 5 0.00
5 6 116.76
5 7 71.51
5 8 55.12
5 9 49.82
6 0 62.12
6 1 131.28
6 2 44.29
6 3 65.45
6 4 51.82
6 5 116.76
6 6 0.00
6 7 120.27
6 8 142.91
6 9 130.06
7 0 58.15
7 1 11.01
7 2 75.98
7 3 97.83
7 4 68.45
7 5 71.51
7 6 120.27
7 7 0.00
7 8 22.64
7 9 21.69
8 0 80.79
8 1 19.70
8 2 98.62
8 3 81.45
8 4 91.09
8 5 55.12
8 6 142.91
8 7 22.64
8 8 0.00
8 9 12.84
9 0 67.95
9 1 25.00
9 2 85.78
9 3 76.15
9 4 78.24
9 5 49.82
9 6 130.06
9 7 21.69
9 8 12.84
9 9 0.00
