40 2
0 0 0.00
0 1 6.44
0 2 32.77
0 3 1.80
0 4 76.13
0 5 145.47
0 6 64.47
0 7 11.24
0 8 93.37
0 9 36.98
0 10 3.68
0 11 38.29
0 12 47.78
0 13 58.37
0 14 58.64
0 15 96.69
0 16 124.59
0 17 66.36
0 18 74.77
0 19 32.68
0 20 85.39
0 21 4.67
0 22 37.96
0 23 94.37
0 24 51.29
0 25 125.49
0 26 16.15
0 27 94.22
0 28 21.88
0 29 76.53
0 30 104.03
0 31 33.50
0 32 100.12
0 33 147.22
0 34 87.28
0 35 13.39
0 36 56.14
0 37 151.23
0 38 83.59
0 39 111.52
1 0 6.44
1 1 0.00
1 2 26.33
1 3 4.64
1 4 69.69
1 5 139.03
1 6 58.03
1 7 12.65
1 8 86.93
1 9 30.54
1 10 2.76
1 11 31.85
1 12 41.34
1 13 51.93
1 14 52.20
1 15 90.25
1 16 118.15
1 17 59.92
1 18 68.33
1 19 26.23
1 20 78.95
1 21 11.11
1 22 31.52
1 23 87.93
1 24 44.85
1 25 119.05
1 26 9.71
1 27 87.78
1 28 23.29
1 29 70.09
1 30 97.59
1 31 27.06
1 32 93.68
1 33 140.78
1 34 80.84
1 35 14.80
1 36 49.70
1 37 144.79
1 38 77.15
1 39 105.08
2 0 32.77
2 1 26.33
2 2 0.00
2 3 30.97
2 4 60.13
2 5 112.70
2 6 37.72
2 7 23.81
2 8 60.60
2 9 15.27
2 10 29.09
2 11 19.28
2 12 26.19
2 13 25.60
2 14 26.79
2 15 63.92
2 16 91.83
2 17 33.59
2 18 42.71
2 19 11.40
2 20 52.62
2 21 37.44
2 22 23.08
2 23 61.60
2 24 32.27
2 25 92.72
2 26 16.62
2 27 61.46
2 28 27.83
2 29 74.28
2 30 71.27
2 31 7.03
2 32 67.36
2 33 114.45
2 34 63.93
2 35 38.00
2 36 23.37
2 37 118.47
2 38 61.79
2 39 78.75
3 0 1.80
3 1 4.64
3 2 30.97
3 3 0.00
3 4 74.32
3 5 143.67
3 6 62.67
3 7 11.52
3 8 91.57
3 9 35.17
3 10 1.88
3 11 36.49
3 12 45.98
3 13 56.57
3 14 56.84
3 15 94.89
3 16 122.79
3 17 64.56
3 18 72.97
3 19 30.87
3 20 83.59
3 21 6.47
3 22 36.16
3 23 92.57
3 24 49.49
3 25 123.69
3 26 14.34
3 27 92.42
3 28 22.16
3 29 74.73
3 30 102.23
3 31 31.69
3 32 98.32
3 33 145.42
3 34 85.48
3 35 13.67
3 36 54.33
3 37 149.43
3 38 81.79
3 39 109.72
4 0 76.13
4 1 69.69
4 2 60.13
4 3 74.32
4 4 0.00
4 5 69.34
4 6 97.85
4 7 67.16
4 8 108.15
4 9 44.86
4 10 72.44
4 11 40.85
4 12 33.94
4 13 38.83
4 14 86.92
4 15 67.88
4 16 48.47
4 17 85.85
4 18 102.84
4 19 48.73
4 20 15.52
4 21 80.80
4 22 38.16
4 23 18.24
4 24 27.86
4 25 49.36
4 26 59.98
4 27 64.71
4 28 64.49
4 29 14.15
4 30 70.82
4 31 67.16
4 32 87.39
4 33 71.09
4 34 11.15
4 35 81.36
4 36 38.43
4 37 75.11
4 38 7.47
4 39 35.39
5 0 145.47
5 1 139.03
5 2 112.70
5 3 143.67
5 4 69.34
5 5 0.00
5 6 81.00
5 7 136.51
5 8 80.80
5 9 108.49
5 10 141.79
5 11 107.18
5 12 97.69
5 13 87.10
5 14 86.82
5 15 48.78
5 16 20.87
5 17 79.11
5 18 75.48
5 19 112.79
5 20 60.08
5 21 150.14
5 22 107.50
5 23 51.10
5 24 94.18
5 25 31.17
5 26 129.32
5 27 51.25
5 28 133.83
5 29 68.94
5 30 43.46
5 31 111.97
5 32 60.03
5 33 12.35
5 34 58.19
5 35 150.70
5 36 89.33
5 37 9.06
5 38 61.87
5 39 33.95
6 0 64.47
6 1 58.03
6 2 37.72
6 3 62.67
6 4 97.85
6 5 81.00
6 6 0.00
6 7 55.51
6 8 28.90
6 9 52.99
6 10 60.79
6 11 57.00
6 12 63.91
6 13 59.02
6 14 10.94
6 15 32.22
6 16 81.71
6 17 12.00
6 18 10.30
6 19 49.12
6 20 82.33
6 21 69.14
6 22 60.80
6 23 95.19
6 24 69.99
6 25 101.67
6 26 48.32
6 27 33.14
6 28 65.55
6 29 112.00
6 30 39.56
6 31 30.97
6 32 35.65
6 33 82.75
6 34 101.65
6 35 69.70
6 36 59.42
6 37 86.76
6 38 99.51
6 39 87.17
7 0 11.24
7 1 12.65
7 2 23.81
7 3 11.52
7 4 67.16
7 5 136.51
7 6 55.51
7 7 0.00
7 8 84.41
7 9 28.01
7 10 10.83
7 11 29.33
7 12 38.82
7 13 49.41
7 14 49.68
7 15 87.73
7 16 115.63
7 17 57.40
7 18 65.81
7 19 23.71
7 20 76.43
7 21 13.63
7 22 29.00
7 23 85.41
7 24 42.33
7 25 116.53
7 26 10.34
7 27 85.26
7 28 10.64
7 29 67.57
7 30 95.07
7 31 24.53
7 32 91.16
7 33 138.26
7 34 78.32
7 35 14.20
7 36 47.17
7 37 142.27
7 38 74.63
7 39 102.56
8 0 93.37
8 1 86.93
8 2 60.60
8 3 91.57
8 4 108.15
8 5 80.80
8 6 28.90
8 7 84.41
8 8 0.00
8 9 63.29
8 10 89.69
8 11 67.30
8 12 74.21
8 13 69.33
8 14 34.72
8 15 40.27
8 16 92.01
8 17 27.01
8 18 18.59
8 19 60.69
8 20 92.63
8 21 98.04
8 22 71.11
8 23 105.49
8 24 80.30
8 25 111.97
8 26 77.22
8 27 43.44
8 28 81.73
8 29 122.31
8 30 37.34
8 31 59.87
8 32 20.76
8 33 68.45
8 34 111.96
8 35 98.60
8 36 69.73
8 37 71.74
8 38 109.81
8 39 97.47
9 0 36.98
9 1 30.54
9 2 15.27
9 3 35.17
9 4 44.86
9 5 108.49
9 6 52.99
9 7 28.01
9 8 63.29
9 9 0.00
9 10 33.30
9 11 4.01
9 12 10.92
9 13 21.39
9 14 42.05
9 15 59.71
9 16 87.62
9 17 40.98
9 18 57.97
9 19 4.30
9 20 48.41
9 21 41.65
9 22 7.82
9 23 57.39
9 24 17.01
9 25 88.51
9 26 20.83
9 27 57.25
9 28 25.34
9 29 59.02
9 30 67.06
9 31 22.29
9 32 63.15
9 33 110.24
9 34 50.30
9 35 42.21
9 36 19.16
9 37 114.26
9 38 46.62
9 39 74.54
10 0 3.68
10 1 2.76
10 2 29.09
10 3 1.88
10 4 72.44
10 5 141.79
10 6 60.79
10 7 10.83
10 8 89.69
10 9 33.30
10 10 0.00
10 11 34.61
10 12 44.10
10 13 54.69
10 14 54.96
10 15 93.01
10 16 120.91
10 17 62.68
10 18 71.09
10 19 28.99
10 20 81.71
10 21 8.35
10 22 34.28
10 23 90.69
10 24 47.61
10 25 121.81
10 26 12.47
10 27 90.54
10 28 21.47
10 29 72.85
10 30 100.35
10 31 29.82
10 32 96.44
10 33 143.54
10 34 83.60
10 35 12.97
10 36 52.45
10 37 147.55
10 38 79.91
10 39 107.84
11 0 38.29
11 1 31.85
11 2 19.28
11 3 36.49
11 4 40.85
11 5 107.18
11 6 57.00
11 7 29.33
11 8 67.30
11 9 4.01
11 10 34.61
11 11 0.00
11 12 9.49
11 13 20.08
11 14 46.06
11 15 58.40
11 16 86.30
11 17 44.99
11 18 61.98
11 19 7.87
11 20 47.10
11 21 42.96
11 22 3.81
11 23 56.08
11 24 13.00
11 25 87.20
11 26 22.14
11 27 55.93
11 28 26.65
11 29 55.01
11 30 65.74
11 31 26.30
11 32 61.83
11 33 108.93
11 34 48.99
11 35 43.53
11 36 17.84
11 37 112.94
11 38 45.30
11 39 73.23
12 0 47.78
12 1 41.34
12 2 26.19
12 3 45.98
12 4 33.94
12 5 97.69
12 6 63.91
12 7 38.82
12 8 74.21
12 9 10.92
12 10 44.10
12 11 9.49
12 12 0.00
12 13 10.59
12 14 52.97
12 15 48.90
12 16 76.81
12 17 51.90
12 18 68.89
12 19 15.11
12 20 37.61
12 21 52.45
12 22 9.82
12 23 46.59
12 24 6.09
12 25 77.71
12 26 31.64
12 27 46.44
12 28 36.14
12 29 48.10
12 30 56.25
12 31 33.21
12 32 53.45
12 33 99.44
12 34 39.50
12 35 53.02
12 36 8.35
12 37 103.45
12 38 35.81
12 39 63.74
13 0 58.37
13 1 51.93
13 2 25.60
13 3 56.57
13 4 38.83
13 5 87.10
13 6 59.02
13 7 49.41
13 8 69.33
13 9 21.39
13 10 54.69
13 11 20.08
13 12 10.59
13 13 0.00
13 14 48.09
13 15 38.32
13 16 66.22
13 17 47.02
13 18 64.01
13 19 25.69
13 20 27.02
13 21 63.04
13 22 20.41
13 23 36.16
13 24 10.97
13 25 67.12
13 26 42.22
13 27 35.85
13 28 46.73
13 29 52.98
13 30 45.67
13 31 28.33
13 32 48.57
13 33 88.85
13 34 42.63
13 35 63.60
13 36 2.23
13 37 92.86
13 38 40.48
13 39 53.15
14 0 58.64
14 1 52.20
14 2 26.79
14 3 56.84
14 4 86.92
14 5 86.82
14 6 10.94
14 7 49.68
14 8 34.72
14 9 42.05
14 10 54.96
14 11 46.06
14 12 52.97
14 13 48.09
14 14 0.00
14 15 38.04
14 16 70.77
14 17 7.71
14 18 16.13
14 19 38.19
14 20 71.39
14 21 63.31
14 22 49.87
14 23 84.25
14 24 59.06
14 25 90.73
14 26 42.50
14 27 35.58
14 28 54.62
14 29 101.07
14 30 45.39
14 31 25.15
14 32 41.48
14 33 88.58
14 34 90.72
14 35 63.88
14 36 48.49
14 37 92.59
14 38 88.57
14 39 76.23
15 0 96.69
15 1 90.25
15 2 63.92
15 3 94.89
15 4 67.88
15 5 48.78
15 6 32.22
15 7 87.73
15 8 40.27
15 9 59.71
15 10 93.01
15 11 58.40
15 12 48.90
15 13 38.32
15 14 38.04
15 15 0.00
15 16 51.74
15 17 30.33
15 18 34.96
15 19 64.01
15 20 52.36
15 21 101.36
15 22 58.72
15 23 65.22
15 24 45.40
15 25 71.70
15 26 80.54
15 27 3.17
15 28 85.05
15 29 82.03
15 30 7.35
15 31 63.19
15 32 19.51
15 33 50.53
15 34 71.68
15 35 101.92
15 36 40.55
15 37 54.55
15 38 69.54
15 39 57.20
16 0 124.59
16 1 118.15
16 2 91.83
16 3 122.79
16 4 48.47
16 5 20.87
16 6 81.71
16 7 115.63
16 8 92.01
16 9 87.62
16 10 120.91
16 11 86.30
16 12 76.81
16 13 66.22
16 14 70.77
16 15 51.74
16 16 0.00
16 17 69.71
16 18 86.70
16 19 91.92
16 20 39.20
16 21 129.26
16 22 86.63
16 23 30.23
16 24 73.31
16 25 19.96
16 26 108.45
16 27 48.57
16 28 112.96
16 29 48.06
16 30 54.68
16 31 91.10
16 32 71.25
16 33 23.57
16 34 37.32
16 35 129.83
16 36 68.46
16 37 26.64
16 38 41.00
16 39 13.08
17 0 66.36
17 1 59.92
17 2 33.59
17 3 64.56
17 4 85.85
17 5 79.11
17 6 12.00
17 7 57.40
17 8 27.01
17 9 40.98
17 10 62.68
17 11 44.99
17 12 51.90
17 13 47.02
17 14 7.71
17 15 30.33
17 16 69.71
17 17 0.00
17 18 16.99
17 19 37.12
17 20 70.32
17 21 71.03
17 22 48.80
17 23 83.18
17 24 57.99
17 25 89.66
17 26 50.21
17 27 27.87
17 28 54.72
17 29 100.00
17 30 37.68
