10 3
0 0 0.00
0 1 19.64
0 2 106.09
0 3 159.84
0 4 114.60
0 5 162.02
0 6 103.80
0 7 9.57
0 8 160.69
0 9 105.80
1 0 19.64
1 1 0.00
1 2 114.26
1 3 156.28
1 4 122.76
1 5 153.93
1 6 111.97
1 7 10.52
1 8 152.59
1 9 113.97
2 0 106.09
2 1 114.26
2 2 0.00
2 3 70.71
2 4 11.93
2 5 80.68
2 6 13.75
2 7 106.73
2 8 94.14
2 9 16.63
3 0 159.84
3 1 156.28
3 2 70.71
3 3 0.00
3 4 70.98
3 5 10.83
3 6 65.13
3 7 150.27
3 8 24.29
3 9 61.80
4 0 114.60
4 1 122.76
4 2 11.93
4 3 70.98
4 4 0.00
4 5 77.54
4 6 23.25
4 7 115.23
4 8 91.00
4 9 20.79
5 0 162.02
5 1 153.93
5 2 80.68
5 3 10.83
5 4 77.54
5 5 0.00
5 6 75.96
5 7 152.45
5 8 13.62
5 9 72.63
6 0 103.80
6 1 111.97
6 2 13.75
6 3 65.13
6 4 23.25
6 5 75.96
6 6 0.00
6 7 104.43
6 8 89.42
6 9 3.33
7 0 9.57
7 1 10.52
7 2 106.73
7 3 150.27
7 4 115.23
7 5 152.45
7 6 104.43
7 7 0.00
7 8 151.12
7 9 106.44
8 0 160.69
8 1 152.59
8 2 94.14
8 3 24.29
8 4 91.00
8 5 13.62
8 6 89.42
8 7 151.12
8 8 0.00
8 9 86.09
9 0 105.80
9 1 113.97
9 2 16.63
9 3 61.80
9 4 20.79
9 5 72.63
9 6 3.33
9 7 106.44
9 8 86.09
9 9 0.00
