50 2
0 0 0.00
0 1 103.20
0 2 90.17
0 3 81.84
0 4 102.11
0 5 3.93
0 6 7.56
0 7 35.21
0 8 31.10
0 9 48.71
0 10 52.76
0 11 86.44
0 12 5.68
0 13 105.80
0 14 19.09
0 15 72.94
0 16 130.63
0 17 51.26
0 18 76.66
0 19 154.87
0 20 93.76
0 21 56.21
0 22 89.45
0 23 45.95
0 24 48.50
0 25 48.24
0 26 73.65
0 27 100.31
0 28 132.73
0 29 48.91
0 30 59.47
0 31 58.88
0 32 35.74
0 33 88.20
0 34 127.69
0 35 16.20
0 36 82.46
0 37 54.38
0 38 71.21
0 39 98.65
0 40 39.72
0 41 63.95
0 42 141.83
0 43 8.27
0 44 4.75
0 45 71.91
0 46 89.32
0 47 87.35
0 48 143.16
0 49 14.97
1 0 103.20
1 1 0.00
1 2 72.20
1 3 21.36
1 4 44.67
1 5 107.13
1 6 95.64
1 7 68.00
1 8 72.10
1 9 79.97
1 10 110.57
1 11 120.08
1 12 97.52
1 13 45.51
1 14 84.11
1 15 30.26
1 16 39.97
1 17 109.74
1 18 125.97
1 19 67.61
1 20 28.34
1 21 99.08
1 22 50.48
1 23 57.25
1 24 54.70
1 25 99.03
1 26 115.88
1 27 44.28
1 28 48.31
1 29 54.29
1 30 72.08
1 31 78.24
1 32 67.46
1 33 19.39
1 34 60.54
1 35 87.00
1 36 61.56
1 37 112.86
1 38 31.99
1 39 5.24
1 40 63.48
1 41 98.79
1 42 38.63
1 43 95.79
1 44 102.00
1 45 31.29
1 46 23.22
1 47 65.91
1 48 59.34
1 49 88.23
2 0 90.17
2 1 72.20
2 2 0.00
2 3 67.76
2 4 27.53
2 5 94.10
2 6 82.61
2 7 54.96
2 8 59.07
2 9 41.46
2 10 38.37
2 11 47.88
2 12 84.49
2 13 26.69
2 14 71.08
2 15 53.14
2 16 40.46
2 17 44.81
2 18 53.77
2 19 64.70
2 20 100.54
2 21 33.96
2 22 21.72
2 23 44.22
2 24 41.67
2 25 41.93
2 26 43.68
2 27 27.92
2 28 42.57
2 29 41.26
2 30 30.70
2 31 31.29
2 32 54.43
2 33 91.59
2 34 37.52
2 35 73.97
2 36 10.64
2 37 40.66
2 38 59.56
2 39 66.96
2 40 50.45
2 41 26.59
2 42 51.66
2 43 82.76
2 44 88.97
2 45 44.91
2 46 95.42
2 47 6.29
2 48 52.99
2 49 75.20
3 0 81.84
3 1 21.36
3 2 67.76
3 3 0.00
3 4 40.23
3 5 85.77
3 6 74.28
3 7 46.64
3 8 50.74
3 9 75.53
3 10 106.13
3 11 115.64
3 12 76.16
3 13 41.06
3 14 62.75
3 15 14.62
3 16 48.79
3 17 105.30
3 18 121.53
3 19 73.03
3 20 32.79
3 21 94.64
3 22 46.04
3 23 35.90
3 24 44.38
3 25 94.59
3 26 111.44
3 27 39.84
3 28 50.89
3 29 32.93
3 30 67.64
3 31 73.80
3 32 46.10
3 33 23.83
3 34 56.10
3 35 68.79
3 36 57.12
3 37 108.42
3 38 10.64
3 39 16.80
3 40 46.80
3 41 94.35
3 42 59.99
3 43 74.43
3 44 80.64
3 45 22.85
3 46 27.67
3 47 61.46
3 48 61.31
3 49 66.87
4 0 102.11
4 1 44.67
4 2 27.53
4 3 40.23
4 4 0.00
4 5 106.04
4 6 94.55
4 7 66.91
4 8 71.01
4 9 53.41
4 10 65.90
4 11 75.41
4 12 96.43
4 13 3.68
4 14 83.02
4 15 29.17
4 16 28.52
4 17 65.07
4 18 81.30
4 19 52.75
4 20 73.02
4 21 54.41
4 22 12.67
4 23 56.17
4 24 53.61
4 25 54.36
4 26 71.21
4 27 1.81
4 28 30.62
4 29 53.20
4 30 42.64
4 31 43.24
4 32 66.37
4 33 64.06
4 34 25.57
4 35 85.91
4 36 19.66
4 37 68.19
4 38 32.03
4 39 39.43
4 40 62.39
4 41 54.12
4 42 39.72
4 43 94.70
4 44 100.91
4 45 30.21
4 46 67.90
4 47 21.23
4 48 41.04
4 49 87.14
5 0 3.93
5 1 107.13
5 2 94.10
5 3 85.77
5 4 106.04
5 5 0.00
5 6 11.49
5 7 39.13
5 8 35.03
5 9 52.64
5 10 56.69
5 11 90.37
5 12 9.61
5 13 109.72
5 14 23.02
5 15 76.87
5 16 134.56
5 17 52.10
5 18 80.59
5 19 158.80
5 20 97.69
5 21 60.14
5 22 93.37
5 23 49.88
5 24 52.43
5 25 52.17
5 26 77.58
5 27 104.24
5 28 136.66
5 29 52.84
5 30 63.40
5 31 62.80
5 32 39.67
5 33 92.13
5 34 131.61
5 35 20.13
5 36 86.39
5 37 55.22
5 38 75.13
5 39 102.57
5 40 43.65
5 41 67.88
5 42 145.76
5 43 11.34
5 44 5.13
5 45 75.84
5 46 93.25
5 47 91.28
5 48 147.08
5 49 18.90
6 0 7.56
6 1 95.64
6 2 82.61
6 3 74.28
6 4 94.55
6 5 11.49
6 6 0.00
6 7 27.64
6 8 23.54
6 9 41.15
6 10 57.68
6 11 78.88
6 12 1.88
6 13 98.23
6 14 11.53
6 15 65.38
6 16 123.07
6 17 56.85
6 18 73.08
6 19 147.31
6 20 86.19
6 21 48.65
6 22 81.88
6 23 38.39
6 24 40.94
6 25 46.14
6 26 66.09
6 27 92.75
6 28 125.17
6 29 41.35
6 30 51.91
6 31 51.31
6 32 28.18
6 33 80.64
6 34 120.12
6 35 20.34
6 36 74.89
6 37 59.97
6 38 63.64
6 39 91.08
6 40 32.16
6 41 56.39
6 42 134.27
6 43 2.68
6 44 6.36
6 45 64.34
6 46 81.76
6 47 79.79
6 48 135.59
6 49 14.12
7 0 35.21
7 1 68.00
7 2 54.96
7 3 46.64
7 4 66.91
7 5 39.13
7 6 27.64
7 7 0.00
7 8 17.68
7 9 50.88
7 10 81.48
7 11 90.99
7 12 29.52
7 13 70.59
7 14 22.26
7 15 37.74
7 16 95.43
7 17 80.65
7 18 96.88
7 19 119.66
7 20 58.55
7 21 69.99
7 22 54.24
7 23 10.74
7 24 19.72
7 25 69.94
7 26 86.79
7 27 65.10
7 28 97.53
7 29 13.71
7 30 42.99
7 31 49.15
7 32 19.96
7 33 53.00
7 34 92.48
7 35 44.14
7 36 47.25
7 37 83.77
7 38 36.00
7 39 63.44
7 40 22.15
7 41 69.70
7 42 106.63
7 43 27.79
7 44 34.00
7 45 36.70
7 46 54.12
7 47 52.15
7 48 107.95
7 49 37.93
8 0 31.10
8 1 72.10
8 2 59.07
8 3 50.74
8 4 71.01
8 5 35.03
8 6 23.54
8 7 17.68
8 8 0.00
8 9 33.20
8 10 63.80
8 11 73.30
8 12 25.42
8 13 74.70
8 14 12.01
8 15 41.84
8 16 99.53
8 17 62.97
8 18 79.19
8 19 123.77
8 20 75.12
8 21 52.31
8 22 58.34
8 23 17.92
8 24 17.40
8 25 52.26
8 26 69.11
8 27 69.21
8 28 101.63
8 29 17.81
8 30 28.37
8 31 31.46
8 32 4.64
8 33 66.16
8 34 96.59
8 35 26.46
8 36 51.36
8 37 66.08
8 38 40.11
8 39 67.55
8 40 8.62
8 41 52.01
8 42 110.73
8 43 23.69
8 44 29.90
8 45 40.81
8 46 70.00
8 47 56.25
8 48 112.06
8 49 20.24
9 0 48.71
9 1 79.97
9 2 41.46
9 3 75.53
9 4 53.41
9 5 52.64
9 6 41.15
9 7 50.88
9 8 33.20
9 9 0.00
9 10 30.60
9 11 40.10
9 12 43.02
9 13 57.09
9 14 29.62
9 15 60.91
9 16 81.92
9 17 29.77
9 18 46.00
9 19 106.16
9 20 108.32
9 21 19.11
9 22 40.74
9 23 51.11
9 24 31.16
9 25 19.06
9 26 35.91
9 27 51.60
9 28 84.03
9 29 46.12
9 30 10.77
9 31 10.17
9 32 30.92
9 33 99.36
9 34 78.98
9 35 32.50
9 36 33.75
9 37 32.89
9 38 67.33
9 39 74.73
9 40 28.73
9 41 18.82
9 42 93.12
9 43 41.30
9 44 47.51
9 45 52.68
9 46 103.20
9 47 38.64
9 48 94.45
9 49 33.74
10 0 52.76
10 1 110.57
10 2 38.37
10 3 106.13
10 4 65.90
10 5 56.69
10 6 57.68
10 7 81.48
10 8 63.80
10 9 30.60
10 10 0.00
10 11 33.68
10 12 56.15
10 13 65.07
10 14 59.22
10 15 91.51
10 16 77.87
10 17 7.40
10 18 23.90
10 19 102.11
10 20 138.92
10 21 11.49
10 22 60.09
10 23 81.71
10 24 61.76
10 25 11.54
10 26 20.89
10 27 66.29
10 28 79.98
10 29 76.72
10 30 38.49
10 31 32.34
10 32 61.52
10 33 129.96
10 34 74.93
10 35 37.34
10 36 49.01
10 37 2.41
10 38 97.93
10 39 105.33
10 40 59.33
10 41 11.78
10 42 89.07
10 43 60.36
10 44 56.84
10 45 83.28
10 46 133.80
10 47 44.67
10 48 90.40
10 49 43.55
11 0 86.44
11 1 120.08
11 2 47.88
11 3 115.64
11 4 75.41
11 5 90.37
11 6 78.88
11 7 90.99
11 8 73.30
11 9 40.10
11 10 33.68
11 11 0.00
11 12 80.76
11 13 74.57
11 14 68.73
11 15 101.02
11 16 80.11
11 17 41.08
