10 3
0 0 0.00
0 1 62.17
0 2 129.45
0 3 141.21
0 4 102.20
0 5 88.45
0 6 98.15
0 7 121.17
0 8 95.52
0 9 100.80
1 0 62.17
1 1 0.00
1 2 90.22
1 3 79.04
1 4 66.22
1 5 60.16
1 6 122.43
1 7 59.00
1 8 118.28
1 9 55.43
2 0 129.45
2 1 90.22
2 2 0.00
2 3 95.25
2 4 61.05
2 5 146.07
2 6 74.08
2 7 63.40
2 8 85.85
2 9 122.05
3 0 141.21
3 1 79.04
3 2 95.25
3 3 0.00
3 4 77.53
3 5 139.20
3 6 146.35
3 7 40.08
3 8 123.32
3 9 100.58
4 0 102.20
4 1 66.22
4 2 61.05
4 3 77.53
4 4 0.00
4 5 122.07
4 6 113.61
4 7 65.72
4 8 52.06
4 9 64.25
5 0 88.45
5 1 60.16
5 2 146.07
5 3 139.20
5 4 122.07
5 5 0.00
5 6 132.26
5 7 119.16
5 8 174.13
5 9 98.79
6 0 98.15
6 1 122.43
6 2 74.08
6 3 146.35
6 4 113.61
6 5 132.26
6 6 0.00
6 7 106.27
6 8 81.39
6 9 177.87
7 0 121.17
7 1 59.00
7 2 63.40
7 3 40.08
7 4 65.72
7 5 119.16
7 6 106.27
7 7 0.00
7 8 91.46
7 9 88.77
8 0 95.52
8 1 118.28
8 2 85.85
8 3 123.32
8 4 52.06
8 5 174.13
8 6 81.39
8 7 91.46
8 8 0.00
8 9 98.20
9 0 100.80
9 1 55.43
9 2 122.05
9 3 100.58
9 4 64.25
9 5 98.79
9 6 177.87
9 7 88.77
9 8 98.20
9 9 0.00
