40 2
0 0 0.00
0 1 59.98
0 2 20.52
0 3 22.19
0 4 37.02
0 5 49.99
0 6 118.10
0 7 70.13
0 8 82.29
0 9 37.97
0 10 24.56
0 11 110.05
0 12 71.70
0 13 18.27
0 14 37.50
0 15 60.27
0 16 44.68
0 17 62.83
0 18 36.66
0 19 43.40
0 20 10.32
0 21 30.77
0 22 69.98
0 23 125.12
0 24 62.72
0 25 50.00
0 26 40.24
0 27 13.74
0 28 54.47
0 29 37.65
0 30 53.43
0 31 38.82
0 32 47.19
0 33 65.48
0 34 86.02
0 35 6.49
0 36 20.33
0 37 59.93
0 38 16.99
0 39 67.71
1 0 59.98
1 1 0.00
1 2 80.50
1 3 73.78
1 4 88.62
1 5 43.98
1 6 66.51
1 7 130.11
1 8 22.32
1 9 80.99
1 10 68.46
1 11 58.46
1 12 11.72
1 13 65.67
1 14 89.09
1 15 7.51
1 16 15.29
1 17 57.88
1 18 71.09
1 19 81.23
1 20 70.03
1 21 70.02
1 22 129.96
1 23 73.52
1 24 41.97
1 25 34.15
1 26 72.97
1 27 61.87
1 28 35.66
1 29 62.45
1 30 43.89
1 31 24.92
1 32 23.46
1 33 71.26
1 34 26.04
1 35 54.49
1 36 71.92
1 37 119.90
1 38 53.37
1 39 56.40
2 0 20.52
2 1 80.50
2 2 0.00
2 3 35.66
2 4 51.17
2 5 36.52
2 6 104.62
2 7 49.61
2 8 102.82
2 9 58.50
2 10 12.05
2 11 96.58
2 12 92.22
2 13 14.83
2 14 50.98
2 15 80.80
2 16 65.21
2 17 83.36
2 18 23.18
2 19 29.93
2 20 23.79
2 21 17.30
2 22 49.46
2 23 111.64
2 24 83.24
2 25 46.36
2 26 26.76
2 27 34.27
2 28 75.00
2 29 24.18
2 30 73.96
2 31 55.58
2 32 57.04
2 33 86.01
2 34 106.54
2 35 27.02
2 36 33.80
2 37 39.40
2 38 37.51
2 39 88.24
3 0 22.19
3 1 73.78
3 2 35.66
3 3 0.00
3 4 33.99
3 5 72.18
3 6 140.29
3 7 66.79
3 8 85.63
3 9 41.31
3 10 46.75
3 11 132.24
3 12 75.04
3 13 40.46
3 14 24.16
3 15 66.27
3 16 64.62
3 17 66.18
3 18 58.85
3 19 65.59
3 20 11.87
3 21 52.96
3 22 66.64
3 23 147.31
3 24 66.06
3 25 72.19
3 26 62.43
3 27 17.09
3 28 57.82
3 29 59.84
3 30 56.78
3 31 61.00
3 32 69.38
3 33 68.82
3 34 89.36
3 35 19.29
3 36 1.86
3 37 59.29
3 38 20.41
3 39 71.05
4 0 37.02
4 1 88.62
4 2 51.17
4 3 33.99
4 4 0.00
4 5 87.01
4 6 155.12
4 7 100.78
4 8 89.09
4 9 7.62
4 10 61.58
4 11 147.08
4 12 80.75
4 13 55.29
4 14 9.83
4 15 81.10
4 16 79.45
4 17 32.19
4 18 73.68
4 19 80.42
4 20 40.71
4 21 67.79
4 22 100.63
4 23 162.14
4 24 46.64
4 25 87.02
4 26 77.26
4 27 26.75
4 28 52.96
4 29 74.67
4 30 44.73
4 31 75.84
4 32 84.22
4 33 34.83
4 34 79.99
4 35 34.12
4 36 35.79
4 37 90.58
4 38 35.24
4 39 37.06
5 0 49.99
5 1 43.98
5 2 36.52
5 3 72.18
5 4 87.01
5 5 0.00
5 6 68.11
5 7 86.13
5 8 66.29
5 9 79.39
5 10 25.43
5 11 60.06
5 12 55.70
5 13 31.72
5 14 87.49
5 15 44.27
5 16 28.68
5 17 56.27
5 18 27.11
5 19 37.26
5 20 60.31
5 21 26.04
5 22 85.98
5 23 75.13
5 24 46.72
5 25 9.83
5 26 28.99
5 27 60.26
5 28 38.47
5 29 18.47
5 30 42.28
5 31 19.06
5 32 20.51
5 33 69.65
5 34 70.02
5 35 52.89
5 36 70.31
5 37 75.93
5 38 51.77
5 39 54.80
6 0 118.10
6 1 66.51
6 2 104.62
6 3 140.29
6 4 155.12
6 5 68.11
6 6 0.00
6 7 94.17
6 8 66.03
6 9 147.50
6 10 93.54
6 11 13.35
6 12 74.37
6 13 99.83
6 14 155.60
6 15 74.02
6 16 75.67
6 17 124.38
6 18 81.44
6 19 74.70
6 20 128.42
6 21 87.33
6 22 94.02
6 23 7.02
6 24 108.48
6 25 68.10
6 26 77.86
6 27 128.37
6 28 102.16
6 29 80.45
6 30 110.39
6 31 79.28
6 32 70.91
6 33 137.77
6 34 75.13
6 35 121.00
6 36 138.42
6 37 83.97
6 38 119.88
6 39 122.91
7 0 70.13
7 1 130.11
7 2 49.61
7 3 66.79
7 4 100.78
7 5 86.13
7 6 94.17
7 7 0.00
7 8 152.43
7 9 108.11
7 10 61.66
7 11 107.53
7 12 141.83
7 13 64.44
