20 2
0 0 0.00
0 1 59.24
0 2 9.22
0 3 52.73
0 4 47.35
0 5 32.85
0 6 54.81
0 7 34.23
0 8 82.34
0 9 102.35
0 10 21.72
0 11 72.59
0 12 50.76
0 13 41.44
0 14 23.12
0 15 10.54
0 16 51.97
0 17 46.64
0 18 43.98
0 19 31.57
1 0 59.24
1 1 0.00
1 2 50.02
1 3 95.83
1 4 71.33
1 5 75.96
1 6 5.71
1 7 68.68
1 8 125.44
1 9 67.04
1 10 37.52
1 11 115.69
1 12 93.87
1 13 63.34
1 14 82.36
1 15 48.70
1 16 95.07
1 17 89.74
1 18 87.08
1 19 90.81
2 0 9.22
2 1 50.02
2 2 0.00
2 3 47.35
2 4 38.14
2 5 27.48
2 6 54.18
2 7 39.60
2 8 76.96
2 9 93.13
2 10 25.33
2 11 67.22
2 12 45.39
2 13 32.22
2 14 32.34
2 15 2.27
2 16 46.59
2 17 41.26
2 18 38.61
2 19 40.79
3 0 52.73
3 1 95.83
3 2 47.35
3 3 0.00
3 4 49.70
3 5 19.87
3 6 101.54
3 7 86.96
3 8 60.72
3 9 104.70
3 10 72.69
3 11 27.51
3 12 31.47
3 13 43.79
3 14 61.66
3 15 49.63
3 16 9.08
3 17 21.58
3 18 35.07
3 19 29.22
4 0 47.35
4 1 71.33
4 2 38.14
4 3 49.70
4 4 0.00
4 5 47.29
4 6 77.04
4 7 62.45
4 8 54.11
4 9 55.00
4 10 48.18
4 11 44.36
4 12 81.17
4 13 7.99
4 14 70.48
4 15 36.82
4 16 58.78
4 17 71.29
4 18 15.76
4 19 78.93
5 0 32.85
5 1 75.96
5 2 27.48
5 3 19.87
5 4 47.29
5 5 0.00
5 6 81.67
5 7 67.08
5 8 58.30
5 9 102.28
5 10 52.81
5 11 39.73
5 12 33.89
5 13 41.37
5 14 41.79
5 15 29.76
5 16 19.11
5 17 24.00
5 18 32.65
5 19 31.64
6 0 54.81
6 1 5.71
6 2 54.18
6 3 101.54
6 4 77.04
6 5 81.67
6 6 0.00
6 7 64.26
6 8 131.15
6 9 72.75
6 10 33.09
6 11 121.40
6 12 99.58
6 13 69.05
6 14 77.94
6 15 51.91
6 16 100.78
6 17 95.45
6 18 92.79
6 19 86.38
7 0 34.23
7 1 68.68
7 2 39.60
7 3 86.96
7 4 62.45
