10 2
0 0 0.00
0 1 41.71
0 2 51.73
0 3 38.83
0 4 32.23
0 5 48.75
0 6 58.89
0 7 12.44
0 8 35.20
0 9 17.70
1 0 41.71
1 1 0.00
1 2 80.99
1 3 80.54
1 4 73.94
1 5 17.71
1 6 20.69
1 7 50.63
1 8 8.56
1 9 29.39
2 0 51.73
2 1 80.99
2 2 0.00
2 3 13.68
2 4 31.39
2 5 63.28
2 6 65.79
2 7 64.18
2 8 72.43
2 9 51.59
3 0 38.83
3 1 80.54
3 2 13.68
3 3 0.00
3 4 17.71
3 5 62.83
3 6 65.34
3 7 50.50
3 8 71.98
3 9 51.14
4 0 32.23
4 1 73.94
4 2 31.39
4 3 17.71
4 4 0.00
4 5 56.23
4 6 58.74
4 7 36.86
4 8 65.37
4 9 44.54
5 0 48.75
5 1 17.71
5 2 63.28
5 3 62.83
5 4 56.23
5 5 0.00
5 6 10.14
5 7 61.19
5 8 13.55
5 9 31.05
6 0 58.89
6 1 20.69
6 2 65.79
6 3 65.34
6 4 58.74
6 5 10.14
6 6 0.00
6 7 71.33
6 8 23.69
6 9 41.19
7 0 12.44
7 1 50.63
7 2 64.18
7 3 50.50
7 4 36.86
7 5 61.19
7 6 71.33
7 7 0.00
7 8 47.64
7 9 30.14
8 0 35.20
8 1 8.56
8 2 72.43
8 3 71.98
8 4 65.37
8 5 13.55
8 6 23.69
8 7 47.64
8 8 0.00
8 9 20.83
9 0 17.70
9 1 29.39
9 2 51.59
9 3 51.14
9 4 44.54
9 5 31.05
9 6 41.19
9 7 30.14
9 8 20.83
9 9 0.00
