30 2
0 0 0.00
0 1 128.36
0 2 117.83
0 3 106.47
0 4 3.91
0 5 31.44
0 6 117.08
0 7 164.85
0 8 23.09
0 9 12.66
0 10 97.36
0 11 65.30
0 12 71.08
0 13 166.53
0 14 115.12
0 15 7.09
0 16 96.00
0 17 61.94
0 18 46.81
0 19 112.96
0 20 84.68
0 21 17.75
0 22 48.14
0 23 2.42
0 24 101.66
0 25 18.40
0 26 90.30
0 27 165.20
0 28 89.20
0 29 16.93
1 0 128.36
1 1 0.00
1 2 10.54
1 3 21.89
1 4 128.58
1 5 96.92
1 6 11.28
1 7 37.42
1 8 113.69
1 9 126.72
1 10 117.75
1 11 71.73
1 12 68.29
1 13 38.17
1 14 13.24
1 15 121.27
1 16 116.53
1 17 73.39
1 18 81.56
1 19 15.40
1 20 87.74
1 21 110.62
1 22 80.22
1 23 130.79
1 24 97.29
1 25 120.50
1 26 120.11
1 27 37.24
1 28 89.63
1 29 111.43
2 0 117.83
2 1 10.54
2 2 0.00
2 3 11.36
2 4 118.04
2 5 86.38
2 6 5.76
2 7 47.03
2 8 103.15
2 9 116.18
2 10 108.79
2 11 62.77
2 12 59.33
2 13 48.71
2 14 3.21
2 15 110.74
2 16 107.57
2 17 64.43
2 18 71.02
2 19 14.74
2 20 78.78
2 21 100.08
2 22 69.69
2 23 120.25
2 24 88.33
2 25 109.96
2 26 111.15
2 27 47.38
2 28 80.67
2 29 100.90
3 0 106.47
3 1 21.89
3 2 11.36
3 3 0.00
3 4 106.69
3 5 75.03
3 6 10.61
3 7 58.38
3 8 91.79
3 9 104.83
3 10 114.02
3 11 67.99
3 12 64.55
3 13 60.06
3 14 8.65
3 15 99.38
3 16 112.80
3 17 69.66
3 18 59.67
3 19 9.51
3 20 84.01
3 21 88.72
3 22 58.33
3 23 108.89
3 24 93.56
3 25 98.61
3 26 116.38
3 27 58.73
3 28 85.90
3 29 89.54
4 0 3.91
4 1 128.58
4 2 118.04
4 3 106.69
4 4 0.00
4 5 31.66
4 6 117.30
4 7 165.07
4 8 19.19
4 9 8.76
4 10 97.57
4 11 65.52
4 12 71.30
4 13 166.75
4 14 115.34
4 15 7.31
4 16 96.22
4 17 62.16
4 18 47.02
4 19 113.18
4 20 84.90
4 21 17.96
4 22 48.36
4 23 5.91
4 24 101.88
4 25 14.49
4 26 90.52
4 27 165.42
4 28 89.42
4 29 17.15
5 0 31.44
5 1 96.92
5 2 86.38
5 3 75.03
5 4 31.66
5 5 0.00
5 6 85.64
5 7 133.41
5 8 21.12
5 9 29.80
5 10 66.09
5 11 33.86
5 12 39.64
5 13 135.09
5 14 83.68
5 15 24.35
5 16 64.87
5 17 30.50
5 18 15.36
5 19 81.52
5 20 53.24
5 21 13.70
5 22 16.70
5 23 33.87
5 24 70.22
5 25 23.58
5 26 68.45
5 27 133.76
5 28 57.76
5 29 14.51
6 0 117.08
6 1 11.28
6 2 5.76
6 3 10.61
6 4 117.30
6 5 85.64
6 6 0.00
6 7 47.77
6 8 102.40
6 9 115.44
6 10 114.55
6 11 68.53
6 12 65.09
6 13 49.45
6 14 2.55
6 15 109.99
6 16 113.33
6 17 70.19
6 18 70.28
6 19 8.98
6 20 84.54
6 21 99.34
6 22 68.94
6 23 119.50
6 24 94.09
6 25 109.22
6 26 116.91
6 27 48.12
6 28 86.43
6 29 100.15
7 0 164.85
7 1 37.42
7 2 47.03
7 3 58.38
7 4 165.07
7 5 133.41
7 6 47.77
7 7 0.00
7 8 150.18
7 9 163.21
7 10 80.33
7 11 99.55
7 12 93.77
7 13 1.68
7 14 49.73
7 15 157.76
7 16 79.11
7 17 102.91
7 18 118.05
7 19 51.89
7 20 80.17
7 21 147.11
7 22 116.71
7 23 167.28
7 24 63.19
7 25 156.99
7 26 82.69
7 27 0.35
7 28 75.65
7 29 147.92
8 0 23.09
8 1 113.69
8 2 103.15
8 3 91.79
8 4 19.19
8 5 21.12
8 6 102.40
8 7 150.18
8 8 0.00
8 9 13.03
8 10 82.68
8 11 50.62
8 12 56.40
8 13 151.86
8 14 100.44
8 15 17.07
8 16 81.32
8 17 47.26
8 18 32.13
8 19 98.29
8 20 70.00
8 21 24.68
8 22 33.46
8 23 25.10
8 24 86.98
8 25 6.81
8 26 75.62
8 27 150.53
8 28 74.53
8 29 33.43
9 0 12.66
9 1 126.72
9 2 116.18
9 3 104.83
9 4 8.76
9 5 29.80
9 6 115.44
9 7 163.21
9 8 13.03
9 9 0.00
9 10 95.71
9 11 63.66
9 12 69.44
9 13 164.89
9 14 113.48
9 15 6.64
9 16 94.36
9 17 60.30
9 18 45.16
9 19 111.32
9 20 83.04
9 21 16.10
9 22 46.50
9 23 14.67
9 24 100.02
9 25 6.22
9 26 88.66
9 27 163.56
9 28 87.56
9 29 23.00
10 0 97.36
10 1 117.75
10 2 108.79
10 3 114.02
10 4 97.57
10 5 66.09
10 6 114.55
10 7 80.33
10 8 82.68
10 9 95.71
10 10 0.00
10 11 46.02
10 12 49.46
10 13 80.43
10 14 112.00
10 15 90.27
10 16 1.36
10 17 44.36
10 18 73.14
10 19 123.53
10 20 30.01
10 21 79.61
10 22 75.40
10 23 99.78
10 24 20.46
10 25 89.49
10 26 7.06
10 27 80.52
10 28 28.12
10 29 80.43
11 0 65.30
11 1 71.73
11 2 62.77
11 3 67.99
11 4 65.52
11 5 33.86
11 6 68.53
11 7 99.55
11 8 50.62
11 9 63.66
11 10 46.02
11 11 0.00
11 12 5.78
11 13 101.23
11 14 65.98
11 15 58.21
11 16 44.81
11 17 3.36
11 18 27.11
11 19 77.51
11 20 19.38
11 21 47.56
11 22 29.38
11 23 67.72
11 24 36.36
11 25 57.44
11 26 48.38
11 27 99.90
11 28 23.90
11 29 48.37
12 0 71.08
12 1 68.29
12 2 59.33
12 3 64.55
12 4 71.30
12 5 39.64
12 6 65.09
12 7 93.77
12 8 56.40
12 9 69.44
12 10 49.46
12 11 5.78
12 12 0.00
12 13 95.45
12 14 62.54
12 15 63.99
12 16 48.25
12 17 9.14
12 18 24.28
12 19 74.07
12 20 19.45
12 21 53.34
12 22 25.94
12 23 73.51
12 24 30.58
12 25 63.22
12 26 51.83
12 27 94.12
12 28 21.35
12 29 54.15
13 0 166.53
13 1 38.17
13 2 48.71
13 3 60.06
13 4 166.75
13 5 135.09
13 6 49.45
13 7 1.68
13 8 151.86
13 9 164.89
13 10 80.43
13 11 101.23
13 12 95.45
13 13 0.00
13 14 51.41
13 15 159.45
13 16 79.21
13 17 104.59
13 18 119.73
13 19 53.57
13 20 81.85
13 21 148.79
13 22 118.39
13 23 168.96
13 24 64.88
13 25 158.67
13 26 82.79
13 27 1.33
13 28 77.33
13 29 149.60
14 0 115.12
14 1 13.24
14 2 3.21
14 3 8.65
14 4 115.34
14 5 83.68
14 6 2.55
14 7 49.73
14 8 100.44
14 9 113.48
14 10 112.00
14 11 65.98
14 12 62.54
14 13 51.41
14 14 0.00
14 15 108.03
14 16 110.78
14 17 67.64
14 18 68.31
14 19 11.53
14 20 81.99
14 21 97.37
14 22 66.98
14 23 117.54
14 24 91.54
14 25 107.26
14 26 114.36
14 27 50.08
14 28 83.88
14 29 98.19
15 0 7.09
15 1 121.27
15 2 110.74
15 3 99.38
15 4 7.31
15 5 24.35
15 6 109.99
15 7 157.76
15 8 17.07
15 9 6.64
15 10 90.27
15 11 58.21
15 12 63.99
15 13 159.45
15 14 108.03
15 15 0.00
15 16 88.91
15 17 54.85
15 18 39.72
15 19 105.88
15 20 77.59
15 21 10.66
15 22 41.05
15 23 9.51
15 24 94.57
15 25 12.37
15 26 83.21
15 27 158.12
15 28 82.11
15 29 16.37
16 0 96.00
16 1 116.53
16 2 107.57
16 3 112.80
16 4 96.22
16 5 64.87
16 6 113.33
16 7 79.11
16 8 81.32
16 9 94.36
16 10 1.36
16 11 44.81
16 12 48.25
16 13 79.21
16 14 110.78
16 15 88.91
16 16 0.00
16 17 43.14
16 18 71.92
16 19 122.31
16 20 28.79
16 21 78.25
16 22 74.18
16 23 98.42
16 24 19.24
16 25 88.13
16 26 5.70
16 27 79.30
16 28 26.90
16 29 79.07
17 0 61.94
17 1 73.39
17 2 64.43
17 3 69.66
17 4 62.16
17 5 30.50
17 6 70.19
17 7 102.91
17 8 47.26
17 9 60.30
17 10 44.36
17 11 3.36
17 12 9.14
17 13 104.59
17 14 67.64
17 15 54.85
17 16 43.14
17 17 0.00
17 18 28.78
17 19 79.17
17 20 22.74
17 21 44.19
17 22 31.04
17 23 64.36
17 24 39.72
17 25 54.08
17 26 46.72
17 27 103.26
17 28 27.26
17 29 45.01
18 0 46.81
18 1 81.56
18 2 71.02
18 3 59.67
18 4 47.02
18 5 15.36
18 6 70.28
18 7 118.05
18 8 32.13
18 9 45.16
18 10 73.14
18 11 27.11
18 12 24.28
18 13 119.73
18 14 68.31
18 15 39.72
18 16 71.92
18 17 28.78
18 18 0.00
18 19 66.16
18 20 43.12
18 21 29.06
18 22 2.26
18 23 49.23
18 24 54.85
18 25 38.94
18 26 75.50
18 27 118.40
18 28 45.02
18 29 29.88
19 0 112.96
19 1 15.40
19 2 14.74
19 3 9.51
19 4 113.18
19 5 81.52
19 6 8.98
19 7 51.89
19 8 98.29
19 9 111.32
19 10 123.53
19 11 77.51
19 12 74.07
19 13 53.57
19 14 11.53
19 15 105.88
19 16 122.31
19 17 79.17
19 18 66.16
19 19 0.00
19 20 93.52
19 21 95.22
19 22 64.82
19 23 115.39
19 24 103.07
19 25 105.10
19 26 125.89
19 27 52.24
19 28 95.41
19 29 96.03
20 0 84.68
20 1 87.74
20 2 78.78
20 3 84.01
20 4 84.90
20 5 53.24
20 6 84.54
20 7 80.17
20 8 70.00
20 9 83.04
20 10 30.01
20 11 19.38
20 12 19.45
20 13 81.85
20 14 81.99
20 15 77.59
20 16 28.79
20 17 22.74
20 18 43.12
20 19 93.52
20 20 0.00
20 21 66.93
20 22 45.39
20 23 87.10
20 24 16.98
20 25 76.82
20 26 32.37
20 27 80.52
20 28 4.52
20 29 67.75
21 0 17.75
21 1 110.62
21 2 100.08
21 3 88.72
21 4 17.96
21 5 13.70
21 6 99.34
21 7 147.11
21 8 24.68
21 9 16.10
21 10 79.61
21 11 47.56
21 12 53.34
21 13 148.79
21 14 97.37
21 15 10.66
21 16 78.25
21 17 44.19
21 18 29.06
21 19 95.22
21 20 66.93
21 21 0.00
21 22 30.39
21 23 20.17
21 24 83.91
21 25 19.99
21 26 72.55
21 27 147.46
21 28 71.46
21 29 8.75
22 0 48.14
22 1 80.22
22 2 69.69
22 3 58.33
22 4 48.36
22 5 16.70
22 6 68.94
22 7 116.71
22 8 33.46
22 9 46.50
22 10 75.40
22 11 29.38
22 12 25.94
22 13 118.39
22 14 66.98
22 15 41.05
22 16 74.18
22 17 31.04
22 18 2.26
22 19 64.82
22 20 45.39
22 21 30.39
22 22 0.00
22 23 50.56
22 24 54.94
22 25 40.28
22 26 77.76
22 27 117.06
22 28 47.28
22 29 31.21
23 0 2.42
23 1 130.79
23 2 120.25
23 3 108.89
23 4 5.91
23 5 33.87
23 6 119.50
23 7 167.28
23 8 25.10
23 9 14.67
23 10 99.78
23 11 67.72
23 12 73.51
23 13 168.96
23 14 117.54
23 15 9.51
23 16 98.42
23 17 64.36
23 18 49.23
23 19 115.39
23 20 87.10
23 21 20.17
23 22 50.56
23 23 0.00
23 24 104.08
23 25 20.40
23 26 92.72
23 27 167.63
23 28 91.63
23 29 19.35
24 0 101.66
24 1 97.29
24 2 88.33
24 3 93.56
24 4 101.88
24 5 70.22
24 6 94.09
24 7 63.19
24 8 86.98
24 9 100.02
24 10 20.46
24 11 36.36
24 12 30.58
24 13 64.88
24 14 91.54
24 15 94.57
24 16 19.24
24 17 39.72
24 18 54.85
24 19 103.07
24 20 16.98
24 21 83.91
24 22 54.94
24 23 104.08
24 24 0.00
24 25 93.79
24 26 22.82
24 27 63.54
24 28 12.46
24 29 84.73
25 0 18.40
25 1 120.50
25 2 109.96
25 3 98.61
25 4 14.49
25 5 23.58
25 6 109.22
25 7 156.99
25 8 6.81
25 9 6.22
25 10 89.49
25 11 57.44
25 12 63.22
25 13 158.67
25 14 107.26
25 15 12.37
25 16 88.13
25 17 54.08
25 18 38.94
25 19 105.10
25 20 76.82
25 21 19.99
25 22 40.28
25 23 20.40
25 24 93.79
25 25 0.00
25 26 82.44
25 27 157.34
25 28 81.34
25 29 28.74
26 0 90.30
26 1 120.11
26 2 111.15
26 3 116.38
26 4 90.52
26 5 68.45
26 6 116.91
26 7 82.69
26 8 75.62
26 9 88.66
26 10 7.06
26 11 48.38
26 12 51.83
26 13 82.79
26 14 114.36
26 15 83.21
26 16 5.70
26 17 46.72
26 18 75.50
26 19 125.89
26 20 32.37
26 21 72.55
26 22 77.76
26 23 92.72
26 24 22.82
26 25 82.44
26 26 0.00
26 27 82.88
26 28 30.48
26 29 80.77
27 0 165.20
27 1 37.24
27 2 47.38
27 3 58.73
27 4 165.42
27 5 133.76
27 6 48.12
27 7 0.35
27 8 150.53
27 9 163.56
27 10 80.52
27 11 99.90
27 12 94.12
27 13 1.33
27 14 50.08
27 15 158.12
27 16 79.30
27 17 103.26
27 18 118.40
27 19 52.24
27 20 80.52
27 21 147.46
27 22 117.06
27 23 167.63
27 24 63.54
27 25 157.34
27 26 82.88
27 27 0.00
27 28 76.00
27 29 148.27
28 0 89.20
28 1 89.63
28 2 80.67
28 3 85.90
28 4 89.42
28 5 57.76
28 6 86.43
28 7 75.65
28 8 74.53
28 9 87.56
28 10 28.12
28 11 23.90
28 12 21.35
28 13 77.33
28 14 83.88
28 15 82.11
28 16 26.90
28 17 27.26
28 18 45.02
28 19 95.41
28 20 4.52
28 21 71.46
28 22 47.28
28 23 91.63
28 24 12.46
28 25 81.34
28 26 30.48
28 27 76.00
28 28 0.00
28 29 72.27
29 0 16.93
29 1 111.43
29 2 100.90
29 3 89.54
29 4 17.15
29 5 14.51
29 6 100.15
29 7 147.92
29 8 33.43
